Timestamp; Request; Recovered
199118;1000;693;NaN;NaN;NaN;NaN;
200132;1000;734;NaN;NaN;NaN;NaN;
201159;1000;1000;NaN;NaN;NaN;NaN;
201672;1000;523;NaN;NaN;NaN;NaN;
202185;1000;871;NaN;NaN;NaN;NaN;
203196;1000;1000;NaN;NaN;NaN;NaN;
203710;1000;331;NaN;NaN;NaN;NaN;
204224;1000;482;NaN;NaN;NaN;NaN;
205248;1000;766;NaN;NaN;NaN;NaN;
206275;1000;1000;NaN;NaN;NaN;NaN;
206780;1000;984;NaN;NaN;NaN;NaN;
207792;1000;1000;NaN;NaN;NaN;NaN;
208306;1000;605;NaN;NaN;NaN;NaN;
208820;1000;662;NaN;NaN;NaN;NaN;
209321;1000;1000;NaN;NaN;NaN;NaN;
209835;1000;1000;NaN;NaN;NaN;NaN;
210345;1000;1000;NaN;NaN;NaN;NaN;
210849;1000;530;NaN;NaN;NaN;NaN;
211363;1000;1000;NaN;NaN;NaN;NaN;
211862;1000;856;NaN;NaN;NaN;NaN;
212892;1000;1000;NaN;NaN;NaN;NaN;
213407;1000;657;NaN;NaN;NaN;NaN;
213908;1000;622;NaN;NaN;NaN;NaN;
214420;1000;331;NaN;NaN;NaN;NaN;
214921;1000;579;NaN;NaN;NaN;NaN;
215948;1000;599;NaN;NaN;NaN;NaN;
216976;1000;889;NaN;NaN;NaN;NaN;
217491;1000;535;NaN;NaN;NaN;NaN;
218517;1000;1000;NaN;NaN;NaN;NaN;
219032;1000;156;NaN;NaN;NaN;NaN;
219530;1000;329;NaN;NaN;NaN;NaN;
220047;1000;1000;NaN;NaN;NaN;NaN;
220563;1000;580;NaN;NaN;NaN;NaN;
221064;1000;1000;NaN;NaN;NaN;NaN;
221574;1000;1000;NaN;NaN;NaN;NaN;
222075;1000;1000;NaN;NaN;NaN;NaN;
222590;1000;1000;NaN;NaN;NaN;NaN;
223091;1000;719;NaN;NaN;NaN;NaN;
223594;1000;394;NaN;NaN;NaN;NaN;
224107;1000;440;NaN;NaN;NaN;NaN;
225125;1000;817;NaN;NaN;NaN;NaN;
226139;1000;1000;NaN;NaN;NaN;NaN;
226649;1000;194;NaN;NaN;NaN;NaN;
227163;1000;611;NaN;NaN;NaN;NaN;
227663;1000;457;NaN;NaN;NaN;NaN;
228180;1000;788;NaN;NaN;NaN;NaN;
228686;1000;810;NaN;NaN;NaN;NaN;
229200;1000;1000;NaN;NaN;NaN;NaN;
229709;1000;1000;NaN;NaN;NaN;NaN;
230261;1000;163;NaN;NaN;NaN;NaN;
230766;1000;1000;NaN;NaN;NaN;NaN;
231280;1000;331;NaN;NaN;NaN;NaN;
231796;1000;766;NaN;NaN;NaN;NaN;
232295;1000;632;NaN;NaN;NaN;NaN;
232805;1000;734;NaN;NaN;NaN;NaN;
233306;1000;494;NaN;NaN;NaN;NaN;
233820;1000;355;NaN;NaN;NaN;NaN;
234321;1000;1000;NaN;NaN;NaN;NaN;
234832;1000;1000;NaN;NaN;NaN;NaN;
235333;1000;1000;NaN;NaN;NaN;NaN;
235843;1000;1000;NaN;NaN;NaN;NaN;
236346;1000;83;NaN;NaN;NaN;NaN;
236853;1000;567;NaN;NaN;NaN;NaN;
237357;1000;1000;NaN;NaN;NaN;NaN;
237869;1000;583;NaN;NaN;NaN;NaN;
238882;1000;468;NaN;NaN;NaN;NaN;
239895;1000;799;NaN;NaN;NaN;NaN;
240394;1000;374;NaN;NaN;NaN;NaN;
240906;1000;337;NaN;NaN;NaN;NaN;
241914;1000;371;NaN;NaN;NaN;NaN;
242416;1000;1000;NaN;NaN;NaN;NaN;
242926;1000;1000;NaN;NaN;NaN;NaN;
243427;1000;906;NaN;NaN;NaN;NaN;
243939;1000;1000;NaN;NaN;NaN;NaN;
244441;1000;1000;NaN;NaN;NaN;NaN;
244955;1000;1000;NaN;NaN;NaN;NaN;
245456;1000;407;NaN;NaN;NaN;NaN;
245968;1000;895;NaN;NaN;NaN;NaN;
246468;1000;577;NaN;NaN;NaN;NaN;
246978;1000;801;NaN;NaN;NaN;NaN;
247479;1000;1000;NaN;NaN;NaN;NaN;
247993;1000;1000;NaN;NaN;NaN;NaN;
248508;1000;1000;NaN;NaN;NaN;NaN;
249022;1000;1000;NaN;NaN;NaN;NaN;
249534;1000;1000;NaN;NaN;NaN;NaN;
250035;1000;1000;NaN;NaN;NaN;NaN;
250535;1000;1000;NaN;NaN;NaN;NaN;
251049;1000;824;NaN;NaN;NaN;NaN;
252073;1000;798;NaN;NaN;NaN;NaN;
253085;1000;936;NaN;NaN;NaN;NaN;
253597;1000;662;NaN;NaN;NaN;NaN;
254627;1000;1000;NaN;NaN;NaN;NaN;
255140;1000;929;NaN;NaN;NaN;NaN;
255651;1000;393;NaN;NaN;NaN;NaN;
256164;1000;909;NaN;NaN;NaN;NaN;
256680;1000;749;NaN;NaN;NaN;NaN;
257708;1000;849;NaN;NaN;NaN;NaN;
258735;1000;963;NaN;NaN;NaN;NaN;
259246;1000;748;NaN;NaN;NaN;NaN;
259748;1000;1000;NaN;NaN;NaN;NaN;
260262;1000;87;NaN;NaN;NaN;NaN;
260776;1000;889;NaN;NaN;NaN;NaN;
261791;1000;1000;NaN;NaN;NaN;NaN;
262305;1000;663;NaN;NaN;NaN;NaN;
262805;1000;435;NaN;NaN;NaN;NaN;
263829;1000;877;NaN;NaN;NaN;NaN;
264858;1000;823;NaN;NaN;NaN;NaN;
265358;1000;553;NaN;NaN;NaN;NaN;
265871;1000;1000;NaN;NaN;NaN;NaN;
266385;1000;1000;NaN;NaN;NaN;NaN;
266900;1000;1000;NaN;NaN;NaN;NaN;
267402;1000;1000;NaN;NaN;NaN;NaN;
267901;1000;1000;NaN;NaN;NaN;NaN;
268404;1000;821;NaN;NaN;NaN;NaN;
269409;1000;439;NaN;NaN;NaN;NaN;
269913;1000;96;NaN;NaN;NaN;NaN;
270930;1000;323;NaN;NaN;NaN;NaN;
271428;1000;347;NaN;NaN;NaN;NaN;
272449;1000;305;NaN;NaN;NaN;NaN;
273458;1000;112;NaN;NaN;NaN;NaN;
273964;1000;347;NaN;NaN;NaN;NaN;
274467;1000;336;NaN;NaN;NaN;NaN;
275475;1000;136;NaN;NaN;NaN;NaN;
275977;1000;65;NaN;NaN;NaN;NaN;
276480;1000;128;NaN;NaN;NaN;NaN;
276984;1000;209;NaN;NaN;NaN;NaN;
277488;1000;116;NaN;NaN;NaN;NaN;
277988;1000;151;NaN;NaN;NaN;NaN;
279015;1000;360;NaN;NaN;NaN;NaN;
279532;1000;86;NaN;NaN;NaN;NaN;
280045;1000;314;NaN;NaN;NaN;NaN;
280558;1000;100;NaN;NaN;NaN;NaN;
281070;1000;288;NaN;NaN;NaN;NaN;
281571;1000;109;NaN;NaN;NaN;NaN;
282072;1000;222;NaN;NaN;NaN;NaN;
282585;1000;158;NaN;NaN;NaN;NaN;
283599;1000;161;NaN;NaN;NaN;NaN;
