Timestamp; P1 ; PowerPriority1; msgPerPriority1; Real reads (remaining)1; Real receibed1; P2 ; PowerPriority2; msgPerPriority2; Real reads (remaining)2; Real receibed2; P3 ; PowerPriority3; msgPerPriority3; Real reads (remaining)3; Real receibed3; P4 ; PowerPriority4; msgPerPriority4; Real reads (remaining)4; Real receibed4;  Expired; Request; Read; Remaining final
738180;1;1;533;533;87;2;0.5;267;713;182;3;0.25;133;664;262;4;0.125;67;469;469;0;0;0;0
739192;1;1;533;533;12;2;0.5;267;788;48;3;0.25;133;873;45;4;0.125;67;895;895;0;0;0;0
740196;1;1;533;533;41;2;0.5;267;759;140;3;0.25;133;752;175;4;0.125;67;644;644;0;0;0;0
741204;1;1;533;533;28;2;0.5;267;772;83;3;0.25;133;822;121;4;0.125;67;768;768;0;0;0;0
742220;1;1;533;533;15;2;0.5;267;785;30;3;0.25;133;888;49;4;0.125;67;906;906;0;0;0;0
743229;1;1;533;533;77;2;0.5;267;723;117;3;0.25;133;739;189;4;0.125;67;617;617;0;0;0;0
744240;1;1;533;533;44;2;0.5;267;756;105;3;0.25;133;784;141;4;0.125;67;710;710;0;0;0;0
745257;1;1;533;533;63;2;0.5;267;737;127;3;0.25;133;743;204;4;0.125;67;606;606;0;0;0;0
746264;1;1;533;533;71;2;0.5;267;729;135;3;0.25;133;727;200;4;0.125;67;594;594;0;0;0;0
747286;1;1;533;533;76;2;0.5;267;724;162;3;0.25;133;695;199;4;0.125;67;563;563;0;0;0;0
748299;1;1;533;533;91;2;0.5;267;709;173;3;0.25;133;669;243;4;0.125;67;493;493;0;0;0;0
749307;1;1;533;533;73;2;0.5;267;727;192;3;0.25;133;668;295;4;0.125;67;440;440;0;0;0;0
750323;1;1;533;533;106;2;0.5;267;694;229;3;0.25;133;598;311;4;0.125;67;354;354;0;0;0;0
751332;1;1;533;533;83;2;0.5;267;717;218;3;0.25;133;632;306;4;0.125;67;393;393;0;0;0;0
752337;1;1;533;533;109;2;0.5;267;691;185;3;0.25;133;639;285;4;0.125;67;421;421;0;0;0;0
753347;1;1;533;533;101;2;0.5;267;699;209;3;0.25;133;623;309;4;0.125;67;381;381;0;0;0;0
754358;1;1;533;533;104;2;0.5;267;696;188;3;0.25;133;641;303;4;0.125;67;405;405;0;0;0;0
755369;1;1;533;533;85;2;0.5;267;715;210;3;0.25;133;638;278;4;0.125;67;427;427;0;0;0;0
756378;1;1;533;533;108;2;0.5;267;692;191;3;0.25;133;634;295;4;0.125;67;406;406;0;0;0;0
757395;1;1;533;533;27;2;0.5;267;773;89;3;0.25;133;817;175;4;0.125;67;709;709;0;0;0;0
758403;1;1;533;533;33;2;0.5;267;767;0;3;0.25;133;900;0;4;0.125;67;967;967;0;0;0;0
759417;1;1;533;533;96;2;0.5;267;704;214;3;0.25;133;623;435;4;0.125;67;255;255;0;0;0;0
760417;1;1;533;533;92;2;0.5;267;708;188;3;0.25;133;653;144;4;0.125;67;576;576;0;0;0;0
761430;1;1;533;533;46;2;0.5;267;754;111;3;0.25;133;776;161;4;0.125;67;682;682;0;0;0;0
762438;1;1;533;533;81;2;0.5;267;719;126;3;0.25;133;726;202;4;0.125;67;591;591;0;0;0;0
763454;1;1;533;533;54;2;0.5;267;746;114;3;0.25;133;765;157;4;0.125;67;675;675;0;0;0;0
764458;1;1;533;533;36;2;0.5;267;764;65;3;0.25;133;832;127;4;0.125;67;772;772;0;0;0;0
765460;1;1;533;533;21;2;0.5;267;779;64;3;0.25;133;848;83;4;0.125;67;832;832;0;0;0;0
766469;1;1;533;533;22;2;0.5;267;778;38;3;0.25;133;873;75;4;0.125;67;865;865;0;0;0;0
767480;1;1;533;533;75;2;0.5;267;725;179;3;0.25;133;679;243;4;0.125;67;503;503;0;0;0;0
768479;1;1;533;533;31;2;0.5;267;769;51;3;0.25;133;851;90;4;0.125;67;828;828;0;0;0;0
769492;1;1;533;533;52;2;0.5;267;748;104;3;0.25;133;777;150;4;0.125;67;694;694;0;0;0;0
770506;1;1;533;533;34;2;0.5;267;766;70;3;0.25;133;829;119;4;0.125;67;777;777;0;0;0;0
771521;1;1;533;533;102;2;0.5;267;698;194;3;0.25;133;637;294;4;0.125;67;410;410;0;0;0;0
772524;1;1;533;533;105;2;0.5;267;695;137;3;0.25;133;691;258;4;0.125;67;500;500;0;0;0;0
773538;1;1;533;533;38;2;0.5;267;762;79;3;0.25;133;816;113;4;0.125;67;770;770;0;0;0;0
774545;1;1;533;533;101;2;0.5;267;699;187;3;0.25;133;645;300;4;0.125;67;412;412;0;0;0;0
775559;1;1;533;533;94;2;0.5;267;706;214;3;0.25;133;625;270;4;0.125;67;422;422;0;0;0;0
776563;1;1;533;533;54;2;0.5;267;746;126;3;0.25;133;753;193;4;0.125;67;627;627;0;0;0;0
777574;1;1;533;533;89;2;0.5;267;711;200;3;0.25;133;644;306;4;0.125;67;405;405;0;0;0;0
778585;1;1;533;533;74;2;0.5;267;726;123;3;0.25;133;736;213;4;0.125;67;590;590;0;0;0;0
779597;1;1;533;533;35;2;0.5;267;765;86;3;0.25;133;812;150;4;0.125;67;729;729;0;0;0;0
780609;1;1;533;533;77;2;0.5;267;723;143;3;0.25;133;713;207;4;0.125;67;573;573;0;0;0;0
781624;1;1;533;533;47;2;0.5;267;753;82;3;0.25;133;804;126;4;0.125;67;745;745;0;0;0;0
782638;1;1;533;533;61;2;0.5;267;739;151;3;0.25;133;721;227;4;0.125;67;561;561;0;0;0;0
783637;1;1;533;533;35;2;0.5;267;765;59;3;0.25;133;839;87;4;0.125;67;819;819;0;0;0;0
784652;1;1;533;533;103;2;0.5;267;697;188;3;0.25;133;642;294;4;0.125;67;415;415;0;0;0;0
785663;1;1;533;533;55;2;0.5;267;745;83;3;0.25;133;795;145;4;0.125;67;717;717;0;0;0;0
786673;1;1;533;533;99;2;0.5;267;701;208;3;0.25;133;626;278;4;0.125;67;415;415;0;0;0;0
787689;1;1;533;533;118;2;0.5;267;682;193;3;0.25;133;622;308;4;0.125;67;381;381;0;0;0;0
788701;1;1;533;533;101;2;0.5;267;699;215;3;0.25;133;617;305;4;0.125;67;379;379;0;0;0;0
789711;1;1;533;533;124;2;0.5;267;676;179;3;0.25;133;630;287;4;0.125;67;410;410;0;0;0;0
790724;1;1;533;533;93;2;0.5;267;707;178;3;0.25;133;662;317;4;0.125;67;412;412;0;0;0;0
791729;1;1;533;533;73;2;0.5;267;727;141;3;0.25;133;719;219;4;0.125;67;567;567;0;0;0;0
792742;1;1;533;533;25;2;0.5;267;775;39;3;0.25;133;869;60;4;0.125;67;876;876;0;0;0;0
793750;1;1;533;533;20;2;0.5;267;780;46;3;0.25;133;867;80;4;0.125;67;854;854;0;0;0;0
794763;1;1;533;533;4;2;0.5;267;796;9;3;0.25;133;920;6;4;0.125;67;981;981;0;0;0;0
795763;1;1;533;533;22;2;0.5;267;778;57;3;0.25;133;854;89;4;0.125;67;832;832;0;0;0;0
796779;1;1;533;533;32;2;0.5;267;768;40;3;0.25;133;861;69;4;0.125;67;859;859;0;0;0;0
797790;1;1;533;533;5;2;0.5;267;795;10;3;0.25;133;918;21;4;0.125;67;964;964;0;0;0;0
798792;1;1;533;533;13;2;0.5;267;787;21;3;0.25;133;899;22;4;0.125;67;944;944;0;0;0;0
799807;1;1;533;533;10;2;0.5;267;790;16;3;0.25;133;907;27;4;0.125;67;947;947;0;0;0;0
800805;1;1;533;533;15;2;0.5;267;785;21;3;0.25;133;897;39;4;0.125;67;925;925;0;0;0;0
801810;1;1;533;533;20;2;0.5;267;780;45;3;0.25;133;868;61;4;0.125;67;874;874;0;0;0;0
802825;1;1;533;533;3;2;0.5;267;797;13;3;0.25;133;917;10;4;0.125;67;974;974;0;0;0;0
803838;1;1;533;533;16;2;0.5;267;784;28;3;0.25;133;889;47;4;0.125;67;909;909;0;0;0;0
804844;1;1;533;533;20;2;0.5;267;780;40;3;0.25;133;873;38;4;0.125;67;902;902;0;0;0;0
805856;1;1;533;533;11;2;0.5;267;789;18;3;0.25;133;904;26;4;0.125;67;945;945;0;0;0;0
806866;1;1;533;533;13;2;0.5;267;787;36;3;0.25;133;884;55;4;0.125;67;896;896;0;0;0;0
807882;1;1;533;533;6;2;0.5;267;794;19;3;0.25;133;908;24;4;0.125;67;951;951;0;0;0;0
808894;1;1;533;533;8;2;0.5;267;792;34;3;0.25;133;891;39;4;0.125;67;919;919;0;0;0;0
809898;1;1;533;533;3;2;0.5;267;797;12;3;0.25;133;918;23;4;0.125;67;962;962;0;0;0;0
810906;1;1;533;533;8;2;0.5;267;792;23;3;0.25;133;902;42;4;0.125;67;927;927;0;0;0;0
811921;1;1;533;533;19;2;0.5;267;781;24;3;0.25;133;890;56;4;0.125;67;901;901;0;0;0;0
812936;1;1;533;533;3;2;0.5;267;797;7;3;0.25;133;923;11;4;0.125;67;979;979;0;0;0;0
813953;1;1;533;533;7;2;0.5;267;793;9;3;0.25;133;917;21;4;0.125;67;963;957;NaN
814957;1;1;533;533;5;2;0.5;267;795;7;3;0.25;133;921;9;4;0.125;67;979;76;NaN
815971;1;1;533;533;33;2;0.5;267;767;51;3;0.25;133;849;91;4;0.125;67;825;341;NaN
816983;1;1;533;533;15;2;0.5;267;785;22;3;0.25;133;896;43;4;0.125;67;920;189;NaN
817991;1;1;533;533;18;2;0.5;267;782;19;3;0.25;133;896;44;4;0.125;67;919;201;NaN
819001;1;1;533;533;23;2;0.5;267;777;44;3;0.25;133;866;53;4;0.125;67;880;236;NaN
820010;1;1;533;533;21;2;0.5;267;779;29;3;0.25;133;883;66;4;0.125;67;884;263;NaN
821020;1;1;533;533;6;2;0.5;267;794;17;3;0.25;133;910;13;4;0.125;67;964;88;NaN
822020;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;16;4;0.125;67;965;65;NaN
823034;1;1;533;533;8;2;0.5;267;792;32;3;0.25;133;893;41;4;0.125;67;919;217;NaN
824049;1;1;533;533;6;2;0.5;267;794;27;3;0.25;133;900;35;4;0.125;67;932;173;NaN
825057;1;1;533;533;12;2;0.5;267;788;24;3;0.25;133;897;48;4;0.125;67;916;166;NaN
826070;1;1;533;533;20;2;0.5;267;780;29;3;0.25;133;884;47;4;0.125;67;904;183;NaN
827075;1;1;533;533;12;2;0.5;267;788;28;3;0.25;133;893;52;4;0.125;67;908;180;NaN
828086;1;1;533;533;10;2;0.5;267;790;21;3;0.25;133;902;69;4;0.125;67;900;365;NaN
829094;1;1;533;533;30;2;0.5;267;770;35;3;0.25;133;868;0;4;0.125;67;935;0;NaN
830093;1;1;533;533;11;2;0.5;267;789;18;3;0.25;133;904;41;4;0.125;67;930;122;NaN
831096;1;1;533;533;18;2;0.5;267;782;31;3;0.25;133;884;41;4;0.125;67;910;175;NaN
832104;1;1;533;533;4;2;0.5;267;796;16;3;0.25;133;913;15;4;0.125;67;965;69;NaN
833113;1;1;533;533;17;2;0.5;267;783;33;3;0.25;133;883;53;4;0.125;67;897;245;NaN
834123;1;1;533;533;13;2;0.5;267;787;28;3;0.25;133;892;54;4;0.125;67;905;216;NaN
835132;1;1;533;533;21;2;0.5;267;779;40;3;0.25;133;872;64;4;0.125;67;875;269;NaN
836137;1;1;533;533;6;2;0.5;267;794;14;3;0.25;133;913;29;4;0.125;67;951;96;NaN
837147;1;1;533;533;10;2;0.5;267;790;24;3;0.25;133;899;49;4;0.125;67;917;200;NaN
838158;1;1;533;533;8;2;0.5;267;792;20;3;0.25;133;905;51;4;0.125;67;921;232;NaN
839160;1;1;533;533;17;2;0.5;267;783;22;3;0.25;133;894;45;4;0.125;67;916;188;NaN
840178;1;1;533;533;5;2;0.5;267;795;0;3;0.25;133;928;58;4;0.125;67;937;233;NaN
841191;1;1;533;533;32;2;0.5;267;768;62;3;0.25;133;839;46;4;0.125;67;860;303;NaN
842200;1;1;533;533;8;2;0.5;267;792;0;3;0.25;133;925;24;4;0.125;67;968;90;NaN
843204;1;1;533;533;7;2;0.5;267;793;8;3;0.25;133;918;0;4;0.125;67;985;0;NaN
844213;1;1;533;533;11;2;0.5;267;789;18;3;0.25;133;904;26;4;0.125;67;945;101;NaN
845229;1;1;533;533;10;2;0.5;267;790;8;3;0.25;133;915;9;4;0.125;67;973;66;NaN
846233;1;1;533;533;17;2;0.5;267;783;37;3;0.25;133;879;59;4;0.125;67;887;253;NaN
847230;1;1;533;533;19;2;0.5;267;781;37;3;0.25;133;877;50;4;0.125;67;894;233;NaN
848234;1;1;533;533;15;2;0.5;267;785;20;3;0.25;133;898;32;4;0.125;67;933;124;NaN
849247;1;1;533;533;15;2;0.5;267;785;46;3;0.25;133;872;75;4;0.125;67;864;360;NaN
850257;1;1;533;533;13;2;0.5;267;787;19;3;0.25;133;901;43;4;0.125;67;925;184;NaN
851263;1;1;533;533;15;2;0.5;267;785;36;3;0.25;133;882;52;4;0.125;67;897;217;NaN
852275;1;1;533;533;11;2;0.5;267;789;28;3;0.25;133;894;62;4;0.125;67;899;194;NaN
853282;1;1;533;533;16;2;0.5;267;784;28;3;0.25;133;889;43;4;0.125;67;913;184;NaN
854290;1;1;533;533;34;2;0.5;267;766;71;3;0.25;133;828;99;4;0.125;67;796;448;NaN
855303;1;1;533;533;5;2;0.5;267;795;18;3;0.25;133;910;16;4;0.125;67;961;83;NaN
856306;1;1;533;533;12;2;0.5;267;788;19;3;0.25;133;902;26;4;0.125;67;943;139;NaN
857318;1;1;533;533;34;2;0.5;267;766;79;3;0.25;133;820;106;4;0.125;67;781;516;NaN
858318;1;1;533;533;7;2;0.5;267;793;14;3;0.25;133;912;19;4;0.125;67;960;80;NaN
859317;1;1;533;533;25;2;0.5;267;775;38;3;0.25;133;870;62;4;0.125;67;875;321;NaN
860333;1;1;533;533;33;2;0.5;267;767;67;3;0.25;133;833;106;4;0.125;67;794;465;NaN
861346;1;1;533;533;7;2;0.5;267;793;14;3;0.25;133;912;30;4;0.125;67;949;116;NaN
862355;1;1;533;533;13;2;0.5;267;787;15;3;0.25;133;905;32;4;0.125;67;940;118;NaN
863389;1;1;533;533;2;2;0.5;267;798;14;3;0.25;133;917;9;4;0.125;67;975;66;NaN
864380;1;1;533;533;17;2;0.5;267;783;34;3;0.25;133;882;38;4;0.125;67;911;225;NaN
865395;1;1;533;533;12;2;0.5;267;788;39;3;0.25;133;882;63;4;0.125;67;886;252;NaN
866412;1;1;533;533;9;2;0.5;267;791;23;3;0.25;133;901;35;4;0.125;67;933;193;NaN
867419;1;1;533;533;2;2;0.5;267;798;16;3;0.25;133;915;24;4;0.125;67;958;108;NaN
868424;1;1;533;533;15;2;0.5;267;785;30;3;0.25;133;888;36;4;0.125;67;919;162;NaN
869434;1;1;533;533;20;2;0.5;267;780;30;3;0.25;133;883;47;4;0.125;67;903;212;NaN
870437;1;1;533;533;7;2;0.5;267;793;16;3;0.25;133;910;23;4;0.125;67;954;119;NaN
871441;1;1;533;533;9;2;0.5;267;791;22;3;0.25;133;902;25;4;0.125;67;944;131;NaN
872447;1;1;533;533;14;2;0.5;267;786;30;3;0.25;133;889;48;4;0.125;67;908;176;NaN
873454;1;1;533;533;19;2;0.5;267;781;30;3;0.25;133;884;50;4;0.125;67;901;216;NaN
874456;1;1;533;533;4;2;0.5;267;796;8;3;0.25;133;921;22;4;0.125;67;966;76;NaN
875464;1;1;533;533;13;2;0.5;267;787;23;3;0.25;133;897;42;4;0.125;67;922;174;NaN
876475;1;1;533;533;8;2;0.5;267;792;9;3;0.25;133;916;14;4;0.125;67;969;51;NaN
877482;1;1;533;533;16;2;0.5;267;784;21;3;0.25;133;896;30;4;0.125;67;933;178;NaN
878493;1;1;533;533;5;2;0.5;267;795;10;3;0.25;133;918;13;4;0.125;67;972;53;NaN
879497;1;1;533;533;22;2;0.5;267;778;33;3;0.25;133;878;54;4;0.125;67;891;217;NaN
880498;1;1;533;533;17;2;0.5;267;783;23;3;0.25;133;893;40;4;0.125;67;920;174;NaN
881508;1;1;533;533;11;2;0.5;267;789;22;3;0.25;133;900;45;4;0.125;67;922;212;NaN
882519;1;1;533;533;7;2;0.5;267;793;21;3;0.25;133;905;36;4;0.125;67;936;174;NaN
883537;1;1;533;533;6;2;0.5;267;794;9;3;0.25;133;918;9;4;0.125;67;976;53;NaN
884534;1;1;533;533;16;2;0.5;267;784;24;3;0.25;133;893;48;4;0.125;67;912;203;NaN
885531;1;1;533;533;17;2;0.5;267;783;33;3;0.25;133;883;56;4;0.125;67;894;268;NaN
886544;1;1;533;533;16;2;0.5;267;784;29;3;0.25;133;888;44;4;0.125;67;911;217;NaN
887558;1;1;533;533;15;2;0.5;267;785;29;3;0.25;133;889;33;4;0.125;67;923;167;NaN
888571;1;1;533;533;22;2;0.5;267;778;40;3;0.25;133;871;74;4;0.125;67;864;351;NaN
889585;1;1;533;533;12;2;0.5;267;788;26;3;0.25;133;895;40;4;0.125;67;922;175;NaN
890599;1;1;533;533;9;2;0.5;267;791;9;3;0.25;133;915;16;4;0.125;67;966;92;NaN
891613;1;1;533;533;4;2;0.5;267;796;5;3;0.25;133;924;25;4;0.125;67;966;78;NaN
892622;1;1;533;533;9;2;0.5;267;791;24;3;0.25;133;900;33;4;0.125;67;934;139;NaN
893621;1;1;533;533;23;2;0.5;267;777;62;3;0.25;133;848;81;4;0.125;67;834;332;NaN
894639;1;1;533;533;6;2;0.5;267;794;11;3;0.25;133;916;24;4;0.125;67;959;103;NaN
895649;1;1;533;533;12;2;0.5;267;788;39;3;0.25;133;882;71;4;0.125;67;878;316;NaN
896664;1;1;533;533;10;2;0.5;267;790;17;3;0.25;133;906;38;4;0.125;67;935;116;NaN
897677;1;1;533;533;22;2;0.5;267;778;47;3;0.25;133;864;60;4;0.125;67;871;338;NaN
898690;1;1;533;533;9;2;0.5;267;791;15;3;0.25;133;909;15;4;0.125;67;961;86;NaN
899692;1;1;533;533;23;2;0.5;267;777;28;3;0.25;133;882;49;4;0.125;67;900;219;NaN
900703;1;1;533;533;11;2;0.5;267;789;25;3;0.25;133;897;37;4;0.125;67;927;180;NaN
901710;1;1;533;533;14;2;0.5;267;786;21;3;0.25;133;898;33;4;0.125;67;932;121;NaN
902725;1;1;533;533;15;2;0.5;267;785;41;3;0.25;133;877;70;4;0.125;67;874;282;NaN
903739;1;1;533;533;12;2;0.5;267;788;20;3;0.25;133;901;34;4;0.125;67;934;157;NaN
904752;1;1;533;533;7;2;0.5;267;793;13;3;0.25;133;913;25;4;0.125;67;955;107;NaN
905764;1;1;533;533;3;2;0.5;267;797;9;3;0.25;133;921;14;4;0.125;67;974;69;NaN
906775;1;1;533;533;10;2;0.5;267;790;30;3;0.25;133;893;42;4;0.125;67;918;210;NaN
907784;1;1;533;533;8;2;0.5;267;792;16;3;0.25;133;909;21;4;0.125;67;955;87;NaN
908787;1;1;533;533;11;2;0.5;267;789;12;3;0.25;133;910;29;4;0.125;67;948;135;NaN
909806;1;1;533;533;2;2;0.5;267;798;7;3;0.25;133;924;3;4;0.125;67;988;49;NaN
910813;1;1;533;533;5;2;0.5;267;795;9;3;0.25;133;919;10;4;0.125;67;976;76;NaN
911829;1;1;533;533;22;2;0.5;267;778;30;3;0.25;133;881;40;4;0.125;67;908;168;NaN
912841;1;1;533;533;5;2;0.5;267;795;13;3;0.25;133;915;25;4;0.125;67;957;102;NaN
913854;1;1;533;533;4;2;0.5;267;796;13;3;0.25;133;916;32;4;0.125;67;951;145;NaN
914866;1;1;533;533;6;2;0.5;267;794;15;3;0.25;133;912;10;4;0.125;67;969;81;NaN
915877;1;1;533;533;5;2;0.5;267;795;8;3;0.25;133;920;23;4;0.125;67;964;92;NaN
916877;1;1;533;533;15;2;0.5;267;785;15;3;0.25;133;903;40;4;0.125;67;930;146;NaN
917884;1;1;533;533;11;2;0.5;267;789;34;3;0.25;133;888;53;4;0.125;67;902;257;NaN
918897;1;1;533;533;23;2;0.5;267;777;52;3;0.25;133;858;47;4;0.125;67;878;264;NaN
919914;1;1;533;533;8;2;0.5;267;792;31;3;0.25;133;894;49;4;0.125;67;912;229;NaN
920915;1;1;533;533;4;2;0.5;267;796;8;3;0.25;133;921;9;4;0.125;67;979;52;NaN
921927;1;1;533;533;7;2;0.5;267;793;21;3;0.25;133;905;25;4;0.125;67;947;125;NaN
922942;1;1;533;533;5;2;0.5;267;795;12;3;0.25;133;916;14;4;0.125;67;969;84;NaN
923953;1;1;533;533;18;2;0.5;267;782;35;3;0.25;133;880;58;4;0.125;67;889;296;NaN
924964;1;1;533;533;18;2;0.5;267;782;32;3;0.25;133;883;56;4;0.125;67;894;232;NaN
925980;1;1;533;533;6;2;0.5;267;794;23;3;0.25;133;904;52;4;0.125;67;919;205;NaN
926997;1;1;533;533;14;2;0.5;267;786;53;3;0.25;133;866;65;4;0.125;67;868;339;NaN
928003;1;1;533;533;16;2;0.5;267;784;38;3;0.25;133;879;41;4;0.125;67;905;254;NaN
929017;1;1;533;533;13;2;0.5;267;787;17;3;0.25;133;903;41;4;0.125;67;929;176;NaN
930025;1;1;533;533;6;2;0.5;267;794;9;3;0.25;133;918;18;4;0.125;67;967;100;NaN
931038;1;1;533;533;26;2;0.5;267;774;72;3;0.25;133;835;130;4;0.125;67;772;551;NaN
932054;1;1;533;533;3;2;0.5;267;797;10;3;0.25;133;920;13;4;0.125;67;974;75;NaN
933063;1;1;533;533;11;2;0.5;267;789;32;3;0.25;133;890;39;4;0.125;67;918;194;NaN
934075;1;1;533;533;13;2;0.5;267;787;30;3;0.25;133;890;65;4;0.125;67;892;238;NaN
935087;1;1;533;533;9;2;0.5;267;791;17;3;0.25;133;907;26;4;0.125;67;948;116;NaN
936101;1;1;533;533;28;2;0.5;267;772;52;3;0.25;133;853;103;4;0.125;67;817;431;NaN
937113;1;1;533;533;4;2;0.5;267;796;18;3;0.25;133;911;19;4;0.125;67;959;82;NaN
938112;1;1;533;533;0;2;0.5;267;800;8;3;0.25;133;925;10;4;0.125;67;982;57;NaN
939126;1;1;533;533;27;2;0.5;267;773;56;3;0.25;133;850;76;4;0.125;67;841;326;NaN
940141;1;1;533;533;16;2;0.5;267;784;34;3;0.25;133;883;48;4;0.125;67;902;228;NaN
941151;1;1;533;533;13;2;0.5;267;787;37;3;0.25;133;883;36;4;0.125;67;914;177;NaN
942160;1;1;533;533;13;2;0.5;267;787;23;3;0.25;133;897;41;4;0.125;67;923;220;NaN
943162;1;1;533;533;7;2;0.5;267;793;24;3;0.25;133;902;17;4;0.125;67;952;125;NaN
944168;1;1;533;533;21;2;0.5;267;779;37;3;0.25;133;875;58;4;0.125;67;884;306;NaN
945172;1;1;533;533;15;2;0.5;267;785;22;3;0.25;133;896;33;4;0.125;67;930;153;NaN
946182;1;1;533;533;9;2;0.5;267;791;24;3;0.25;133;900;35;4;0.125;67;932;122;NaN
947192;1;1;533;533;24;2;0.5;267;776;30;3;0.25;133;879;49;4;0.125;67;897;284;NaN
948208;1;1;533;533;4;2;0.5;267;796;21;3;0.25;133;908;30;4;0.125;67;945;132;NaN
949218;1;1;533;533;9;2;0.5;267;791;28;3;0.25;133;896;42;4;0.125;67;921;164;NaN
950224;1;1;533;533;17;2;0.5;267;783;35;3;0.25;133;881;57;4;0.125;67;891;298;NaN
951226;1;1;533;533;9;2;0.5;267;791;14;3;0.25;133;910;27;4;0.125;67;950;107;NaN
952230;1;1;533;533;17;2;0.5;267;783;26;3;0.25;133;890;35;4;0.125;67;922;178;NaN
953231;1;1;533;533;18;2;0.5;267;782;23;3;0.25;133;892;46;4;0.125;67;913;184;NaN
954230;1;1;533;533;1;2;0.5;267;799;6;3;0.25;133;926;11;4;0.125;67;982;44;NaN
955244;1;1;533;533;12;2;0.5;267;788;25;3;0.25;133;896;33;4;0.125;67;930;155;NaN
956256;1;1;533;533;5;2;0.5;267;795;31;3;0.25;133;897;50;4;0.125;67;914;238;NaN
957269;1;1;533;533;5;2;0.5;267;795;12;3;0.25;133;916;33;4;0.125;67;950;127;NaN
958285;1;1;533;533;11;2;0.5;267;789;22;3;0.25;133;900;36;4;0.125;67;931;195;NaN
959294;1;1;533;533;10;2;0.5;267;790;12;3;0.25;133;911;19;4;0.125;67;959;110;NaN
960306;1;1;533;533;10;2;0.5;267;790;12;3;0.25;133;911;23;4;0.125;67;955;77;NaN
961315;1;1;533;533;11;2;0.5;267;789;23;3;0.25;133;899;33;4;0.125;67;933;119;NaN
962329;1;1;533;533;8;2;0.5;267;792;17;3;0.25;133;908;26;4;0.125;67;949;104;NaN
963336;1;1;533;533;10;2;0.5;267;790;20;3;0.25;133;903;32;4;0.125;67;938;157;NaN
964347;1;1;533;533;6;2;0.5;267;794;14;3;0.25;133;913;27;4;0.125;67;953;109;NaN
965359;1;1;533;533;8;2;0.5;267;792;6;3;0.25;133;919;5;4;0.125;67;981;42;NaN
966367;1;1;533;533;3;2;0.5;267;797;11;3;0.25;133;919;13;4;0.125;67;973;69;NaN
967380;1;1;533;533;8;2;0.5;267;792;13;3;0.25;133;912;22;4;0.125;67;957;109;NaN
968396;1;1;533;533;30;2;0.5;267;770;35;3;0.25;133;868;82;4;0.125;67;853;301;NaN
969403;1;1;533;533;4;2;0.5;267;796;13;3;0.25;133;916;22;4;0.125;67;961;93;NaN
970411;1;1;533;533;11;2;0.5;267;789;30;3;0.25;133;892;49;4;0.125;67;910;248;NaN
971422;1;1;533;533;11;2;0.5;267;789;12;3;0.25;133;910;22;4;0.125;67;955;113;NaN
972438;1;1;533;533;11;2;0.5;267;789;47;3;0.25;133;875;51;4;0.125;67;891;231;NaN
973450;1;1;533;533;2;2;0.5;267;798;9;3;0.25;133;922;16;4;0.125;67;973;77;NaN
974457;1;1;533;533;5;2;0.5;267;795;34;3;0.25;133;894;54;4;0.125;67;907;231;NaN
975465;1;1;533;533;13;2;0.5;267;787;12;3;0.25;133;908;18;4;0.125;67;957;94;NaN
976468;1;1;533;533;12;2;0.5;267;788;27;3;0.25;133;894;54;4;0.125;67;907;219;NaN
977472;1;1;533;533;11;2;0.5;267;789;19;3;0.25;133;903;36;4;0.125;67;934;182;NaN
978475;1;1;533;533;14;2;0.5;267;786;13;3;0.25;133;906;17;4;0.125;67;956;101;NaN
979477;1;1;533;533;24;2;0.5;267;776;30;3;0.25;133;879;60;4;0.125;67;886;328;NaN
980491;1;1;533;533;15;2;0.5;267;785;33;3;0.25;133;885;39;4;0.125;67;913;232;NaN
981496;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;12;4;0.125;67;969;67;NaN
982510;1;1;533;533;8;2;0.5;267;792;35;3;0.25;133;890;36;4;0.125;67;921;185;NaN
983513;1;1;533;533;14;2;0.5;267;786;34;3;0.25;133;885;46;4;0.125;67;906;252;NaN
984522;1;1;533;533;19;2;0.5;267;781;39;3;0.25;133;875;37;4;0.125;67;905;236;NaN
985523;1;1;533;533;19;2;0.5;267;781;47;3;0.25;133;867;59;4;0.125;67;875;322;NaN
986535;1;1;533;533;20;2;0.5;267;780;50;3;0.25;133;863;70;4;0.125;67;860;288;NaN
987546;1;1;533;533;18;2;0.5;267;782;31;3;0.25;133;884;54;4;0.125;67;897;205;NaN
988548;1;1;533;533;2;2;0.5;267;798;7;3;0.25;133;924;16;4;0.125;67;975;49;NaN
989553;1;1;533;533;5;2;0.5;267;795;20;3;0.25;133;908;37;4;0.125;67;938;111;NaN
990567;1;1;533;533;8;2;0.5;267;792;15;3;0.25;133;910;27;4;0.125;67;950;123;NaN
991566;1;1;533;533;10;2;0.5;267;790;13;3;0.25;133;910;34;4;0.125;67;943;141;NaN
992580;1;1;533;533;3;2;0.5;267;797;9;3;0.25;133;921;7;4;0.125;67;981;68;NaN
993581;1;1;533;533;18;2;0.5;267;782;40;3;0.25;133;875;68;4;0.125;67;874;315;NaN
994595;1;1;533;533;15;2;0.5;267;785;20;3;0.25;133;898;30;4;0.125;67;935;164;NaN
