Timestamp; P1 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos;  P2 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P3 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P4 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; Expirados; Solicitados; Leidos; Remaining final
53017;1;1;427;427;31;2;0.5;213;609;74;3;0.25;107;642;121;4;0.125;53;574;574;0;0;0;0
53127;1;1;427;427;43;2;0.5;213;597;79;3;0.25;107;625;113;4;0.125;53;565;565;0;0;0;0
53235;1;1;427;427;38;2;0.5;213;602;86;3;0.25;107;623;119;4;0.125;53;557;557;0;0;0;0
53346;1;1;427;427;42;2;0.5;213;598;79;3;0.25;107;626;108;4;0.125;53;571;571;0;0;0;0
53452;1;1;427;427;46;2;0.5;213;594;66;3;0.25;107;635;108;4;0.125;53;580;580;0;0;0;0
53563;1;1;427;427;39;2;0.5;213;601;93;3;0.25;107;615;131;4;0.125;53;537;537;0;0;0;0
53669;1;1;427;427;41;2;0.5;213;599;88;3;0.25;107;618;120;4;0.125;53;551;551;0;0;0;0
53775;1;1;427;427;34;2;0.5;213;606;84;3;0.25;107;629;129;4;0.125;53;553;553;0;0;0;0
53887;1;1;427;427;43;2;0.5;213;597;83;3;0.25;107;621;115;4;0.125;53;559;559;0;0;0;0
53993;1;1;427;427;26;2;0.5;213;614;85;3;0.25;107;636;110;4;0.125;53;579;579;0;0;0;0
54103;1;1;427;427;47;2;0.5;213;593;78;3;0.25;107;622;110;4;0.125;53;565;565;0;0;0;0
54212;1;1;427;427;40;2;0.5;213;600;70;3;0.25;107;637;113;4;0.125;53;577;577;0;0;0;0
54321;1;1;427;427;44;2;0.5;213;596;75;3;0.25;107;628;135;4;0.125;53;546;546;0;0;0;0
54431;1;1;427;427;32;2;0.5;213;608;86;3;0.25;107;629;132;4;0.125;53;550;550;0;0;0;0
54537;1;1;427;427;41;2;0.5;213;599;70;3;0.25;107;636;129;4;0.125;53;560;560;0;0;0;0
54643;1;1;427;427;39;2;0.5;213;601;84;3;0.25;107;624;141;4;0.125;53;536;536;0;0;0;0
54754;1;1;427;427;38;2;0.5;213;602;79;3;0.25;107;630;121;4;0.125;53;562;562;0;0;0;0
54864;1;1;427;427;15;2;0.5;213;625;52;3;0.25;107;680;67;4;0.125;53;666;310;NaN0;356;0;356
54969;1;1;427;427;12;2;0.5;213;628;18;3;0.25;107;717;46;4;0.125;53;724;184;NaN0;540;0;540
55073;1;1;427;427;16;2;0.5;213;624;22;3;0.25;107;709;45;4;0.125;53;717;221;NaN0;496;0;496
55183;1;1;427;427;11;2;0.5;213;629;26;3;0.25;107;710;52;4;0.125;53;711;244;NaN0;467;0;467
55290;1;1;427;427;12;2;0.5;213;628;31;3;0.25;107;704;45;4;0.125;53;712;181;NaN0;531;0;531
55399;1;1;427;427;8;2;0.5;213;632;15;3;0.25;107;724;31;4;0.125;53;746;150;NaN0;596;0;596
55508;1;1;427;427;11;2;0.5;213;629;13;3;0.25;107;723;21;4;0.125;53;755;123;NaN0;632;0;632
55613;1;1;427;427;12;2;0.5;213;628;26;3;0.25;107;709;20;4;0.125;53;742;147;NaN0;595;0;595
55723;1;1;427;427;6;2;0.5;213;634;18;3;0.25;107;723;27;4;0.125;53;749;111;NaN0;638;0;638
55833;1;1;427;427;19;2;0.5;213;621;35;3;0.25;107;693;75;4;0.125;53;671;350;NaN0;321;0;321
55940;1;1;427;427;3;2;0.5;213;637;8;3;0.25;107;736;10;4;0.125;53;779;42;NaN0;737;0;737
56051;1;1;427;427;15;2;0.5;213;625;27;3;0.25;107;705;38;4;0.125;53;720;192;NaN0;528;0;528
56157;1;1;427;427;15;2;0.5;213;625;19;3;0.25;107;713;24;4;0.125;53;742;151;NaN0;591;0;591
56269;1;1;427;427;10;2;0.5;213;630;19;3;0.25;107;718;35;4;0.125;53;736;166;NaN0;570;0;570
56376;1;1;427;427;10;2;0.5;213;630;22;3;0.25;107;715;42;4;0.125;53;726;156;NaN0;570;0;570
56486;1;1;427;427;7;2;0.5;213;633;17;3;0.25;107;723;20;4;0.125;53;756;102;NaN0;654;0;654
56594;1;1;427;427;10;2;0.5;213;630;10;3;0.25;107;727;21;4;0.125;53;759;83;NaN0;676;0;676
56703;1;1;427;427;31;2;0.5;213;609;55;3;0.25;107;661;81;4;0.125;53;633;410;NaN0;223;0;223
56811;1;1;427;427;6;2;0.5;213;634;9;3;0.25;107;732;9;4;0.125;53;776;63;NaN0;713;0;713
56923;1;1;427;427;12;2;0.5;213;628;23;3;0.25;107;712;53;4;0.125;53;712;223;NaN0;489;0;489
57030;1;1;427;427;4;2;0.5;213;636;9;3;0.25;107;734;14;4;0.125;53;773;86;NaN0;687;0;687
57140;1;1;427;427;18;2;0.5;213;622;29;3;0.25;107;700;34;4;0.125;53;719;186;NaN0;533;0;533
57252;1;1;427;427;8;2;0.5;213;632;23;3;0.25;107;716;34;4;0.125;53;735;150;NaN0;585;0;585
57360;1;1;427;427;8;2;0.5;213;632;10;3;0.25;107;729;19;4;0.125;53;763;58;NaN0;705;0;705
57469;1;1;427;427;12;2;0.5;213;628;37;3;0.25;107;698;43;4;0.125;53;708;252;NaN0;456;0;456
57582;1;1;427;427;18;2;0.5;213;622;38;3;0.25;107;691;40;4;0.125;53;704;195;NaN0;509;0;509
57689;1;1;427;427;22;2;0.5;213;618;41;3;0.25;107;684;53;4;0.125;53;684;292;NaN0;392;0;392
57796;1;1;427;427;5;2;0.5;213;635;15;3;0.25;107;727;24;4;0.125;53;756;83;NaN0;673;0;673
57903;1;1;427;427;13;2;0.5;213;627;17;3;0.25;107;717;28;4;0.125;53;742;151;NaN0;591;0;591
58017;1;1;427;427;14;2;0.5;213;626;25;3;0.25;107;708;54;4;0.125;53;707;195;NaN0;512;0;512
58120;1;1;427;427;21;2;0.5;213;619;20;3;0.25;107;706;45;4;0.125;53;714;194;NaN0;520;0;520
58232;1;1;427;427;15;2;0.5;213;625;34;3;0.25;107;698;48;4;0.125;53;703;217;NaN0;486;0;486
58340;1;1;427;427;7;2;0.5;213;633;33;3;0.25;107;707;40;4;0.125;53;720;188;NaN0;532;0;532
58452;1;1;427;427;13;2;0.5;213;627;22;3;0.25;107;712;21;4;0.125;53;744;168;NaN0;576;0;576
58561;1;1;427;427;9;2;0.5;213;631;23;3;0.25;107;715;45;4;0.125;53;723;167;NaN0;556;0;556
58671;1;1;427;427;20;2;0.5;213;620;28;3;0.25;107;699;55;4;0.125;53;697;231;NaN0;466;0;466
58782;1;1;427;427;9;2;0.5;213;631;12;3;0.25;107;726;20;4;0.125;53;759;97;NaN0;662;0;662
58886;1;1;427;427;21;2;0.5;213;619;45;3;0.25;107;681;59;4;0.125;53;675;302;NaN0;373;0;373
58999;1;1;427;427;17;2;0.5;213;623;70;3;0.25;107;660;76;4;0.125;53;637;376;NaN0;261;0;261
59108;1;1;427;427;7;2;0.5;213;633;31;3;0.25;107;709;40;4;0.125;53;722;176;NaN0;546;0;546
59213;1;1;427;427;15;2;0.5;213;625;27;3;0.25;107;705;40;4;0.125;53;718;215;NaN0;503;0;503
59323;1;1;427;427;15;2;0.5;213;625;28;3;0.25;107;704;47;4;0.125;53;710;229;NaN0;481;0;481
59434;1;1;427;427;17;2;0.5;213;623;38;3;0.25;107;692;47;4;0.125;53;698;279;NaN0;419;0;419
59541;1;1;427;427;16;2;0.5;213;624;24;3;0.25;107;707;30;4;0.125;53;730;186;NaN0;544;0;544
59649;1;1;427;427;29;2;0.5;213;611;32;3;0.25;107;686;53;4;0.125;53;686;222;NaN0;464;0;464
59757;1;1;427;427;16;2;0.5;213;624;24;3;0.25;107;707;35;4;0.125;53;725;200;NaN0;525;0;525
59865;1;1;427;427;23;2;0.5;213;617;56;3;0.25;107;668;101;4;0.125;53;620;453;NaN0;167;0;167
59975;1;1;427;427;16;2;0.5;213;624;36;3;0.25;107;695;41;4;0.125;53;707;203;NaN0;504;0;504
60088;1;1;427;427;5;2;0.5;213;635;13;3;0.25;107;729;18;4;0.125;53;764;93;NaN0;671;0;671
60197;1;1;427;427;12;2;0.5;213;628;17;3;0.25;107;718;21;4;0.125;53;750;102;NaN0;648;0;648
60305;1;1;427;427;21;2;0.5;213;619;37;3;0.25;107;689;67;4;0.125;53;675;282;NaN0;393;0;393
60414;1;1;427;427;6;2;0.5;213;634;19;3;0.25;107;722;31;4;0.125;53;744;165;NaN0;579;0;579
60522;1;1;427;427;6;2;0.5;213;634;12;3;0.25;107;729;30;4;0.125;53;752;145;NaN0;607;0;607
60631;1;1;427;427;7;2;0.5;213;633;18;3;0.25;107;722;31;4;0.125;53;744;117;NaN0;627;0;627
60741;1;1;427;427;23;2;0.5;213;617;35;3;0.25;107;689;68;4;0.125;53;674;282;NaN0;392;0;392
60852;1;1;427;427;17;2;0.5;213;623;21;3;0.25;107;709;30;4;0.125;53;732;190;NaN0;542;0;542
60957;1;1;427;427;10;2;0.5;213;630;28;3;0.25;107;709;32;4;0.125;53;730;180;NaN0;550;0;550
61069;1;1;427;427;8;2;0.5;213;632;26;3;0.25;107;713;31;4;0.125;53;735;131;NaN0;604;0;604
61180;1;1;427;427;11;2;0.5;213;629;17;3;0.25;107;719;34;4;0.125;53;738;113;NaN0;625;0;625
61290;1;1;427;427;17;2;0.5;213;623;27;3;0.25;107;703;42;4;0.125;53;714;160;NaN0;554;0;554
61396;1;1;427;427;6;2;0.5;213;634;23;3;0.25;107;718;25;4;0.125;53;746;102;NaN0;644;0;644
61504;1;1;427;427;34;2;0.5;213;606;85;3;0.25;107;628;148;4;0.125;53;533;533;0;0;0;0
61611;1;1;427;427;50;2;0.5;213;590;77;3;0.25;107;620;134;4;0.125;53;539;539;0;0;0;0
61718;1;1;427;427;38;2;0.5;213;602;67;3;0.25;107;642;134;4;0.125;53;561;561;0;0;0;0
61829;1;1;427;427;44;2;0.5;213;596;100;3;0.25;107;603;119;4;0.125;53;537;537;0;0;0;0
61936;1;1;427;427;40;2;0.5;213;600;79;3;0.25;107;628;131;4;0.125;53;550;550;0;0;0;0
62046;1;1;427;427;37;2;0.5;213;603;60;3;0.25;107;650;109;4;0.125;53;594;594;0;0;0;0
62154;1;1;427;427;38;2;0.5;213;602;76;3;0.25;107;633;117;4;0.125;53;569;569;0;0;0;0
62262;1;1;427;427;37;2;0.5;213;603;93;3;0.25;107;617;114;4;0.125;53;556;556;0;0;0;0
62372;1;1;427;427;38;2;0.5;213;602;74;3;0.25;107;635;126;4;0.125;53;562;562;0;0;0;0
62481;1;1;427;427;35;2;0.5;213;605;80;3;0.25;107;632;120;4;0.125;53;565;565;0;0;0;0
62588;1;1;427;427;40;2;0.5;213;600;97;3;0.25;107;610;136;4;0.125;53;527;527;0;0;0;0
62697;1;1;427;427;42;2;0.5;213;598;90;3;0.25;107;615;114;4;0.125;53;554;554;0;0;0;0
62803;1;1;427;427;33;2;0.5;213;607;78;3;0.25;107;636;124;4;0.125;53;565;565;0;0;0;0
62913;1;1;427;427;39;2;0.5;213;601;78;3;0.25;107;630;125;4;0.125;53;558;558;0;0;0;0
63021;1;1;427;427;40;2;0.5;213;600;84;3;0.25;107;623;111;4;0.125;53;565;565;0;0;0;0
63129;1;1;427;427;26;2;0.5;213;614;85;3;0.25;107;636;134;4;0.125;53;555;555;0;0;0;0
63235;1;1;427;427;42;2;0.5;213;598;67;3;0.25;107;638;111;4;0.125;53;580;580;0;0;0;0
63345;1;1;427;427;54;2;0.5;213;586;76;3;0.25;107;617;92;4;0.125;53;578;578;0;0;0;0
63455;1;1;427;427;38;2;0.5;213;602;74;3;0.25;107;635;93;4;0.125;53;595;595;0;0;0;0
63564;1;1;427;427;38;2;0.5;213;602;73;3;0.25;107;636;128;4;0.125;53;561;561;0;0;0;0
63672;1;1;427;427;31;2;0.5;213;609;98;3;0.25;107;618;114;4;0.125;53;557;557;0;0;0;0
63784;1;1;427;427;37;2;0.5;213;603;95;3;0.25;107;615;128;4;0.125;53;540;540;0;0;0;0
63889;1;1;427;427;51;2;0.5;213;589;72;3;0.25;107;624;129;4;0.125;53;548;548;0;0;0;0
63999;1;1;427;427;33;2;0.5;213;607;83;3;0.25;107;631;108;4;0.125;53;576;576;0;0;0;0
64109;1;1;427;427;40;2;0.5;213;600;84;3;0.25;107;623;117;4;0.125;53;559;559;0;0;0;0
64221;1;1;427;427;50;2;0.5;213;590;68;3;0.25;107;629;123;4;0.125;53;559;559;0;0;0;0
64329;1;1;427;427;32;2;0.5;213;608;76;3;0.25;107;639;131;4;0.125;53;561;561;0;0;0;0
64438;1;1;427;427;58;2;0.5;213;582;93;3;0.25;107;596;115;4;0.125;53;534;534;0;0;0;0
64545;1;1;427;427;44;2;0.5;213;596;81;3;0.25;107;622;114;4;0.125;53;561;561;0;0;0;0
64656;1;1;427;427;37;2;0.5;213;603;94;3;0.25;107;616;104;4;0.125;53;565;565;0;0;0;0
64766;1;1;427;427;40;2;0.5;213;600;81;3;0.25;107;626;114;4;0.125;53;565;565;0;0;0;0
64875;1;1;427;427;43;2;0.5;213;597;63;3;0.25;107;641;128;4;0.125;53;566;566;0;0;0;0
64981;1;1;427;427;40;2;0.5;213;600;81;3;0.25;107;626;131;4;0.125;53;548;548;0;0;0;0
65090;1;1;427;427;43;2;0.5;213;597;82;3;0.25;107;622;109;4;0.125;53;566;566;0;0;0;0
65197;1;1;427;427;40;2;0.5;213;600;86;3;0.25;107;621;128;4;0.125;53;546;546;0;0;0;0
65309;1;1;427;427;48;2;0.5;213;592;94;3;0.25;107;605;96;4;0.125;53;562;562;0;0;0;0
65418;1;1;427;427;39;2;0.5;213;601;86;3;0.25;107;622;129;4;0.125;53;546;546;0;0;0;0
65525;1;1;427;427;40;2;0.5;213;600;60;3;0.25;107;647;122;4;0.125;53;578;578;0;0;0;0
65637;1;1;427;427;47;2;0.5;213;593;82;3;0.25;107;618;123;4;0.125;53;548;548;0;0;0;0
65746;1;1;427;427;33;2;0.5;213;607;83;3;0.25;107;631;115;4;0.125;53;569;569;0;0;0;0
65853;1;1;427;427;43;2;0.5;213;597;76;3;0.25;107;628;117;4;0.125;53;564;564;0;0;0;0
65962;1;1;427;427;47;2;0.5;213;593;66;3;0.25;107;634;111;4;0.125;53;576;576;0;0;0;0
66070;1;1;427;427;33;2;0.5;213;607;79;3;0.25;107;635;125;4;0.125;53;563;563;0;0;0;0
66176;1;1;427;427;37;2;0.5;213;603;91;3;0.25;107;619;114;4;0.125;53;558;558;0;0;0;0
66288;1;1;427;427;29;2;0.5;213;611;79;3;0.25;107;639;109;4;0.125;53;583;583;0;0;0;0
66400;1;1;427;427;36;2;0.5;213;604;89;3;0.25;107;622;117;4;0.125;53;558;558;0;0;0;0
66504;1;1;427;427;34;2;0.5;213;606;80;3;0.25;107;633;141;4;0.125;53;545;545;0;0;0;0
66612;1;1;427;427;43;2;0.5;213;597;78;3;0.25;107;626;124;4;0.125;53;555;555;0;0;0;0
66723;1;1;427;427;44;2;0.5;213;596;86;3;0.25;107;617;122;4;0.125;53;548;548;0;0;0;0
66830;1;1;427;427;29;2;0.5;213;611;89;3;0.25;107;629;121;4;0.125;53;561;561;0;0;0;0
66941;1;1;427;427;41;2;0.5;213;599;70;3;0.25;107;636;122;4;0.125;53;567;567;0;0;0;0
67047;1;1;427;427;40;2;0.5;213;600;77;3;0.25;107;630;109;4;0.125;53;574;574;0;0;0;0
67159;1;1;427;427;46;2;0.5;213;594;73;3;0.25;107;628;117;4;0.125;53;564;564;0;0;0;0
67268;1;1;427;427;48;2;0.5;213;592;94;3;0.25;107;605;121;4;0.125;53;537;537;0;0;0;0
67378;1;1;427;427;28;2;0.5;213;612;82;3;0.25;107;637;130;4;0.125;53;560;560;0;0;0;0
67488;1;1;427;427;42;2;0.5;213;598;70;3;0.25;107;635;139;4;0.125;53;549;549;0;0;0;0
67595;1;1;427;427;38;2;0.5;213;602;77;3;0.25;107;632;126;4;0.125;53;559;559;0;0;0;0
67703;1;1;427;427;45;2;0.5;213;595;82;3;0.25;107;620;123;4;0.125;53;550;550;0;0;0;0
67812;1;1;427;427;35;2;0.5;213;605;66;3;0.25;107;646;125;4;0.125;53;574;574;0;0;0;0
67921;1;1;427;427;45;2;0.5;213;595;74;3;0.25;107;628;130;4;0.125;53;551;551;0;0;0;0
68031;1;1;427;427;38;2;0.5;213;602;72;3;0.25;107;637;132;4;0.125;53;558;558;0;0;0;0
68141;1;1;427;427;41;2;0.5;213;599;79;3;0.25;107;627;131;4;0.125;53;549;549;0;0;0;0
68246;1;1;427;427;35;2;0.5;213;605;70;3;0.25;107;642;109;4;0.125;53;586;586;0;0;0;0
68357;1;1;427;427;43;2;0.5;213;597;73;3;0.25;107;631;132;4;0.125;53;552;552;0;0;0;0
68464;1;1;427;427;54;2;0.5;213;586;78;3;0.25;107;615;110;4;0.125;53;558;558;0;0;0;0
68578;1;1;427;427;31;2;0.5;213;609;89;3;0.25;107;627;119;4;0.125;53;561;561;0;0;0;0
68684;1;1;427;427;50;2;0.5;213;590;84;3;0.25;107;613;133;4;0.125;53;533;533;0;0;0;0
68790;1;1;427;427;39;2;0.5;213;601;81;3;0.25;107;627;142;4;0.125;53;538;538;0;0;0;0
68900;1;1;427;427;35;2;0.5;213;605;75;3;0.25;107;637;117;4;0.125;53;573;573;0;0;0;0
69007;1;1;427;427;37;2;0.5;213;603;72;3;0.25;107;638;123;4;0.125;53;568;568;0;0;0;0
69117;1;1;427;427;35;2;0.5;213;605;69;3;0.25;107;643;121;4;0.125;53;575;575;0;0;0;0
69225;1;1;427;427;42;2;0.5;213;598;71;3;0.25;107;634;117;4;0.125;53;570;570;0;0;0;0
69334;1;1;427;427;37;2;0.5;213;603;93;3;0.25;107;617;138;4;0.125;53;532;532;0;0;0;0
69444;1;1;427;427;30;2;0.5;213;610;73;3;0.25;107;644;124;4;0.125;53;573;573;0;0;0;0
69549;1;1;427;427;42;2;0.5;213;598;77;3;0.25;107;628;124;4;0.125;53;557;557;0;0;0;0
69664;1;1;427;427;42;2;0.5;213;598;76;3;0.25;107;629;106;4;0.125;53;576;576;0;0;0;0
69770;1;1;427;427;45;2;0.5;213;595;72;3;0.25;107;630;112;4;0.125;53;571;571;0;0;0;0
69878;1;1;427;427;42;2;0.5;213;598;78;3;0.25;107;627;119;4;0.125;53;561;561;0;0;0;0
69986;1;1;427;427;33;2;0.5;213;607;89;3;0.25;107;625;108;4;0.125;53;570;570;0;0;0;0
70094;1;1;427;427;40;2;0.5;213;600;77;3;0.25;107;630;127;4;0.125;53;556;556;0;0;0;0
70205;1;1;427;427;48;2;0.5;213;592;83;3;0.25;107;616;125;4;0.125;53;544;544;0;0;0;0
70314;1;1;427;427;41;2;0.5;213;599;82;3;0.25;107;624;127;4;0.125;53;550;550;0;0;0;0
70423;1;1;427;427;44;2;0.5;213;596;56;3;0.25;107;647;136;4;0.125;53;564;564;0;0;0;0
70534;1;1;427;427;39;2;0.5;213;601;84;3;0.25;107;624;124;4;0.125;53;553;553;0;0;0;0
70639;1;1;427;427;46;2;0.5;213;594;71;3;0.25;107;630;125;4;0.125;53;558;558;0;0;0;0
70750;1;1;427;427;36;2;0.5;213;604;77;3;0.25;107;634;139;4;0.125;53;548;548;0;0;0;0
70860;1;1;427;427;55;2;0.5;213;585;77;3;0.25;107;615;113;4;0.125;53;555;555;0;0;0;0
70965;1;1;427;427;41;2;0.5;213;599;89;3;0.25;107;617;125;4;0.125;53;545;545;0;0;0;0
71076;1;1;427;427;39;2;0.5;213;601;84;3;0.25;107;624;131;4;0.125;53;546;546;0;0;0;0
71185;1;1;427;427;45;2;0.5;213;595;80;3;0.25;107;622;116;4;0.125;53;559;559;0;0;0;0
71291;1;1;427;427;38;2;0.5;213;602;87;3;0.25;107;622;110;4;0.125;53;565;565;0;0;0;0
71403;1;1;427;427;41;2;0.5;213;599;86;3;0.25;107;620;125;4;0.125;53;548;548;0;0;0;0
71509;1;1;427;427;32;2;0.5;213;608;77;3;0.25;107;638;144;4;0.125;53;547;547;0;0;0;0
71618;1;1;427;427;39;2;0.5;213;601;86;3;0.25;107;622;127;4;0.125;53;548;548;0;0;0;0
71728;1;1;427;427;35;2;0.5;213;605;85;3;0.25;107;627;120;4;0.125;53;560;560;0;0;0;0
71839;1;1;427;427;27;2;0.5;213;613;82;3;0.25;107;638;113;4;0.125;53;578;578;0;0;0;0
71946;1;1;427;427;33;2;0.5;213;607;71;3;0.25;107;643;132;4;0.125;53;564;564;0;0;0;0
72053;1;1;427;427;40;2;0.5;213;600;89;3;0.25;107;618;113;4;0.125;53;558;558;0;0;0;0
72158;1;1;427;427;35;2;0.5;213;605;73;3;0.25;107;639;108;4;0.125;53;584;584;0;0;0;0
72267;1;1;427;427;32;2;0.5;213;608;84;3;0.25;107;631;122;4;0.125;53;562;562;0;0;0;0
72379;1;1;427;427;49;2;0.5;213;591;85;3;0.25;107;613;104;4;0.125;53;562;562;0;0;0;0
72490;1;1;427;427;36;2;0.5;213;604;71;3;0.25;107;640;127;4;0.125;53;566;566;0;0;0;0
72593;1;1;427;427;47;2;0.5;213;593;90;3;0.25;107;610;118;4;0.125;53;545;545;0;0;0;0
72703;1;1;427;427;37;2;0.5;213;603;93;3;0.25;107;617;110;4;0.125;53;560;560;0;0;0;0
72810;1;1;427;427;48;2;0.5;213;592;82;3;0.25;107;617;107;4;0.125;53;563;563;0;0;0;0
72922;1;1;427;427;46;2;0.5;213;594;83;3;0.25;107;618;118;4;0.125;53;553;553;0;0;0;0
73030;1;1;427;427;41;2;0.5;213;599;90;3;0.25;107;616;121;4;0.125;53;548;548;0;0;0;0
73137;1;1;427;427;41;2;0.5;213;599;78;3;0.25;107;628;116;4;0.125;53;565;565;0;0;0;0
73245;1;1;427;427;30;2;0.5;213;610;77;3;0.25;107;640;135;4;0.125;53;558;558;0;0;0;0
73356;1;1;427;427;36;2;0.5;213;604;75;3;0.25;107;636;121;4;0.125;53;568;568;0;0;0;0
73461;1;1;427;427;39;2;0.5;213;601;91;3;0.25;107;617;125;4;0.125;53;545;545;0;0;0;0
73575;1;1;427;427;49;2;0.5;213;591;90;3;0.25;107;608;105;4;0.125;53;556;556;0;0;0;0
73683;1;1;427;427;33;2;0.5;213;607;78;3;0.25;107;636;122;4;0.125;53;567;567;0;0;0;0
73792;1;1;427;427;39;2;0.5;213;601;79;3;0.25;107;629;126;4;0.125;53;556;556;0;0;0;0
73901;1;1;427;427;36;2;0.5;213;604;78;3;0.25;107;633;115;4;0.125;53;571;571;0;0;0;0
74010;1;1;427;427;34;2;0.5;213;606;62;3;0.25;107;651;105;4;0.125;53;599;599;0;0;0;0
74118;1;1;427;427;39;2;0.5;213;601;79;3;0.25;107;629;128;4;0.125;53;554;554;0;0;0;0
74228;1;1;427;427;42;2;0.5;213;598;97;3;0.25;107;608;112;4;0.125;53;549;549;0;0;0;0
74337;1;1;427;427;53;2;0.5;213;587;70;3;0.25;107;624;119;4;0.125;53;558;558;0;0;0;0
74449;1;1;427;427;44;2;0.5;213;596;82;3;0.25;107;621;116;4;0.125;53;558;558;0;0;0;0
74556;1;1;427;427;41;2;0.5;213;599;92;3;0.25;107;614;130;4;0.125;53;537;537;0;0;0;0
74666;1;1;427;427;43;2;0.5;213;597;89;3;0.25;107;615;118;4;0.125;53;550;550;0;0;0;0
74776;1;1;427;427;31;2;0.5;213;609;79;3;0.25;107;637;123;4;0.125;53;567;567;0;0;0;0
74884;1;1;427;427;45;2;0.5;213;595;76;3;0.25;107;626;130;4;0.125;53;549;549;0;0;0;0
74994;1;1;427;427;39;2;0.5;213;601;95;3;0.25;107;613;126;4;0.125;53;540;540;0;0;0;0
75103;1;1;427;427;44;2;0.5;213;596;96;3;0.25;107;607;112;4;0.125;53;548;548;0;0;0;0
75209;1;1;427;427;38;2;0.5;213;602;80;3;0.25;107;629;138;4;0.125;53;544;544;0;0;0;0
75319;1;1;427;427;39;2;0.5;213;601;86;3;0.25;107;622;119;4;0.125;53;556;556;0;0;0;0
75427;1;1;427;427;50;2;0.5;213;590;74;3;0.25;107;623;121;4;0.125;53;555;555;0;0;0;0
75537;1;1;427;427;42;2;0.5;213;598;66;3;0.25;107;639;122;4;0.125;53;570;570;0;0;0;0
75647;1;1;427;427;46;2;0.5;213;594;84;3;0.25;107;617;116;4;0.125;53;554;554;0;0;0;0
75756;1;1;427;427;35;2;0.5;213;605;113;3;0.25;107;599;129;4;0.125;53;523;523;0;0;0;0
75863;1;1;427;427;52;2;0.5;213;588;71;3;0.25;107;624;108;4;0.125;53;569;569;0;0;0;0
75974;1;1;427;427;40;2;0.5;213;600;84;3;0.25;107;623;116;4;0.125;53;560;560;0;0;0;0
76085;1;1;427;427;45;2;0.5;213;595;85;3;0.25;107;617;122;4;0.125;53;548;548;0;0;0;0
76195;1;1;427;427;41;2;0.5;213;599;78;3;0.25;107;628;111;4;0.125;53;570;570;0;0;0;0
76304;1;1;427;427;38;2;0.5;213;602;72;3;0.25;107;637;107;4;0.125;53;583;583;0;0;0;0
76411;1;1;427;427;42;2;0.5;213;598;74;3;0.25;107;631;122;4;0.125;53;562;562;0;0;0;0
76520;1;1;427;427;35;2;0.5;213;605;68;3;0.25;107;644;119;4;0.125;53;578;578;0;0;0;0
76632;1;1;427;427;37;2;0.5;213;603;85;3;0.25;107;625;115;4;0.125;53;563;563;0;0;0;0
76739;1;1;427;427;33;2;0.5;213;607;82;3;0.25;107;632;118;4;0.125;53;567;567;0;0;0;0
76847;1;1;427;427;50;2;0.5;213;590;83;3;0.25;107;614;128;4;0.125;53;539;539;0;0;0;0
76954;1;1;427;427;42;2;0.5;213;598;89;3;0.25;107;616;121;4;0.125;53;548;548;0;0;0;0
77063;1;1;427;427;48;2;0.5;213;592;65;3;0.25;107;634;118;4;0.125;53;569;569;0;0;0;0
77174;1;1;427;427;41;2;0.5;213;599;64;3;0.25;107;642;122;4;0.125;53;573;573;0;0;0;0
77284;1;1;427;427;30;2;0.5;213;610;73;3;0.25;107;644;120;4;0.125;53;577;577;0;0;0;0
77395;1;1;427;427;37;2;0.5;213;603;91;3;0.25;107;619;116;4;0.125;53;556;556;0;0;0;0
77504;1;1;427;427;35;2;0.5;213;605;69;3;0.25;107;643;116;4;0.125;53;580;580;0;0;0;0
77613;1;1;427;427;43;2;0.5;213;597;78;3;0.25;107;626;118;4;0.125;53;561;561;0;0;0;0
77724;1;1;427;427;37;2;0.5;213;603;74;3;0.25;107;636;135;4;0.125;53;554;554;0;0;0;0
77832;1;1;427;427;37;2;0.5;213;603;84;3;0.25;107;626;141;4;0.125;53;538;538;0;0;0;0
77940;1;1;427;427;33;2;0.5;213;607;65;3;0.25;107;649;119;4;0.125;53;583;583;0;0;0;0
78049;1;1;427;427;29;2;0.5;213;611;80;3;0.25;107;638;112;4;0.125;53;579;579;0;0;0;0
78155;1;1;427;427;36;2;0.5;213;604;68;3;0.25;107;643;116;4;0.125;53;580;580;0;0;0;0
78265;1;1;427;427;29;2;0.5;213;611;101;3;0.25;107;617;108;4;0.125;53;562;562;0;0;0;0
78375;1;1;427;427;47;2;0.5;213;593;89;3;0.25;107;611;129;4;0.125;53;535;535;0;0;0;0
78486;1;1;427;427;41;2;0.5;213;599;74;3;0.25;107;632;129;4;0.125;53;556;556;0;0;0;0
78598;1;1;427;427;43;2;0.5;213;597;76;3;0.25;107;628;125;4;0.125;53;556;556;0;0;0;0
78704;1;1;427;427;37;2;0.5;213;603;68;3;0.25;107;642;135;4;0.125;53;560;560;0;0;0;0
78811;1;1;427;427;35;2;0.5;213;605;82;3;0.25;107;630;111;4;0.125;53;572;572;0;0;0;0
78924;1;1;427;427;38;2;0.5;213;602;95;3;0.25;107;614;111;4;0.125;53;556;556;0;0;0;0
