Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
39218;572;572;4;0;0;0;0;0
39322;427;40;1;0;76;103;581;0
39324;600;76;2;0;0;103;581;0
39326;631;103;3;0;0;0;581;0
39327;581;581;4;0;0;0;0;0
39432;427;38;1;0;85;108;569;0
39433;602;85;2;0;0;108;569;0
39435;624;108;3;0;0;0;569;0
39438;569;569;4;0;0;0;0;0
39539;427;40;1;0;82;134;544;0
39542;600;82;2;0;0;134;544;0
39544;625;134;3;0;0;0;544;0
39545;544;544;4;0;0;0;0;0
39649;427;35;1;0;74;103;588;0
39650;605;74;2;0;0;103;588;0
39651;638;103;3;0;0;0;588;0
39652;588;588;4;0;0;0;0;0
39756;427;31;1;0;89;145;535;0
39759;609;89;2;0;0;145;535;0
39761;627;145;3;0;0;0;535;0
39762;535;535;4;0;0;0;0;0
39865;427;31;1;0;75;128;566;0
39866;609;75;2;0;0;128;566;0
39868;641;128;3;0;0;0;566;0
39869;566;566;4;0;0;0;0;0
39973;427;38;1;0;76;117;569;0
39974;602;76;2;0;0;117;569;0
39975;633;117;3;0;0;0;569;0
39977;569;569;4;0;0;0;0;0
40082;427;46;1;0;64;128;562;0
40086;594;64;2;0;0;128;562;0
40088;637;128;3;0;0;0;562;0
40090;562;562;4;0;0;0;0;0
40191;427;41;1;0;72;129;558;0
40193;599;72;2;0;0;129;558;0
40195;634;129;3;0;0;0;558;0
40197;558;558;4;0;0;0;0;0
40299;427;38;1;0;85;113;564;0
40301;602;85;2;0;0;113;564;0
40303;564;564;4;0;0;0;0;0
40302;624;113;3;0;0;0;564;0
40409;427;46;1;0;77;126;551;0
40411;594;77;2;0;0;126;551;0
40413;624;126;3;0;0;0;551;0
40416;551;551;4;0;0;0;0;0
40517;427;37;1;0;76;121;566;0
40518;603;76;2;0;0;121;566;0
40520;634;121;3;0;0;0;566;0
40521;566;566;4;0;0;0;0;0
40627;427;41;1;0;75;121;563;0
40629;599;75;2;0;0;121;563;0
40630;631;121;3;0;0;0;563;0
40631;563;563;4;0;0;0;0;0
40738;427;37;1;0;81;132;550;0
40739;603;81;2;0;0;132;550;0
40741;629;132;3;0;0;0;550;0
40742;550;550;4;0;0;0;0;0
40846;427;38;1;0;79;107;576;0
40848;602;79;2;0;0;107;576;0
40850;630;107;3;0;0;0;576;0
40851;576;576;4;0;0;0;0;0
40956;427;33;1;0;84;123;560;0
40958;607;84;2;0;0;123;560;0
40960;630;123;3;0;0;0;560;0
40961;560;560;4;0;0;0;0;0
41065;427;38;1;0;78;110;574;0
41067;602;78;2;0;0;110;574;0
41069;631;110;3;0;0;0;574;0
41070;574;574;4;0;0;0;0;0
41174;427;31;1;0;82;122;565;0
41176;609;82;2;0;0;122;565;0
41178;634;122;3;0;0;0;565;0
41181;565;565;4;0;0;0;0;0
41282;427;42;1;0;76;133;549;0
41285;598;76;2;0;0;133;549;0
41287;629;133;3;0;0;0;549;0
41289;549;549;4;0;0;0;0;0
41392;427;40;1;0;82;118;560;0
41394;600;82;2;0;0;118;560;0
41397;625;118;3;0;0;0;560;0
41398;560;560;4;0;0;0;0;0
41500;427;44;1;0;74;138;544;0
41502;596;74;2;0;0;138;544;0
41504;629;138;3;0;0;0;544;0
41505;544;544;4;0;0;0;0;0
41609;427;35;1;0;71;117;577;0
41611;605;71;2;0;0;117;577;0
41613;641;117;3;0;0;0;577;0
41615;577;577;4;0;0;0;0;0
41716;427;27;1;0;76;124;573;0
41717;613;76;2;0;0;124;573;0
41719;644;124;3;0;0;0;573;0
41720;573;573;4;0;0;0;0;0
41825;427;41;1;0;79;108;572;0
41827;599;79;2;0;0;108;572;0
41830;627;108;3;0;0;0;572;0
41831;572;572;4;0;0;0;0;0
41933;427;39;1;0;86;120;555;0
41935;601;86;2;0;0;120;555;0
41936;622;120;3;0;0;0;555;0
41938;555;555;4;0;0;0;0;0
42041;427;43;1;0;91;113;553;0
42042;597;91;2;0;0;113;553;0
42043;613;113;3;0;0;0;553;0
42044;553;553;4;0;0;0;0;0
42152;427;32;1;0;72;135;561;0
42154;608;72;2;0;0;135;561;0
42156;643;135;3;0;0;0;561;0
42158;561;561;4;0;0;0;0;0
42259;427;51;1;0;71;132;546;0
42261;589;71;2;0;0;132;546;0
42263;625;132;3;0;0;0;546;0
42264;546;546;4;0;0;0;0;0
42370;427;33;1;0;67;116;584;0
42372;607;67;2;0;0;116;584;0
42374;647;116;3;0;0;0;584;0
42375;584;584;4;0;0;0;0;0
42479;427;39;1;0;82;107;572;0
42481;601;82;2;0;0;107;572;0
42482;626;107;3;0;0;0;572;0
42485;572;572;4;0;0;0;0;0
42588;427;41;1;0;84;119;556;0
42589;599;84;2;0;0;119;556;0
42591;622;119;3;0;0;0;556;0
42592;556;556;4;0;0;0;0;0
42697;427;36;1;0;88;102;574;0
42699;604;88;2;0;0;102;574;0
42700;623;102;3;0;0;0;574;0
42702;574;574;4;0;0;0;0;0
42807;427;41;1;0;101;103;555;0
42809;599;101;2;0;0;103;555;0
42810;605;103;3;0;0;0;555;0
42812;555;555;4;0;0;0;0;0
42915;427;31;1;0;80;131;558;0
42917;609;80;2;0;0;131;558;0
42918;636;131;3;0;0;0;558;0
42919;558;558;4;0;0;0;0;0
43026;427;37;1;0;61;126;576;0
43028;603;61;2;0;0;126;576;0
43029;649;126;3;0;0;0;576;0
43031;576;576;4;0;0;0;0;0
43136;427;41;1;0;90;106;563;0
43138;599;90;2;0;0;106;563;0
43140;616;106;3;0;0;0;563;0
43142;563;563;4;0;0;0;0;0
43244;427;37;1;0;70;115;578;0
43246;603;70;2;0;0;115;578;0
43247;640;115;3;0;0;0;578;0
43249;578;578;4;0;0;0;0;0
43353;427;43;1;0;70;125;562;0
43356;597;70;2;0;0;125;562;0
43357;634;125;3;0;0;0;562;0
43359;562;562;4;0;0;0;0;0
43461;427;28;1;0;60;128;584;0
43463;612;60;2;0;0;128;584;0
43465;659;128;3;0;0;0;584;0
43467;584;584;4;0;0;0;0;0
43569;427;41;1;0;89;122;548;0
43571;599;89;2;0;0;122;548;0
43574;548;548;4;0;0;0;0;0
43573;617;122;3;0;0;0;548;0
43679;427;35;1;0;81;116;568;0
43681;605;81;2;0;0;116;568;0
43683;631;116;3;0;0;0;568;0
43685;568;568;4;0;0;0;0;0
43789;427;48;1;0;94;108;550;0
43791;592;94;2;0;0;108;550;0
43793;605;108;3;0;0;0;550;0
43794;550;550;4;0;0;0;0;0
43898;427;42;1;0;65;126;567;0
43899;598;65;2;0;0;126;567;0
43901;640;126;3;0;0;0;567;0
43903;567;567;4;0;0;0;0;0
44008;427;39;1;0;69;110;582;0
44010;601;69;2;0;0;110;582;0
44011;639;110;3;0;0;0;582;0
44013;582;582;4;0;0;0;0;0
44117;427;49;1;0;63;105;583;0
44118;591;63;2;0;0;105;583;0
44120;635;105;3;0;0;0;583;0
44121;583;583;4;0;0;0;0;0
44226;427;42;1;0;81;121;556;0
44228;598;81;2;0;0;121;556;0
44229;624;121;3;0;0;0;556;0
44231;556;556;4;0;0;0;0;0
44333;427;45;1;0;76;129;550;0
44334;595;76;2;0;0;129;550;0
44335;626;129;3;0;0;0;550;0
44337;550;550;4;0;0;0;0;0
44443;427;36;1;0;75;115;574;0
44444;604;75;2;0;0;115;574;0
44446;636;115;3;0;0;0;574;0
44449;574;574;4;0;0;0;0;0
44554;427;38;1;0;95;125;542;0
44556;602;95;2;0;0;125;542;0
44558;614;125;3;0;0;0;542;0
44559;542;542;4;0;0;0;0;0
44663;427;43;1;0;75;107;575;0
44664;597;75;2;0;0;107;575;0
44665;629;107;3;0;0;0;575;0
44667;575;575;4;0;0;0;0;0
44772;427;47;1;0;79;122;552;0
44774;593;79;2;0;0;122;552;0
44775;621;122;3;0;0;0;552;0
44777;552;552;4;0;0;0;0;0
44882;427;42;1;0;80;123;555;0
44883;598;80;2;0;0;123;555;0
44885;625;123;3;0;0;0;555;0
44887;555;555;4;0;0;0;0;0
44991;427;55;1;0;74;136;535;0
44993;585;74;2;0;0;136;535;0
44995;618;136;3;0;0;0;535;0
44997;535;535;4;0;0;0;0;0
45100;427;45;1;0;84;128;543;0
45102;595;84;2;0;0;128;543;0
45105;618;128;3;0;0;0;543;0
45106;543;543;4;0;0;0;0;0
45208;427;39;1;0;67;116;578;0
45210;601;67;2;0;0;116;578;0
45212;641;116;3;0;0;0;578;0
45214;578;578;4;0;0;0;0;0
45319;427;39;1;0;86;130;545;0
45320;601;86;2;0;0;130;545;0
45322;622;130;3;0;0;0;545;0
45324;545;545;4;0;0;0;0;0
45425;427;45;1;0;81;116;558;0
45426;595;81;2;0;0;116;558;0
45431;558;558;4;0;0;0;0;0
45429;621;116;3;0;0;0;558;0
45532;427;33;1;0;80;115;572;0
45534;607;80;2;0;0;115;572;0
45536;634;115;3;0;0;0;572;0
45538;572;572;4;0;0;0;0;0
45643;427;38;1;0;78;111;573;0
45645;602;78;2;0;0;111;573;0
45647;631;111;3;0;0;0;573;0
45648;573;573;4;0;0;0;0;0
45750;427;33;1;0;77;130;560;0
45752;607;77;2;0;0;130;560;0
45754;637;130;3;0;0;0;560;0
45756;560;560;4;0;0;0;0;0
45859;427;60;1;0;75;132;533;0
45861;580;75;2;0;0;132;533;0
45862;612;132;3;0;0;0;533;0
45864;533;533;4;0;0;0;0;0
45965;427;41;1;0;76;107;576;0
45967;599;76;2;0;0;107;576;0
45969;630;107;3;0;0;0;576;0
45970;576;576;4;0;0;0;0;0
46074;427;45;1;0;83;112;560;0
46076;595;83;2;0;0;112;560;0
46078;619;112;3;0;0;0;560;0
46079;560;560;4;0;0;0;0;0
46183;427;56;1;0;62;119;563;0
46184;584;62;2;0;0;119;563;0
46185;629;119;3;0;0;0;563;0
46186;563;563;4;0;0;0;0;0
46292;427;45;1;0;76;143;536;0
46294;595;76;2;0;0;143;536;0
46295;626;143;3;0;0;0;536;0
46296;536;536;4;0;0;0;0;0
46401;427;35;1;0;73;128;564;0
46404;605;73;2;0;0;128;564;0
46406;639;128;3;0;0;0;564;0
46408;564;564;4;0;0;0;0;0
46508;427;56;1;0;94;115;535;0
46510;584;94;2;0;0;115;535;0
46512;597;115;3;0;0;0;535;0
46513;535;535;4;0;0;0;0;0
46618;427;44;1;0;88;112;556;0
46620;596;88;2;0;0;112;556;0
46622;615;112;3;0;0;0;556;0
46623;556;556;4;0;0;0;0;0
46726;427;41;1;0;84;131;544;0
46729;599;84;2;0;0;131;544;0
46730;622;131;3;0;0;0;544;0
46732;544;544;4;0;0;0;0;0
46833;427;38;1;0;91;121;550;0
46835;602;91;2;0;0;121;550;0
46837;618;121;3;0;0;0;550;0
46838;550;550;4;0;0;0;0;0
46944;427;48;1;0;83;122;547;0
46946;592;83;2;0;0;122;547;0
46948;616;122;3;0;0;0;547;0
46949;547;547;4;0;0;0;0;0
47053;427;36;1;0;89;124;551;0
47055;604;89;2;0;0;124;551;0
47058;622;124;3;0;0;0;551;0
47060;551;551;4;0;0;0;0;0
47164;427;35;1;0;92;135;538;0
47165;605;92;2;0;0;135;538;0
47166;620;135;3;0;0;0;538;0
47168;538;538;4;0;0;0;0;0
47274;427;35;1;0;71;131;563;0
47276;605;71;2;0;0;131;563;0
47277;641;131;3;0;0;0;563;0
47279;563;563;4;0;0;0;0;0
47383;427;48;1;0;97;124;531;0
47385;592;97;2;0;0;124;531;0
47386;602;124;3;0;0;0;531;0
47387;531;531;4;0;0;0;0;0
47494;427;32;1;0;82;120;566;0
47496;608;82;2;0;0;120;566;0
47498;633;120;3;0;0;0;566;0
47500;566;566;4;0;0;0;0;0
47604;427;43;1;0;89;123;545;0
47605;597;89;2;0;0;123;545;0
47606;615;123;3;0;0;0;545;0
47608;545;545;4;0;0;0;0;0
47714;427;45;1;0;86;112;557;0
47716;595;86;2;0;0;112;557;0
47718;616;112;3;0;0;0;557;0
47720;557;557;4;0;0;0;0;0
47825;427;49;1;0;79;130;542;0
47827;591;79;2;0;0;130;542;0
47829;619;130;3;0;0;0;542;0
47831;542;542;4;0;0;0;0;0
47936;427;32;1;0;68;114;586;0
47938;608;68;2;0;0;114;586;0
47940;647;114;3;0;0;0;586;0
47942;586;586;4;0;0;0;0;0
48045;427;36;1;0;63;137;564;0
48047;604;63;2;0;0;137;564;0
48049;648;137;3;0;0;0;564;0
48051;564;564;4;0;0;0;0;0
48156;427;49;1;0;78;110;563;0
48159;591;78;2;0;0;110;563;0
48161;620;110;3;0;0;0;563;0
48163;563;563;4;0;0;0;0;0
48265;427;42;1;0;89;115;554;0
48268;598;89;2;0;0;115;554;0
48270;616;115;3;0;0;0;554;0
48271;554;554;4;0;0;0;0;0
48372;427;35;1;0;80;130;555;0
48376;605;80;2;0;0;130;555;0
48381;555;555;4;0;0;0;0;0
48379;632;130;3;0;0;0;555;0
48484;427;44;1;0;77;117;562;0
48485;596;77;2;0;0;117;562;0
48486;626;117;3;0;0;0;562;0
48488;562;562;4;0;0;0;0;0
48595;427;47;1;0;85;108;560;0
48597;593;85;2;0;0;108;560;0
48599;615;108;3;0;0;0;560;0
48601;560;560;4;0;0;0;0;0
48703;427;49;1;0;74;130;547;0
48705;591;74;2;0;0;130;547;0
48707;624;130;3;0;0;0;547;0
48708;547;547;4;0;0;0;0;0
48813;427;41;1;0;78;99;582;0
48816;599;78;2;0;0;99;582;0
48818;628;99;3;0;0;0;582;0
48820;582;582;4;0;0;0;0;0
48922;427;30;1;0;92;122;556;0
48925;610;92;2;0;0;122;556;0
48926;625;122;3;0;0;0;556;0
48928;556;556;4;0;0;0;0;0
49032;427;49;1;0;77;120;554;0
49034;591;77;2;0;0;120;554;0
49035;621;120;3;0;0;0;554;0
49036;554;554;4;0;0;0;0;0
49142;427;41;1;0;80;129;550;0
49143;599;80;2;0;0;129;550;0
49144;626;129;3;0;0;0;550;0
49145;550;550;4;0;0;0;0;0
49254;427;30;1;0;86;135;549;0
49255;610;86;2;0;0;135;549;0
49257;631;135;3;0;0;0;549;0
49259;549;549;4;0;0;0;0;0
49362;427;40;1;0;100;102;558;0
49363;600;100;2;0;0;102;558;0
49364;607;102;3;0;0;0;558;0
49366;558;558;4;0;0;0;0;0
49473;427;37;1;0;80;106;577;0
49474;603;80;2;0;0;106;577;0
49476;630;106;3;0;0;0;577;0
49478;577;577;4;0;0;0;0;0
49581;427;44;1;0;84;115;557;0
49584;596;84;2;0;0;115;557;0
49586;619;115;3;0;0;0;557;0
49587;557;557;4;0;0;0;0;0
49691;427;36;1;0;81;115;568;0
49692;604;81;2;0;0;115;568;0
49694;630;115;3;0;0;0;568;0
49695;568;568;4;0;0;0;0;0
49799;427;43;1;0;71;116;570;0
49801;597;71;2;0;0;116;570;0
49803;633;116;3;0;0;0;570;0
49804;570;570;4;0;0;0;0;0
49907;427;37;1;0;75;128;560;0
49909;603;75;2;0;0;128;560;0
49911;635;128;3;0;0;0;560;0
49913;560;560;4;0;0;0;0;0
50017;427;37;1;0;83;122;558;0
50019;603;83;2;0;0;122;558;0
50021;627;122;3;0;0;0;558;0
50023;558;558;4;0;0;0;0;0
50126;427;51;1;0;82;116;551;0
50127;589;82;2;0;0;116;551;0
50129;614;116;3;0;0;0;551;0
50131;551;551;4;0;0;0;0;0
50236;427;36;1;0;76;114;574;0
50238;604;76;2;0;0;114;574;0
50239;635;114;3;0;0;0;574;0
50241;574;574;4;0;0;0;0;0
50347;427;48;1;0;87;115;550;0
50349;592;87;2;0;0;115;550;0
50351;612;115;3;0;0;0;550;0
50353;550;550;4;0;0;0;0;0
50456;427;49;1;0;63;111;577;0
50459;591;63;2;0;0;111;577;0
50461;635;111;3;0;0;0;577;0
50462;577;577;4;0;0;0;0;0
50567;427;37;1;0;74;115;574;0
50568;603;74;2;0;0;115;574;0
50570;636;115;3;0;0;0;574;0
50571;574;574;4;0;0;0;0;0
50676;427;38;1;0;85;110;567;0
50678;602;85;2;0;0;110;567;0
50679;624;110;3;0;0;0;567;0
50680;567;567;4;0;0;0;0;0
50786;427;43;1;0;65;114;578;0
50788;597;65;2;0;0;114;578;0
50789;639;114;3;0;0;0;578;0
50790;578;578;4;0;0;0;0;0
50896;427;28;1;0;88;122;562;0
50897;612;88;2;0;0;122;562;0
50898;631;122;3;0;0;0;562;0
50900;562;562;4;0;0;0;0;0
51004;427;36;1;0;70;118;576;0
51005;604;70;2;0;0;118;576;0
51007;641;118;3;0;0;0;576;0
51008;576;576;4;0;0;0;0;0
51112;427;33;1;0;82;126;559;0
51113;607;82;2;0;0;126;559;0
51114;632;126;3;0;0;0;559;0
51116;559;559;4;0;0;0;0;0
51221;427;31;1;0;74;121;574;0
51222;609;74;2;0;0;121;574;0
51224;642;121;3;0;0;0;574;0
51225;574;574;4;0;0;0;0;0
51329;427;43;1;0;79;113;565;0
51331;597;79;2;0;0;113;565;0
51333;625;113;3;0;0;0;565;0
51335;565;565;4;0;0;0;0;0
51438;427;38;1;0;86;119;557;0
51439;602;86;2;0;0;119;557;0
51441;623;119;3;0;0;0;557;0
51442;557;557;4;0;0;0;0;0
51547;427;42;1;0;79;108;571;0
51550;598;79;2;0;0;108;571;0
51552;626;108;3;0;0;0;571;0
51553;571;571;4;0;0;0;0;0
51657;427;46;1;0;66;108;580;0
51658;594;66;2;0;0;108;580;0
51659;635;108;3;0;0;0;580;0
51660;580;580;4;0;0;0;0;0
51766;427;39;1;0;93;131;537;0
51768;601;93;2;0;0;131;537;0
51769;615;131;3;0;0;0;537;0
51771;537;537;4;0;0;0;0;0
51872;427;41;1;0;88;120;551;0
51874;599;88;2;0;0;120;551;0
51875;618;120;3;0;0;0;551;0
51877;551;551;4;0;0;0;0;0
51979;427;34;1;0;84;129;553;0
51980;606;84;2;0;0;129;553;0
51981;629;129;3;0;0;0;553;0
51982;553;553;4;0;0;0;0;0
52088;427;43;1;0;83;115;559;0
52090;597;83;2;0;0;115;559;0
52092;621;115;3;0;0;0;559;0
52094;559;559;4;0;0;0;0;0
52196;427;26;1;0;85;110;579;0
52198;614;85;2;0;0;110;579;0
52199;636;110;3;0;0;0;579;0
52200;579;579;4;0;0;0;0;0
52306;427;47;1;0;78;110;565;0
52307;593;78;2;0;0;110;565;0
52309;622;110;3;0;0;0;565;0
52311;565;565;4;0;0;0;0;0
52413;427;40;1;0;70;113;577;0
52415;600;70;2;0;0;113;577;0
52417;637;113;3;0;0;0;577;0
52418;577;577;4;0;0;0;0;0
52523;427;44;1;0;75;135;546;0
52526;596;75;2;0;0;135;546;0
52528;628;135;3;0;0;0;546;0
52529;546;546;4;0;0;0;0;0
52632;427;32;1;0;86;132;550;0
52634;608;86;2;0;0;132;550;0
52638;629;132;3;0;0;0;550;0
52639;550;550;4;0;0;0;0;0
52738;427;41;1;0;70;129;560;0
52741;599;70;2;0;0;129;560;0
52743;636;129;3;0;0;0;560;0
52745;560;560;4;0;0;0;0;0
52846;427;39;1;0;84;141;536;0
52848;601;84;2;0;0;141;536;0
52850;624;141;3;0;0;0;536;0
52851;536;536;4;0;0;0;0;0
52955;427;38;1;0;79;121;562;0
52958;602;79;2;0;0;121;562;0
52961;630;121;3;0;0;0;562;0
52962;562;562;4;0;0;0;0;0
53063;427;15;1;0;52;67;310;0
53065;625;52;2;0;0;67;310;0
53067;680;67;3;0;0;0;310;0
53069;666;310;4;0;0;0;0;0
53073;356;0;0;0;0;0;0;0
53171;427;12;1;0;18;46;184;0
53172;628;18;2;0;0;46;184;0
53174;717;46;3;0;0;0;184;0
53175;724;184;4;0;0;0;0;0
53177;540;0;0;0;0;0;0;0
53277;427;16;1;0;22;45;221;0
53278;624;22;2;0;0;45;221;0
53279;709;45;3;0;0;0;221;0
53281;717;221;4;0;0;0;0;0
53282;496;0;0;0;0;0;0;0
53385;427;11;1;0;26;52;244;0
53387;629;26;2;0;0;52;244;0
53388;710;52;3;0;0;0;244;0
53389;711;244;4;0;0;0;0;0
53391;467;0;0;0;0;0;0;0
53493;427;12;1;0;31;45;181;0
53495;628;31;2;0;0;45;181;0
53496;704;45;3;0;0;0;181;0
53497;712;181;4;0;0;0;0;0
53499;531;0;0;0;0;0;0;0
53601;427;8;1;0;15;31;150;0
53602;632;15;2;0;0;31;150;0
53604;724;31;3;0;0;0;150;0
53606;746;150;4;0;0;0;0;0
53607;596;0;0;0;0;0;0;0
53708;427;11;1;0;13;21;123;0
53711;629;13;2;0;0;21;123;0
53713;723;21;3;0;0;0;123;0
53715;755;123;4;0;0;0;0;0
53716;632;0;0;0;0;0;0;0
53815;427;12;1;0;26;20;147;0
53817;628;26;2;0;0;20;147;0
53818;709;20;3;0;0;0;147;0
53820;742;147;4;0;0;0;0;0
53821;595;0;0;0;0;0;0;0
53926;427;6;1;0;18;27;111;0
53927;634;18;2;0;0;27;111;0
53929;723;27;3;0;0;0;111;0
53930;749;111;4;0;0;0;0;0
53932;638;0;0;0;0;0;0;0
54035;427;19;1;0;35;75;350;0
54037;621;35;2;0;0;75;350;0
54038;693;75;3;0;0;0;350;0
54040;671;350;4;0;0;0;0;0
54041;321;0;0;0;0;0;0;0
54143;427;3;1;0;8;10;42;0
54145;637;8;2;0;0;10;42;0
54146;736;10;3;0;0;0;42;0
54147;779;42;4;0;0;0;0;0
54148;737;0;0;0;0;0;0;0
54253;427;15;1;0;27;38;192;0
54255;625;27;2;0;0;38;192;0
54256;705;38;3;0;0;0;192;0
54258;720;192;4;0;0;0;0;0
54259;528;0;0;0;0;0;0;0
54360;427;15;1;0;19;24;151;0
54362;625;19;2;0;0;24;151;0
54364;713;24;3;0;0;0;151;0
54366;591;0;0;0;0;0;0;0
54365;742;151;4;0;0;0;0;0
54470;427;10;1;0;19;35;166;0
54472;630;19;2;0;0;35;166;0
54473;718;35;3;0;0;0;166;0
54475;736;166;4;0;0;0;0;0
54477;570;0;0;0;0;0;0;0
54577;427;10;1;0;22;42;156;0
54580;630;22;2;0;0;42;156;0
54582;715;42;3;0;0;0;156;0
54583;726;156;4;0;0;0;0;0
54585;570;0;0;0;0;0;0;0
54687;427;7;1;0;17;20;102;0
54689;633;17;2;0;0;20;102;0
54691;723;20;3;0;0;0;102;0
54692;756;102;4;0;0;0;0;0
54694;654;0;0;0;0;0;0;0
54797;427;10;1;0;10;21;83;0
54798;630;10;2;0;0;21;83;0
54800;727;21;3;0;0;0;83;0
54801;759;83;4;0;0;0;0;0
54803;676;0;0;0;0;0;0;0
54905;427;31;1;0;55;81;410;0
54906;609;55;2;0;0;81;410;0
54908;661;81;3;0;0;0;410;0
54910;633;410;4;0;0;0;0;0
54911;223;0;0;0;0;0;0;0
55014;427;6;1;0;9;9;63;0
55016;634;9;2;0;0;9;63;0
55017;732;9;3;0;0;0;63;0
55018;776;63;4;0;0;0;0;0
55020;713;0;0;0;0;0;0;0
55124;427;12;1;0;23;53;223;0
55127;628;23;2;0;0;53;223;0
55128;712;53;3;0;0;0;223;0
55130;712;223;4;0;0;0;0;0
55131;489;0;0;0;0;0;0;0
55233;427;4;1;0;9;14;86;0
55234;636;9;2;0;0;14;86;0
55235;734;14;3;0;0;0;86;0
55236;773;86;4;0;0;0;0;0
55238;687;0;0;0;0;0;0;0
55343;427;18;1;0;29;34;186;0
55345;622;29;2;0;0;34;186;0
55347;700;34;3;0;0;0;186;0
55348;719;186;4;0;0;0;0;0
55349;533;0;0;0;0;0;0;0
55454;427;8;1;0;23;34;150;0
55456;632;23;2;0;0;34;150;0
55458;716;34;3;0;0;0;150;0
55459;735;150;4;0;0;0;0;0
55461;585;0;0;0;0;0;0;0
55563;427;8;1;0;10;19;58;0
55565;632;10;2;0;0;19;58;0
55566;729;19;3;0;0;0;58;0
55567;763;58;4;0;0;0;0;0
55569;705;0;0;0;0;0;0;0
55671;427;12;1;0;37;43;252;0
55673;628;37;2;0;0;43;252;0
55674;698;43;3;0;0;0;252;0
55675;708;252;4;0;0;0;0;0
55677;456;0;0;0;0;0;0;0
55781;427;18;1;0;38;40;195;0
55783;622;38;2;0;0;40;195;0
55785;691;40;3;0;0;0;195;0
55787;704;195;4;0;0;0;0;0
55788;509;0;0;0;0;0;0;0
55890;427;22;1;0;41;53;292;0
55892;618;41;2;0;0;53;292;0
55893;684;53;3;0;0;0;292;0
55895;684;292;4;0;0;0;0;0
55897;392;0;0;0;0;0;0;0
55997;427;5;1;0;15;24;83;0
55999;635;15;2;0;0;24;83;0
56001;727;24;3;0;0;0;83;0
56002;756;83;4;0;0;0;0;0
56004;673;0;0;0;0;0;0;0
56107;427;13;1;0;17;28;151;0
56108;627;17;2;0;0;28;151;0
56110;717;28;3;0;0;0;151;0
56111;742;151;4;0;0;0;0;0
56112;591;0;0;0;0;0;0;0
56216;427;14;1;0;25;54;195;0
56219;626;25;2;0;0;54;195;0
56222;708;54;3;0;0;0;195;0
56223;707;195;4;0;0;0;0;0
56225;512;0;0;0;0;0;0;0
56324;427;21;1;0;20;45;194;0
56325;619;20;2;0;0;45;194;0
56326;706;45;3;0;0;0;194;0
56328;714;194;4;0;0;0;0;0
56329;520;0;0;0;0;0;0;0
56434;427;15;1;0;34;48;217;0
56436;625;34;2;0;0;48;217;0
56438;698;48;3;0;0;0;217;0
56439;703;217;4;0;0;0;0;0
56440;486;0;0;0;0;0;0;0
56543;427;7;1;0;33;40;188;0
56544;633;33;2;0;0;40;188;0
56545;707;40;3;0;0;0;188;0
56547;720;188;4;0;0;0;0;0
56548;532;0;0;0;0;0;0;0
56655;427;13;1;0;22;21;168;0
56656;627;22;2;0;0;21;168;0
56657;712;21;3;0;0;0;168;0
56659;744;168;4;0;0;0;0;0
56660;576;0;0;0;0;0;0;0
56762;427;9;1;0;23;45;167;0
56765;631;23;2;0;0;45;167;0
56766;715;45;3;0;0;0;167;0
56768;723;167;4;0;0;0;0;0
56769;556;0;0;0;0;0;0;0
56872;427;20;1;0;28;55;231;0
56874;620;28;2;0;0;55;231;0
56876;699;55;3;0;0;0;231;0
56878;697;231;4;0;0;0;0;0
56879;466;0;0;0;0;0;0;0
56982;427;9;1;0;12;20;97;0
56985;631;12;2;0;0;20;97;0
56986;726;20;3;0;0;0;97;0
56988;759;97;4;0;0;0;0;0
56990;662;0;0;0;0;0;0;0
57089;427;21;1;0;45;59;302;0
57090;619;45;2;0;0;59;302;0
57092;681;59;3;0;0;0;302;0
57093;675;302;4;0;0;0;0;0
57094;373;0;0;0;0;0;0;0
57199;427;17;1;0;70;76;376;0
57201;623;70;2;0;0;76;376;0
57203;660;76;3;0;0;0;376;0
57205;637;376;4;0;0;0;0;0
57207;261;0;0;0;0;0;0;0
57309;427;7;1;0;31;40;176;0
57311;633;31;2;0;0;40;176;0
57313;709;40;3;0;0;0;176;0
57315;722;176;4;0;0;0;0;0
57316;546;0;0;0;0;0;0;0
57417;427;15;1;0;27;40;215;0
57418;625;27;2;0;0;40;215;0
57419;705;40;3;0;0;0;215;0
57420;718;215;4;0;0;0;0;0
57422;503;0;0;0;0;0;0;0
57525;427;15;1;0;28;47;229;0
57527;625;28;2;0;0;47;229;0
57528;704;47;3;0;0;0;229;0
57530;710;229;4;0;0;0;0;0
57531;481;0;0;0;0;0;0;0
57635;427;17;1;0;38;47;279;0
57637;623;38;2;0;0;47;279;0
57639;692;47;3;0;0;0;279;0
57641;698;279;4;0;0;0;0;0
57643;419;0;0;0;0;0;0;0
57745;427;16;1;0;24;30;186;0
57746;624;24;2;0;0;30;186;0
57747;707;30;3;0;0;0;186;0
57748;730;186;4;0;0;0;0;0
57749;544;0;0;0;0;0;0;0
57852;427;29;1;0;32;53;222;0
57854;611;32;2;0;0;53;222;0
57855;686;53;3;0;0;0;222;0
57856;686;222;4;0;0;0;0;0
57858;464;0;0;0;0;0;0;0
57960;427;16;1;0;24;35;200;0
57961;624;24;2;0;0;35;200;0
