Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
326090;849;85;3;0;0;0;365;21424
326091;831;365;4;0;0;0;0;21424
326093;466;466;0;0;0;0;0;20958
327084;533;14;1;0;19;28;142;20958
327085;786;19;2;0;0;28;142;20958
327087;900;28;3;0;0;0;142;20958
327088;939;142;4;0;0;0;0;20958
327090;797;797;0;0;0;0;0;20161
328096;533;19;1;0;44;57;245;20161
328099;781;44;2;0;0;57;245;20161
328101;870;57;3;0;0;0;245;20161
328103;880;245;4;0;0;0;0;20161
328106;635;635;0;0;0;0;0;19526
329100;533;28;1;0;47;73;284;19526
329103;772;47;2;0;0;73;284;19526
329105;858;73;3;0;0;0;284;19526
329107;852;284;4;0;0;0;0;19526
329109;568;568;0;0;0;0;0;18958
330103;533;20;1;0;22;50;249;18958
330106;780;22;2;0;0;50;249;18958
330108;891;50;3;0;0;0;249;18958
330110;908;249;4;0;0;0;0;18958
330113;659;659;0;0;0;0;0;18299
331110;533;4;1;0;6;14;57;18299
331112;796;6;2;0;0;14;57;18299
331114;923;14;3;0;0;0;57;18299
331115;976;57;4;0;0;0;0;18299
331117;919;919;0;0;0;0;0;17380
332119;533;28;1;0;50;75;322;17380
332122;772;50;2;0;0;75;322;17380
332124;855;75;3;0;0;0;322;17380
332125;847;322;4;0;0;0;0;17380
332127;525;525;0;0;0;0;0;16855
333124;533;15;1;0;35;52;202;16855
333127;785;35;2;0;0;52;202;16855
333129;883;52;3;0;0;0;202;16855
333131;898;202;4;0;0;0;0;16855
333133;696;696;0;0;0;0;0;16159
334135;533;8;1;0;13;12;71;16159
334138;792;13;2;0;0;12;71;16159
334140;967;71;4;0;0;0;0;16159
334139;912;12;3;0;0;0;71;16159
334141;896;896;0;0;0;0;0;15263
335147;533;11;1;0;26;27;133;15263
335150;789;26;2;0;0;27;133;15263
335152;896;27;3;0;0;0;133;15263
335154;936;133;4;0;0;0;0;15263
335156;803;803;0;0;0;0;0;14460
336155;533;20;1;0;24;67;249;14460
336158;780;24;2;0;0;67;249;14460
336161;889;67;3;0;0;0;249;14460
336162;889;249;4;0;0;0;0;14460
336164;640;640;0;0;0;0;0;13820
337163;533;2;1;0;9;8;47;13820
337165;798;9;2;0;0;8;47;13820
337168;922;8;3;0;0;0;47;13820
337170;981;47;4;0;0;0;0;13820
337171;934;934;0;0;0;0;0;12886
338174;533;4;1;0;8;14;63;12886
338176;796;8;2;0;0;14;63;12886
338178;921;14;3;0;0;0;63;12886
338179;974;63;4;0;0;0;0;12886
338181;911;911;0;0;0;0;0;11975
339186;533;13;1;0;33;57;270;11975
339188;787;33;2;0;0;57;270;11975
339190;887;57;3;0;0;0;270;11975
339192;897;270;4;0;0;0;0;11975
339194;627;627;0;0;0;0;0;11348
340188;533;3;1;0;16;23;105;11348
340191;797;16;2;0;0;23;105;11348
340193;914;23;3;0;0;0;105;11348
340195;958;105;4;0;0;0;0;11348
340196;853;853;0;0;0;0;0;10495
341198;533;30;1;0;22;48;269;10495
341201;770;22;2;0;0;48;269;10495
341203;881;48;3;0;0;0;269;10495
341205;900;269;4;0;0;0;0;10495
341207;631;631;0;0;0;0;0;9864
342202;533;24;1;0;46;59;266;9864
342205;776;46;2;0;0;59;266;9864
342207;863;59;3;0;0;0;266;9864
342208;871;266;4;0;0;0;0;9864
342210;605;605;0;0;0;0;0;9259
343211;533;15;1;0;30;54;196;9259
343214;785;30;2;0;0;54;196;9259
343217;888;54;3;0;0;0;196;9259
343220;901;196;4;0;0;0;0;9259
343221;705;705;0;0;0;0;0;8554
344218;533;5;1;0;13;23;132;8554
344221;795;13;2;0;0;23;132;8554
344223;915;23;3;0;0;0;132;8554
344225;959;132;4;0;0;0;0;8554
344227;827;827;0;0;0;0;0;7727
345223;533;18;1;0;18;43;203;7727
345225;782;18;2;0;0;43;203;7727
345227;897;43;3;0;0;0;203;7727
345229;921;203;4;0;0;0;0;7727
345230;718;718;0;0;0;0;0;7009
346226;533;4;1;0;10;14;66;7009
346228;796;10;2;0;0;14;66;7009
346230;919;14;3;0;0;0;66;7009
346232;972;66;4;0;0;0;0;7009
346233;906;906;0;0;0;0;0;6103
347236;533;18;1;0;33;35;217;6103
347238;782;33;2;0;0;35;217;6103
347240;882;35;3;0;0;0;217;6103
347242;914;217;4;0;0;0;0;6103
347244;697;697;0;0;0;0;0;5406
348250;533;8;1;0;9;25;75;5406
348252;792;9;2;0;0;25;75;5406
348254;916;25;3;0;0;0;75;5406
348256;958;75;4;0;0;0;0;5406
348258;883;883;0;0;0;0;0;4523
349254;533;7;1;0;5;14;92;4523
349257;793;5;2;0;0;14;92;4523
349259;921;14;3;0;0;0;92;4523
349260;974;92;4;0;0;0;0;4523
349262;882;882;0;0;0;0;0;3641
350254;533;5;1;0;18;17;74;3641
350257;795;18;2;0;0;17;74;3641
350259;910;17;3;0;0;0;74;3641
350261;960;74;4;0;0;0;0;3641
350262;886;886;0;0;0;0;0;2755
351263;533;25;1;0;53;72;347;2755
351266;775;53;2;0;0;72;347;2755
351268;855;72;3;0;0;0;347;2755
351270;850;347;4;0;0;0;0;2755
351272;503;503;0;0;0;0;0;2252
352273;533;22;1;0;38;49;253;2252
352277;778;38;2;0;0;49;253;2252
352280;873;49;3;0;0;0;253;2252
352282;891;253;4;0;0;0;0;2252
352284;638;638;0;0;0;0;0;1614
353273;533;2;1;0;14;7;45;1614
353275;798;14;2;0;0;7;45;1614
353280;917;7;3;0;0;0;45;1614
353282;977;45;4;0;0;0;0;1614
353284;932;932;0;0;0;0;0;682
354278;533;16;1;0;45;67;329;682
354280;784;45;2;0;0;67;329;682
354284;872;67;3;0;0;0;329;682
354285;872;329;4;0;0;0;0;682
354287;543;543;0;0;0;0;0;139
355285;533;21;1;0;43;57;296;139
355288;779;43;2;0;0;57;296;139
355289;869;57;3;0;0;0;296;139
355291;879;296;4;0;0;0;0;139
355293;583;139;0;0;0;0;0;0
356289;533;5;1;0;14;14;84;0
356292;795;14;2;0;0;14;84;0
356294;914;14;3;0;0;0;84;0
356296;967;84;4;0;0;0;0;0
356297;883;0;0;0;0;0;0;0
357295;533;12;1;0;19;35;145;0
357298;788;19;2;0;0;35;145;0
357300;902;35;3;0;0;0;145;0
357302;934;145;4;0;0;0;0;0
357304;789;0;0;0;0;0;0;0
358303;533;17;1;0;29;42;160;0
358305;783;29;2;0;0;42;160;0
358307;887;42;3;0;0;0;160;0
358310;912;160;4;0;0;0;0;0
358311;752;0;0;0;0;0;0;0
359311;533;3;1;0;2;6;63;0
359313;797;2;2;0;0;6;63;0
359316;928;6;3;0;0;0;63;0
359317;989;63;4;0;0;0;0;0
359319;926;0;0;0;0;0;0;0
360311;533;43;1;0;65;68;422;0
360314;757;65;2;0;0;68;422;0
360318;825;68;3;0;0;0;422;0
360321;824;422;4;0;0;0;0;0
360325;402;0;0;0;0;0;0;0
361327;533;10;1;0;10;27;137;0
361331;790;10;2;0;0;27;137;0
361334;913;27;3;0;0;0;137;0
361336;953;137;4;0;0;0;0;0
361338;816;0;0;0;0;0;0;0
362330;533;4;1;0;15;13;90;0
362332;796;15;2;0;0;13;90;0
362334;914;13;3;0;0;0;90;0
362336;968;90;4;0;0;0;0;0
362337;878;0;0;0;0;0;0;0
363331;533;28;1;0;60;90;373;0
363334;772;60;2;0;0;90;373;0
363336;845;90;3;0;0;0;373;0
363337;822;373;4;0;0;0;0;0
363339;449;0;0;0;0;0;0;0
364338;533;7;1;0;20;29;124;0
364341;793;20;2;0;0;29;124;0
364343;906;29;3;0;0;0;124;0
364344;944;124;4;0;0;0;0;0
364346;820;0;0;0;0;0;0;0
365340;533;32;1;0;64;96;437;0
365342;768;64;2;0;0;96;437;0
365345;837;96;3;0;0;0;437;0
365347;808;437;4;0;0;0;0;0
365349;371;0;0;0;0;0;0;0
366343;533;6;1;0;10;10;48;0
366344;794;10;2;0;0;10;48;0
366346;917;10;3;0;0;0;48;0
366347;974;48;4;0;0;0;0;0
366349;926;0;0;0;0;0;0;0
367345;533;7;1;0;15;29;132;0
367348;793;15;2;0;0;29;132;0
367350;911;29;3;0;0;0;132;0
367352;949;132;4;0;0;0;0;0
367354;817;0;0;0;0;0;0;0
368358;533;7;1;0;14;43;159;0
368361;793;14;2;0;0;43;159;0
368364;912;43;3;0;0;0;159;0
368366;936;159;4;0;0;0;0;0
368367;777;0;0;0;0;0;0;0
369374;533;10;1;0;29;39;195;0
369377;790;29;2;0;0;39;195;0
369380;894;39;3;0;0;0;195;0
369381;922;195;4;0;0;0;0;0
369383;727;0;0;0;0;0;0;0
370384;533;40;1;0;76;121;472;0
370387;760;76;2;0;0;121;472;0
370390;817;121;3;0;0;0;472;0
370393;763;472;4;0;0;0;0;0
370394;291;0;0;0;0;0;0;0
371391;533;1;1;0;9;15;76;0
371394;799;9;2;0;0;15;76;0
371397;923;15;3;0;0;0;76;0
371400;975;76;4;0;0;0;0;0
371401;899;0;0;0;0;0;0;0
372406;533;11;1;0;37;45;240;0
372409;789;37;2;0;0;45;240;0
372412;885;45;3;0;0;0;240;0
372414;907;240;4;0;0;0;0;0
372416;667;0;0;0;0;0;0;0
373417;533;13;1;0;18;36;165;0
373419;787;18;2;0;0;36;165;0
373422;902;36;3;0;0;0;165;0
373424;933;165;4;0;0;0;0;0
373426;768;0;0;0;0;0;0;0
374432;533;3;1;0;12;27;102;0
374435;797;12;2;0;0;27;102;0
374436;918;27;3;0;0;0;102;0
374438;958;102;4;0;0;0;0;0
374441;856;0;0;0;0;0;0;0
375435;533;7;1;0;14;26;134;0
375438;793;14;2;0;0;26;134;0
375441;912;26;3;0;0;0;134;0
375443;953;134;4;0;0;0;0;0
375444;819;0;0;0;0;0;0;0
376447;533;5;1;0;13;22;101;0
376450;795;13;2;0;0;22;101;0
376452;915;22;3;0;0;0;101;0
376453;960;101;4;0;0;0;0;0
376455;859;0;0;0;0;0;0;0
377450;533;13;1;0;32;36;144;0
377453;787;32;2;0;0;36;144;0
377455;888;36;3;0;0;0;144;0
377456;919;144;4;0;0;0;0;0
377457;775;0;0;0;0;0;0;0
378463;533;20;1;0;36;62;301;0
378466;780;36;2;0;0;62;301;0
378468;877;62;3;0;0;0;301;0
378470;882;301;4;0;0;0;0;0
378472;581;0;0;0;0;0;0;0
379478;533;4;1;0;18;23;117;0
379480;796;18;2;0;0;23;117;0
379482;911;23;3;0;0;0;117;0
379484;955;117;4;0;0;0;0;0
379486;838;0;0;0;0;0;0;0
380491;533;19;1;0;49;62;257;0
380493;781;49;2;0;0;62;257;0
380494;865;62;3;0;0;0;257;0
380496;870;257;4;0;0;0;0;0
380498;613;0;0;0;0;0;0;0
381505;533;1;1;0;8;17;57;0
381508;799;8;2;0;0;17;57;0
381510;924;17;3;0;0;0;57;0
381513;974;57;4;0;0;0;0;0
381516;917;0;0;0;0;0;0;0
382511;533;15;1;0;15;43;156;0
382513;785;15;2;0;0;43;156;0
382515;903;43;3;0;0;0;156;0
382516;927;156;4;0;0;0;0;0
382518;771;0;0;0;0;0;0;0
383513;533;4;1;0;15;21;64;0
383516;796;15;2;0;0;21;64;0
383519;914;21;3;0;0;0;64;0
383521;960;64;4;0;0;0;0;0
383523;896;0;0;0;0;0;0;0
384517;533;14;1;0;24;35;151;0
384520;786;24;2;0;0;35;151;0
384522;895;35;3;0;0;0;151;0
384523;927;151;4;0;0;0;0;0
384525;776;0;0;0;0;0;0;0
385531;533;29;1;0;46;68;342;0
385533;771;46;2;0;0;68;342;0
385535;858;68;3;0;0;0;342;0
385537;857;342;4;0;0;0;0;0
385539;515;0;0;0;0;0;0;0
386542;533;8;1;0;29;37;181;0
386545;792;29;2;0;0;37;181;0
386546;896;37;3;0;0;0;181;0
386548;926;181;4;0;0;0;0;0
386550;745;0;0;0;0;0;0;0
387550;533;11;1;0;40;38;255;0
387552;789;40;2;0;0;38;255;0
387553;882;38;3;0;0;0;255;0
387555;911;255;4;0;0;0;0;0
387556;656;0;0;0;0;0;0;0
388557;533;12;1;0;31;39;142;0
388559;788;31;2;0;0;39;142;0
388561;890;39;3;0;0;0;142;0
388562;918;142;4;0;0;0;0;0
388565;776;0;0;0;0;0;0;0
389560;533;10;1;0;7;5;68;0
389562;790;7;2;0;0;5;68;0
389563;916;5;3;0;0;0;68;0
389566;978;68;4;0;0;0;0;0
389567;910;0;0;0;0;0;0;0
390574;533;5;1;0;17;39;134;0
390575;795;17;2;0;0;39;134;0
390576;911;39;3;0;0;0;134;0
390577;939;134;4;0;0;0;0;0
390579;805;0;0;0;0;0;0;0
391589;533;17;1;0;33;38;245;0
391590;783;33;2;0;0;38;245;0
391591;883;38;3;0;0;0;245;0
391594;912;245;4;0;0;0;0;0
391595;667;0;0;0;0;0;0;0
392593;533;25;1;0;54;87;308;0
392594;775;54;2;0;0;87;308;0
392595;854;87;3;0;0;0;308;0
392598;834;308;4;0;0;0;0;0
392599;526;0;0;0;0;0;0;0
393595;533;5;1;0;11;12;66;0
393597;795;11;2;0;0;12;66;0
393598;917;12;3;0;0;0;66;0
393600;972;66;4;0;0;0;0;0
393602;906;0;0;0;0;0;0;0
394605;533;17;1;0;36;43;201;0
394606;783;36;2;0;0;43;201;0
394607;880;43;3;0;0;0;201;0
394608;904;201;4;0;0;0;0;0
394610;703;0;0;0;0;0;0;0
395616;533;0;1;0;0;0;0;0
395620;800;22;2;4;0;20;99;0
395622;911;20;3;4;0;0;99;0
395624;958;99;4;4;0;0;0;0
395626;859;0;0;4;0;0;0;0
396630;533;8;1;0;14;22;90;0
396634;792;14;2;0;0;22;90;0
396636;911;22;3;0;0;0;90;0
396638;956;90;4;0;0;0;0;0
396639;866;0;0;0;0;0;0;0
397639;533;3;1;0;10;23;89;0
397642;797;53;2;22;0;84;346;0
397645;877;84;3;22;0;0;346;0
397646;860;346;4;22;0;0;0;0
397648;514;0;0;22;0;0;0;0
398652;533;22;1;0;0;0;0;0
398654;778;0;2;0;0;0;0;0
398657;911;13;3;5;9;0;49;0
398660;965;49;4;5;9;0;0;0
398661;916;0;0;5;9;0;0;0
399655;533;14;1;0;31;38;148;0
399657;786;31;2;0;0;38;148;0
399658;888;38;3;0;0;0;148;0
399661;917;148;4;0;0;0;0;0
399664;769;0;0;0;0;0;0;0
400669;533;8;1;0;11;32;147;0
400672;792;11;2;0;0;32;147;0
400673;914;32;3;0;0;0;147;0
400675;949;147;4;0;0;0;0;0
400677;802;0;0;0;0;0;0;0
401669;533;24;1;0;46;72;334;0
401672;776;46;2;0;0;72;334;0
401673;863;72;3;0;0;0;334;0
401675;858;334;4;0;0;0;0;0
401677;524;0;0;0;0;0;0;0
402674;533;12;1;0;22;27;155;0
402676;788;22;2;0;0;27;155;0
402677;899;27;3;0;0;0;155;0
402678;939;155;4;0;0;0;0;0
402680;784;0;0;0;0;0;0;0
403687;533;33;1;0;83;133;512;0
403690;767;83;2;0;0;133;512;0
403691;817;133;3;0;0;0;512;0
403693;751;512;4;0;0;0;0;0
403696;239;0;0;0;0;0;0;0
404697;533;2;1;0;9;11;59;0
404700;798;9;2;0;0;11;59;0
404703;922;11;3;0;0;0;59;0
404705;978;59;4;0;0;0;0;0
404707;919;0;0;0;0;0;0;0
405708;533;21;1;0;44;65;315;0
405711;779;44;2;0;0;65;315;0
405712;868;65;3;0;0;0;315;0
405714;870;315;4;0;0;0;0;0
405716;555;0;0;0;0;0;0;0
406712;533;14;1;0;22;44;192;0
406714;786;22;2;0;0;44;192;0
406716;897;44;3;0;0;0;192;0
406717;920;192;4;0;0;0;0;0
406719;728;0;0;0;0;0;0;0
407727;533;4;1;0;13;21;120;0
407729;796;13;2;0;0;21;120;0
407732;916;21;3;0;0;0;120;0
407733;962;120;4;0;0;0;0;0
407734;842;0;0;0;0;0;0;0
408726;533;18;1;0;38;51;254;0
408729;782;38;2;0;0;51;254;0
408732;877;51;3;0;0;0;254;0
408733;893;254;4;0;0;0;0;0
408735;639;0;0;0;0;0;0;0
409741;533;5;1;0;14;21;85;0
409743;795;14;2;0;0;21;85;0
409745;914;21;3;0;0;0;85;0
409746;960;85;4;0;0;0;0;0
409748;875;0;0;0;0;0;0;0
410746;533;21;1;0;27;58;234;0
410747;779;27;2;0;0;58;234;0
410749;885;58;3;0;0;0;234;0
410750;894;234;4;0;0;0;0;0
410752;660;0;0;0;0;0;0;0
411753;533;11;1;0;14;29;124;0
411755;789;14;2;0;0;29;124;0
411758;908;29;3;0;0;0;124;0
411760;946;124;4;0;0;0;0;0
411762;822;0;0;0;0;0;0;0
412757;533;17;1;0;40;71;317;0
412759;783;40;2;0;0;71;317;0
412761;876;71;3;0;0;0;317;0
412762;872;317;4;0;0;0;0;0
412765;555;0;0;0;0;0;0;0
413764;533;5;1;0;9;12;61;0
413767;795;9;2;0;0;12;61;0
413769;919;12;3;0;0;0;61;0
413771;974;61;4;0;0;0;0;0
413772;913;0;0;0;0;0;0;0
414772;533;15;1;0;32;55;248;0
414775;785;32;2;0;0;55;248;0
414777;886;55;3;0;0;0;248;0
414779;898;248;4;0;0;0;0;0
414782;650;0;0;0;0;0;0;0
415774;533;1;1;0;7;9;67;0
415776;799;7;2;0;0;9;67;0
415779;925;9;3;0;0;0;67;0
415781;983;67;4;0;0;0;0;0
415782;916;0;0;0;0;0;0;0
416788;533;6;1;0;13;14;121;0
416790;794;13;2;0;0;14;121;0
416792;914;14;3;0;0;0;121;0
416794;967;121;4;0;0;0;0;0
416795;846;0;0;0;0;0;0;0
417801;533;34;1;0;64;84;394;0
417804;766;64;2;0;0;84;394;0
417807;835;84;3;0;0;0;394;0
417808;818;394;4;0;0;0;0;0
417811;424;0;0;0;0;0;0;0
418807;533;12;1;0;16;36;170;0
418809;788;16;2;0;0;36;170;0
418811;905;36;3;0;0;0;170;0
418813;936;170;4;0;0;0;0;0
418817;766;0;0;0;0;0;0;0
419814;533;30;1;0;56;73;395;0
419817;770;56;2;0;0;73;395;0
419819;847;73;3;0;0;0;395;0
419821;841;395;4;0;0;0;0;0
419823;446;0;0;0;0;0;0;0
420822;533;36;1;0;59;71;362;0
420825;764;59;2;0;0;71;362;0
420826;838;71;3;0;0;0;362;0
420827;834;362;4;0;0;0;0;0
420829;472;0;0;0;0;0;0;0
421835;533;1;1;0;8;9;49;0
421837;799;8;2;0;0;9;49;0
421839;924;9;3;0;0;0;49;0
421840;982;49;4;0;0;0;0;0
421842;933;0;0;0;0;0;0;0
422836;533;16;1;0;21;33;127;0
422839;784;21;2;0;0;33;127;0
422841;896;33;3;0;0;0;127;0
422844;930;127;4;0;0;0;0;0
422847;803;0;0;0;0;0;0;0
423839;533;3;1;0;7;10;52;0
423842;797;7;2;0;0;10;52;0
423844;923;10;3;0;0;0;52;0
423846;980;52;4;0;0;0;0;0
423848;928;0;0;0;0;0;0;0
424844;533;5;1;0;14;14;77;0
424847;795;14;2;0;0;14;77;0
424849;914;14;3;0;0;0;77;0
424852;967;77;4;0;0;0;0;0
424854;890;0;0;0;0;0;0;0
425845;533;31;1;0;51;84;353;0
425848;769;51;2;0;0;84;353;0
425850;851;84;3;0;0;0;353;0
425852;834;353;4;0;0;0;0;0
425854;481;0;0;0;0;0;0;0
426853;533;25;1;0;56;86;352;0
426855;775;56;2;0;0;86;352;0
426857;852;86;3;0;0;0;352;0
426859;833;352;4;0;0;0;0;0
426861;481;0;0;0;0;0;0;0
427863;533;22;1;0;42;71;305;0
427866;778;42;2;0;0;71;305;0
427868;869;71;3;0;0;0;305;0
427870;865;305;4;0;0;0;0;0
427872;560;0;0;0;0;0;0;0
428875;533;4;1;0;15;26;146;0
428877;796;15;2;0;0;26;146;0
428880;914;26;3;0;0;0;146;0
428882;809;0;0;0;0;0;0;0
428881;955;146;4;0;0;0;0;0
429889;533;22;1;0;48;67;286;0
429891;778;48;2;0;0;67;286;0
429892;863;67;3;0;0;0;286;0
429895;863;286;4;0;0;0;0;0
429897;577;0;0;0;0;0;0;0
430898;533;5;1;0;5;14;62;0
430900;795;5;2;0;0;14;62;0
430902;923;14;3;0;0;0;62;0
430904;976;62;4;0;0;0;0;0
430905;914;0;0;0;0;0;0;0
431900;533;16;1;0;26;45;197;0
431903;784;26;2;0;0;45;197;0
431904;891;45;3;0;0;0;197;0
431906;913;197;4;0;0;0;0;0
431907;716;0;0;0;0;0;0;0
432901;533;4;1;0;11;26;111;0
432903;796;11;2;0;0;26;111;0
432906;918;26;3;0;0;0;111;0
432907;959;111;4;0;0;0;0;0
432909;848;0;0;0;0;0;0;0
433905;533;8;1;0;19;20;143;0
433907;792;19;2;0;0;20;143;0
433909;906;20;3;0;0;0;143;0
433911;953;143;4;0;0;0;0;0
433913;810;0;0;0;0;0;0;0
434906;533;3;1;0;8;26;93;0
434908;797;8;2;0;0;26;93;0
434910;922;26;3;0;0;0;93;0
434911;963;93;4;0;0;0;0;0
434913;870;0;0;0;0;0;0;0
435912;533;14;1;0;30;54;245;0
435914;786;30;2;0;0;54;245;0
435918;902;245;4;0;0;0;0;0
435916;889;54;3;0;0;0;245;0
435919;657;0;0;0;0;0;0;0
436917;533;13;1;0;17;29;126;0
436922;903;29;3;0;0;0;126;0
436920;787;17;2;0;0;29;126;0
436925;941;126;4;0;0;0;0;0
436927;815;0;0;0;0;0;0;0
437919;533;5;1;0;13;14;82;0
437922;795;13;2;0;0;14;82;0
437924;915;14;3;0;0;0;82;0
437926;968;82;4;0;0;0;0;0
437927;886;0;0;0;0;0;0;0
438918;533;24;1;0;48;70;286;0
438920;776;48;2;0;0;70;286;0
438922;861;70;3;0;0;0;286;0
438924;858;286;4;0;0;0;0;0
438926;572;0;0;0;0;0;0;0
439922;533;29;1;0;58;82;448;0
439925;771;58;2;0;0;82;448;0
439927;846;82;3;0;0;0;448;0
439929;831;448;4;0;0;0;0;0
439931;383;0;0;0;0;0;0;0
440924;533;27;1;0;64;74;373;0
440927;773;64;2;0;0;74;373;0
440931;835;373;4;0;0;0;0;0
440929;842;74;3;0;0;0;373;0
440933;462;0;0;0;0;0;0;0
441924;533;6;1;0;26;33;135;0
441927;794;26;2;0;0;33;135;0
441929;901;33;3;0;0;0;135;0
441930;935;135;4;0;0;0;0;0
441933;800;0;0;0;0;0;0;0
442936;533;28;1;0;57;77;356;0
442938;772;57;2;0;0;77;356;0
442940;848;77;3;0;0;0;356;0
442942;838;356;4;0;0;0;0;0
442945;482;0;0;0;0;0;0;0
443946;533;11;1;0;18;27;131;0
443949;789;18;2;0;0;27;131;0
443951;904;27;3;0;0;0;131;0
443954;944;131;4;0;0;0;0;0
443955;813;0;0;0;0;0;0;0
444953;533;14;1;0;27;35;197;0
444955;786;27;2;0;0;35;197;0
444958;892;35;3;0;0;0;197;0
444960;924;197;4;0;0;0;0;0
444962;727;0;0;0;0;0;0;0
445955;533;12;1;0;28;45;190;0
445957;788;28;2;0;0;45;190;0
445960;893;45;3;0;0;0;190;0
445962;915;190;4;0;0;0;0;0
445964;725;0;0;0;0;0;0;0
446961;533;8;1;0;21;31;168;0
446962;792;21;2;0;0;31;168;0
446964;904;31;3;0;0;0;168;0
446965;940;168;4;0;0;0;0;0
446966;772;0;0;0;0;0;0;0
447961;533;16;1;0;44;62;292;0
447963;784;44;2;0;0;62;292;0
447964;873;62;3;0;0;0;292;0
447965;878;292;4;0;0;0;0;0
447967;586;0;0;0;0;0;0;0
448965;533;12;1;0;44;54;213;0
448967;788;44;2;0;0;54;213;0
448968;877;54;3;0;0;0;213;0
448970;890;213;4;0;0;0;0;0
448971;677;0;0;0;0;0;0;0
449965;533;8;1;0;20;22;142;0
449966;792;20;2;0;0;22;142;0
449970;905;22;3;0;0;0;142;0
449971;950;142;4;0;0;0;0;0
449973;808;0;0;0;0;0;0;0
450969;533;21;1;0;25;48;238;0
450971;779;25;2;0;0;48;238;0
450972;887;48;3;0;0;0;238;0
450974;906;238;4;0;0;0;0;0
450976;668;0;0;0;0;0;0;0
451981;533;15;1;0;25;48;209;0
451983;785;25;2;0;0;48;209;0
451985;893;48;3;0;0;0;209;0
451987;912;209;4;0;0;0;0;0
451989;703;0;0;0;0;0;0;0
452986;533;7;1;0;28;30;122;0
452988;793;28;2;0;0;30;122;0
452991;898;30;3;0;0;0;122;0
452992;935;122;4;0;0;0;0;0
452995;813;0;0;0;0;0;0;0
453998;533;26;1;0;42;44;299;0
454001;774;42;2;0;0;44;299;0
454002;865;44;3;0;0;0;299;0
454003;888;299;4;0;0;0;0;0
454005;589;0;0;0;0;0;0;0
455006;533;12;1;0;22;55;176;0
455009;788;22;2;0;0;55;176;0
455011;899;55;3;0;0;0;176;0
455013;911;176;4;0;0;0;0;0
455015;735;0;0;0;0;0;0;0
456007;533;3;1;0;10;11;59;0
456010;797;10;2;0;0;11;59;0
456012;920;11;3;0;0;0;59;0
456014;976;59;4;0;0;0;0;0
456017;917;0;0;0;0;0;0;0
457020;533;16;1;0;36;57;264;0
457022;784;36;2;0;0;57;264;0
457024;881;57;3;0;0;0;264;0
457026;891;264;4;0;0;0;0;0
457028;627;0;0;0;0;0;0;0
458028;533;18;1;0;31;31;191;0
458031;782;31;2;0;0;31;191;0
458033;884;31;3;0;0;0;191;0
458034;920;191;4;0;0;0;0;0
458036;729;0;0;0;0;0;0;0
459033;533;11;1;0;13;20;113;0
459036;789;13;2;0;0;20;113;0
459038;909;20;3;0;0;0;113;0
459040;956;113;4;0;0;0;0;0
459041;843;0;0;0;0;0;0;0
460042;533;11;1;0;20;33;156;0
460045;789;20;2;0;0;33;156;0
460047;902;33;3;0;0;0;156;0
460048;936;156;4;0;0;0;0;0
460050;780;0;0;0;0;0;0;0
461046;533;10;1;0;35;41;231;0
461048;790;35;2;0;0;41;231;0
461049;888;41;3;0;0;0;231;0
461051;914;231;4;0;0;0;0;0
461053;683;0;0;0;0;0;0;0
462059;533;14;1;0;38;41;220;0
462063;786;38;2;0;0;41;220;0
462065;881;41;3;0;0;0;220;0
462066;907;220;4;0;0;0;0;0
462067;687;0;0;0;0;0;0;0
463059;533;12;1;0;32;37;203;0
463062;788;32;2;0;0;37;203;0
463064;889;37;3;0;0;0;203;0
463065;919;203;4;0;0;0;0;0
463066;716;0;0;0;0;0;0;0
464060;533;12;1;0;20;45;171;0
464062;788;20;2;0;0;45;171;0
464063;901;45;3;0;0;0;171;0
464064;923;171;4;0;0;0;0;0
464065;752;0;0;0;0;0;0;0
465076;533;45;1;0;77;110;488;0
465079;755;77;2;0;0;110;488;0
465082;811;110;3;0;0;0;488;0
465085;768;488;4;0;0;0;0;0
465088;280;0;0;0;0;0;0;0
466090;533;13;1;0;18;30;115;0
466092;787;18;2;0;0;30;115;0
466095;902;30;3;0;0;0;115;0
466097;939;115;4;0;0;0;0;0
466099;824;0;0;0;0;0;0;0
467096;533;15;1;0;14;43;167;0
467099;785;14;2;0;0;43;167;0
467102;904;43;3;0;0;0;167;0
467104;928;167;4;0;0;0;0;0
467106;761;0;0;0;0;0;0;0
468110;533;10;1;0;16;17;104;0
468112;790;16;2;0;0;17;104;0
468114;907;17;3;0;0;0;104;0
468116;957;104;4;0;0;0;0;0
468117;853;0;0;0;0;0;0;0
469116;533;8;1;0;19;29;147;0
469119;792;19;2;0;0;29;147;0
469121;906;29;3;0;0;0;147;0
469123;944;147;4;0;0;0;0;0
469125;797;0;0;0;0;0;0;0
470130;533;3;1;0;12;9;66;0
470131;797;12;2;0;0;9;66;0
470133;918;9;3;0;0;0;66;0
470135;976;66;4;0;0;0;0;0
470138;910;0;0;0;0;0;0;0
471146;533;19;1;0;20;46;223;0
471149;781;20;2;0;0;46;223;0
471151;894;46;3;0;0;0;223;0
471153;915;223;4;0;0;0;0;0
471155;692;0;0;0;0;0;0;0
472154;533;3;1;0;10;12;66;0
