Timestamp; P1 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos;  P2 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P3 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P4 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; Expirados; Solicitados; Leidos; Remaining final
240917;1;1;533;533;72;2;0.5;267;728;139;3;0.25;133;722;218;4;0.125;67;571;571;0;0;0;0
241923;1;1;533;533;54;2;0.5;267;746;89;3;0.25;133;790;165;4;0.125;67;692;692;0;0;0;0
242933;1;1;533;533;42;2;0.5;267;758;82;3;0.25;133;809;133;4;0.125;67;743;743;0;0;0;0
243955;1;1;533;533;39;2;0.5;267;761;59;3;0.25;133;835;120;4;0.125;67;782;782;0;0;0;0
244947;1;1;533;533;67;2;0.5;267;733;156;3;0.25;133;710;216;4;0.125;67;561;561;0;0;0;0
245959;1;1;533;533;61;2;0.5;267;739;96;3;0.25;133;776;155;4;0.125;67;688;688;0;0;0;0
246963;1;1;533;533;102;2;0.5;267;698;201;3;0.25;133;630;289;4;0.125;67;408;408;0;0;0;0
247962;1;1;533;533;42;2;0.5;267;758;86;3;0.25;133;805;150;4;0.125;67;722;722;0;0;0;0
248969;1;1;533;533;86;2;0.5;267;714;154;3;0.25;133;693;240;4;0.125;67;520;520;0;0;0;0
249977;1;1;533;533;104;2;0.5;267;696;198;3;0.25;133;631;289;4;0.125;67;409;409;0;0;0;0
250981;1;1;533;533;104;2;0.5;267;696;198;3;0.25;133;631;299;4;0.125;67;399;399;0;0;0;0
251984;1;1;533;533;61;2;0.5;267;739;149;3;0.25;133;723;180;4;0.125;67;610;610;0;0;0;0
252984;1;1;533;533;35;2;0.5;267;765;83;3;0.25;133;815;133;4;0.125;67;749;749;0;0;0;0
254002;1;1;533;533;34;2;0.5;267;766;54;3;0.25;133;845;84;4;0.125;67;828;828;0;0;0;0
255008;1;1;533;533;83;2;0.5;267;717;204;3;0.25;133;646;354;4;0.125;67;359;359;0;0;0;0
256015;1;1;533;533;18;2;0.5;267;782;48;3;0.25;133;867;60;4;0.125;67;874;874;0;0;0;0
257018;1;1;533;533;3;2;0.5;267;797;14;3;0.25;133;916;18;4;0.125;67;965;965;0;0;0;0
258032;1;1;533;533;14;2;0.5;267;786;29;3;0.25;133;890;37;4;0.125;67;920;920;0;0;0;0
259045;1;1;533;533;17;2;0.5;267;783;17;3;0.25;133;899;39;4;0.125;67;927;927;0;0;0;0
260067;1;1;533;533;26;2;0.5;267;774;62;3;0.25;133;845;88;4;0.125;67;824;824;0;0;0;0
261076;1;1;533;533;23;2;0.5;267;777;43;3;0.25;133;867;63;4;0.125;67;871;871;0;0;0;0
262075;1;1;533;533;4;2;0.5;267;796;5;3;0.25;133;924;17;4;0.125;67;974;974;0;0;0;0
263084;1;1;533;533;2;2;0.5;267;798;16;3;0.25;133;915;19;4;0.125;67;963;963;0;0;0;0
264097;1;1;533;533;21;2;0.5;267;779;49;3;0.25;133;863;67;4;0.125;67;863;863;0;0;0;0
265123;1;1;533;533;1;2;0.5;267;799;4;3;0.25;133;928;22;4;0.125;67;973;973;0;0;0;0
266117;1;1;533;533;8;2;0.5;267;792;9;3;0.25;133;916;21;4;0.125;67;962;962;0;0;0;0
267122;1;1;533;533;31;2;0.5;267;769;40;3;0.25;133;862;61;4;0.125;67;868;868;0;0;0;0
268125;1;1;533;533;5;2;0.5;267;795;17;3;0.25;133;911;23;4;0.125;67;955;955;0;0;0;0
269131;1;1;533;533;11;2;0.5;267;789;18;3;0.25;133;904;19;4;0.125;67;952;952;0;0;0;0
270136;1;1;533;533;16;2;0.5;267;784;29;3;0.25;133;888;37;4;0.125;67;918;918;0;0;0;0
271151;1;1;533;533;25;2;0.5;267;775;39;3;0.25;133;869;39;4;0.125;67;897;897;0;0;0;0
272179;1;1;533;533;24;2;0.5;267;776;36;3;0.25;133;873;60;4;0.125;67;880;880;0;0;0;0
273173;1;1;533;533;12;2;0.5;267;788;20;3;0.25;133;901;34;4;0.125;67;934;934;0;0;0;0
274180;1;1;533;533;20;2;0.5;267;780;22;3;0.25;133;891;39;4;0.125;67;919;919;0;0;0;0
275189;1;1;533;533;10;2;0.5;267;790;20;3;0.25;133;903;44;4;0.125;67;926;926;0;0;0;0
276197;1;1;533;533;0;2;0.5;267;800;7;3;0.25;133;926;6;4;0.125;67;987;987;0;0;0;0
277201;1;1;533;533;12;2;0.5;267;788;32;3;0.25;133;889;41;4;0.125;67;915;915;0;0;0;0
278205;1;1;533;533;4;2;0.5;267;796;12;3;0.25;133;917;11;4;0.125;67;973;973;0;0;0;0
279207;1;1;533;533;14;2;0.5;267;786;31;3;0.25;133;888;37;4;0.125;67;918;362;NaN
280217;1;1;533;533;17;2;0.5;267;783;28;3;0.25;133;888;52;4;0.125;67;903;222;NaN
281225;1;1;533;533;10;2;0.5;267;790;34;3;0.25;133;889;39;4;0.125;67;917;184;NaN
282238;1;1;533;533;21;2;0.5;267;779;40;3;0.25;133;872;54;4;0.125;67;885;265;NaN
283270;1;1;533;533;7;2;0.5;267;793;13;3;0.25;133;913;30;4;0.125;67;950;153;NaN
284257;1;1;533;533;16;2;0.5;267;784;28;3;0.25;133;889;42;4;0.125;67;914;229;NaN
285264;1;1;533;533;11;2;0.5;267;789;21;3;0.25;133;901;32;4;0.125;67;936;187;NaN
286283;1;1;533;533;9;2;0.5;267;791;20;3;0.25;133;904;30;4;0.125;67;941;129;NaN
287293;1;1;533;533;1;2;0.5;267;799;15;3;0.25;133;917;10;4;0.125;67;974;110;NaN
288310;1;1;533;533;19;2;0.5;267;781;30;3;0.25;133;884;46;4;0.125;67;905;257;NaN
289314;1;1;533;533;7;2;0.5;267;793;1;3;0.25;133;925;16;4;0.125;67;976;47;NaN
290322;1;1;533;533;17;2;0.5;267;783;39;3;0.25;133;877;49;4;0.125;67;895;235;NaN
291326;1;1;533;533;9;2;0.5;267;791;14;3;0.25;133;910;35;4;0.125;67;942;109;NaN
292351;1;1;533;533;4;2;0.5;267;796;10;3;0.25;133;919;9;4;0.125;67;977;68;NaN
293334;1;1;533;533;16;2;0.5;267;784;20;3;0.25;133;897;39;4;0.125;67;925;168;NaN
294347;1;1;533;533;24;2;0.5;267;776;50;3;0.25;133;859;67;4;0.125;67;859;288;NaN
295357;1;1;533;533;5;2;0.5;267;795;10;3;0.25;133;918;16;4;0.125;67;969;98;NaN
296355;1;1;533;533;17;2;0.5;267;783;27;3;0.25;133;889;39;4;0.125;67;917;183;NaN
297372;1;1;533;533;17;2;0.5;267;783;32;3;0.25;133;884;35;4;0.125;67;916;235;NaN
298378;1;1;533;533;19;2;0.5;267;781;35;3;0.25;133;879;47;4;0.125;67;899;249;NaN
299384;1;1;533;533;4;2;0.5;267;796;8;3;0.25;133;921;10;4;0.125;67;978;70;NaN
300387;1;1;533;533;12;2;0.5;267;788;41;3;0.25;133;880;72;4;0.125;67;875;277;NaN
301401;1;1;533;533;2;2;0.5;267;798;9;3;0.25;133;922;16;4;0.125;67;973;82;NaN
302420;1;1;533;533;9;2;0.5;267;791;10;3;0.25;133;914;28;4;0.125;67;953;71;NaN
303430;1;1;533;533;20;2;0.5;267;780;33;3;0.25;133;880;47;4;0.125;67;900;210;NaN
304417;1;1;533;533;20;2;0.5;267;780;41;3;0.25;133;872;53;4;0.125;67;886;272;NaN
305422;1;1;533;533;11;2;0.5;267;789;17;3;0.25;133;905;34;4;0.125;67;938;129;NaN
306429;1;1;533;533;15;2;0.5;267;785;25;3;0.25;133;893;43;4;0.125;67;917;211;NaN
307433;1;1;533;533;10;2;0.5;267;790;15;3;0.25;133;908;20;4;0.125;67;955;94;NaN
308434;1;1;533;533;30;2;0.5;267;770;74;3;0.25;133;829;94;4;0.125;67;802;476;NaN
309450;1;1;533;533;5;2;0.5;267;795;10;3;0.25;133;918;10;4;0.125;67;975;70;NaN
310455;1;1;533;533;6;2;0.5;267;794;10;3;0.25;133;917;10;4;0.125;67;974;40;NaN
311454;1;1;533;533;10;2;0.5;267;790;34;3;0.25;133;889;39;4;0.125;67;917;229;NaN
312463;1;1;533;533;20;2;0.5;267;780;50;3;0.25;133;863;57;4;0.125;67;873;388;NaN
313478;1;1;533;533;5;2;0.5;267;795;18;3;0.25;133;910;16;4;0.125;67;961;82;NaN
314488;1;1;533;533;19;2;0.5;267;781;29;3;0.25;133;885;47;4;0.125;67;905;209;NaN
315492;1;1;533;533;5;2;0.5;267;795;20;3;0.25;133;908;27;4;0.125;67;948;159;NaN
316493;1;1;533;533;18;2;0.5;267;782;26;3;0.25;133;889;60;4;0.125;67;896;220;NaN
317494;1;1;533;533;6;2;0.5;267;794;15;3;0.25;133;912;18;4;0.125;67;961;107;NaN
318503;1;1;533;533;6;2;0.5;267;794;28;3;0.25;133;899;22;4;0.125;67;944;190;NaN
319501;1;1;533;533;16;2;0.5;267;784;27;3;0.25;133;890;32;4;0.125;67;925;181;NaN
320505;1;1;533;533;10;2;0.5;267;790;18;3;0.25;133;905;24;4;0.125;67;948;106;NaN
321509;1;1;533;533;14;2;0.5;267;786;25;3;0.25;133;894;39;4;0.125;67;922;192;NaN
322511;1;1;533;533;8;2;0.5;267;792;15;3;0.25;133;910;18;4;0.125;67;959;121;NaN
323517;1;1;533;533;17;2;0.5;267;783;39;3;0.25;133;877;54;4;0.125;67;890;244;NaN
324520;1;1;533;533;3;2;0.5;267;797;3;3;0.25;133;927;10;4;0.125;67;984;49;NaN
325526;1;1;533;533;21;2;0.5;267;779;63;3;0.25;133;849;85;4;0.125;67;831;365;NaN
326523;1;1;533;533;14;2;0.5;267;786;19;3;0.25;133;900;28;4;0.125;67;939;142;NaN
327539;1;1;533;533;19;2;0.5;267;781;44;3;0.25;133;870;57;4;0.125;67;880;245;NaN
328541;1;1;533;533;28;2;0.5;267;772;47;3;0.25;133;858;73;4;0.125;67;852;284;NaN
329546;1;1;533;533;20;2;0.5;267;780;22;3;0.25;133;891;50;4;0.125;67;908;249;NaN
330550;1;1;533;533;4;2;0.5;267;796;6;3;0.25;133;923;14;4;0.125;67;976;57;NaN
331559;1;1;533;533;28;2;0.5;267;772;50;3;0.25;133;855;75;4;0.125;67;847;322;NaN
332565;1;1;533;533;15;2;0.5;267;785;35;3;0.25;133;883;52;4;0.125;67;898;202;NaN
333574;1;1;533;533;8;2;0.5;267;792;13;3;0.25;133;912;12;4;0.125;67;967;71;NaN
334588;1;1;533;533;11;2;0.5;267;789;26;3;0.25;133;896;27;4;0.125;67;936;133;NaN
335597;1;1;533;533;20;2;0.5;267;780;24;3;0.25;133;889;67;4;0.125;67;889;249;NaN
336608;1;1;533;533;2;2;0.5;267;798;9;3;0.25;133;922;8;4;0.125;67;981;47;NaN
337613;1;1;533;533;4;2;0.5;267;796;8;3;0.25;133;921;14;4;0.125;67;974;63;NaN
338626;1;1;533;533;13;2;0.5;267;787;33;3;0.25;133;887;57;4;0.125;67;897;270;NaN
339629;1;1;533;533;3;2;0.5;267;797;16;3;0.25;133;914;23;4;0.125;67;958;105;NaN
340639;1;1;533;533;30;2;0.5;267;770;22;3;0.25;133;881;48;4;0.125;67;900;269;NaN
341642;1;1;533;533;24;2;0.5;267;776;46;3;0.25;133;863;59;4;0.125;67;871;266;NaN
342659;1;1;533;533;15;2;0.5;267;785;30;3;0.25;133;888;54;4;0.125;67;901;196;NaN
343679;1;1;533;533;5;2;0.5;267;795;13;3;0.25;133;915;23;4;0.125;67;959;132;NaN
344662;1;1;533;533;18;2;0.5;267;782;18;3;0.25;133;897;43;4;0.125;67;921;203;NaN
345667;1;1;533;533;4;2;0.5;267;796;10;3;0.25;133;919;14;4;0.125;67;972;66;NaN
346676;1;1;533;533;18;2;0.5;267;782;33;3;0.25;133;882;35;4;0.125;67;914;217;NaN
347690;1;1;533;533;8;2;0.5;267;792;9;3;0.25;133;916;25;4;0.125;67;958;75;NaN
348694;1;1;533;533;7;2;0.5;267;793;5;3;0.25;133;921;14;4;0.125;67;974;92;NaN
349696;1;1;533;533;5;2;0.5;267;795;18;3;0.25;133;910;17;4;0.125;67;960;74;NaN
350704;1;1;533;533;25;2;0.5;267;775;53;3;0.25;133;855;72;4;0.125;67;850;347;NaN
351717;1;1;533;533;22;2;0.5;267;778;38;3;0.25;133;873;49;4;0.125;67;891;253;NaN
352717;1;1;533;533;2;2;0.5;267;798;14;3;0.25;133;917;7;4;0.125;67;977;45;NaN
353719;1;1;533;533;16;2;0.5;267;784;45;3;0.25;133;872;67;4;0.125;67;872;329;NaN
354725;1;1;533;533;21;2;0.5;267;779;43;3;0.25;133;869;57;4;0.125;67;879;296;NaN
355729;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;14;4;0.125;67;967;84;NaN
356735;1;1;533;533;12;2;0.5;267;788;19;3;0.25;133;902;35;4;0.125;67;934;145;NaN
357743;1;1;533;533;17;2;0.5;267;783;29;3;0.25;133;887;42;4;0.125;67;912;160;NaN
358750;1;1;533;533;3;2;0.5;267;797;2;3;0.25;133;928;6;4;0.125;67;989;63;NaN
359757;1;1;533;533;43;2;0.5;267;757;65;3;0.25;133;825;68;4;0.125;67;824;422;NaN
360770;1;1;533;533;10;2;0.5;267;790;10;3;0.25;133;913;27;4;0.125;67;953;137;NaN
361769;1;1;533;533;4;2;0.5;267;796;15;3;0.25;133;914;13;4;0.125;67;968;90;NaN
362772;1;1;533;533;28;2;0.5;267;772;60;3;0.25;133;845;90;4;0.125;67;822;373;NaN
363778;1;1;533;533;7;2;0.5;267;793;20;3;0.25;133;906;29;4;0.125;67;944;124;NaN
364782;1;1;533;533;32;2;0.5;267;768;64;3;0.25;133;837;96;4;0.125;67;808;437;NaN
365782;1;1;533;533;6;2;0.5;267;794;10;3;0.25;133;917;10;4;0.125;67;974;48;NaN
366786;1;1;533;533;7;2;0.5;267;793;15;3;0.25;133;911;29;4;0.125;67;949;132;NaN
367800;1;1;533;533;7;2;0.5;267;793;14;3;0.25;133;912;43;4;0.125;67;936;159;NaN
368816;1;1;533;533;10;2;0.5;267;790;29;3;0.25;133;894;39;4;0.125;67;922;195;NaN
369827;1;1;533;533;40;2;0.5;267;760;76;3;0.25;133;817;121;4;0.125;67;763;472;NaN
370834;1;1;533;533;1;2;0.5;267;799;9;3;0.25;133;923;15;4;0.125;67;975;76;NaN
371848;1;1;533;533;11;2;0.5;267;789;37;3;0.25;133;885;45;4;0.125;67;907;240;NaN
372858;1;1;533;533;13;2;0.5;267;787;18;3;0.25;133;902;36;4;0.125;67;933;165;NaN
373873;1;1;533;533;3;2;0.5;267;797;12;3;0.25;133;918;27;4;0.125;67;958;102;NaN
374876;1;1;533;533;7;2;0.5;267;793;14;3;0.25;133;912;26;4;0.125;67;953;134;NaN
375887;1;1;533;533;5;2;0.5;267;795;13;3;0.25;133;915;22;4;0.125;67;960;101;NaN
376890;1;1;533;533;13;2;0.5;267;787;32;3;0.25;133;888;36;4;0.125;67;919;144;NaN
377904;1;1;533;533;20;2;0.5;267;780;36;3;0.25;133;877;62;4;0.125;67;882;301;NaN
378918;1;1;533;533;4;2;0.5;267;796;18;3;0.25;133;911;23;4;0.125;67;955;117;NaN
379931;1;1;533;533;19;2;0.5;267;781;49;3;0.25;133;865;62;4;0.125;67;870;257;NaN
380949;1;1;533;533;1;2;0.5;267;799;8;3;0.25;133;924;17;4;0.125;67;974;57;NaN
381950;1;1;533;533;15;2;0.5;267;785;15;3;0.25;133;903;43;4;0.125;67;927;156;NaN
382955;1;1;533;533;4;2;0.5;267;796;15;3;0.25;133;914;21;4;0.125;67;960;64;NaN
383958;1;1;533;533;14;2;0.5;267;786;24;3;0.25;133;895;35;4;0.125;67;927;151;NaN
384971;1;1;533;533;29;2;0.5;267;771;46;3;0.25;133;858;68;4;0.125;67;857;342;NaN
385982;1;1;533;533;8;2;0.5;267;792;29;3;0.25;133;896;37;4;0.125;67;926;181;NaN
386989;1;1;533;533;11;2;0.5;267;789;40;3;0.25;133;882;38;4;0.125;67;911;255;NaN
387998;1;1;533;533;12;2;0.5;267;788;31;3;0.25;133;890;39;4;0.125;67;918;142;NaN
389000;1;1;533;533;10;2;0.5;267;790;7;3;0.25;133;916;5;4;0.125;67;978;68;NaN
390012;1;1;533;533;5;2;0.5;267;795;17;3;0.25;133;911;39;4;0.125;67;939;134;NaN
391028;1;1;533;533;17;2;0.5;267;783;33;3;0.25;133;883;38;4;0.125;67;912;245;NaN
392031;1;1;533;533;25;2;0.5;267;775;54;3;0.25;133;854;87;4;0.125;67;834;308;NaN
393035;1;1;533;533;5;2;0.5;267;795;11;3;0.25;133;917;12;4;0.125;67;972;66;NaN
394042;1;1;533;533;17;2;0.5;267;783;36;3;0.25;133;880;43;4;0.125;67;904;201;NaN
395058;1;1;533;533;0;2;0.5;267;800;22;3;0.25;133;911;20;4;0.125;67;958;99;NaN
396072;1;1;533;533;8;2;0.5;267;792;14;3;0.25;133;911;22;4;0.125;67;956;90;NaN
397081;1;1;533;533;3;2;0.5;267;797;53;3;0.25;133;877;84;4;0.125;67;860;346;NaN
398094;1;1;533;533;22;2;0.5;267;778;0;3;0.25;133;911;13;4;0.125;67;965;49;NaN
399096;1;1;533;533;14;2;0.5;267;786;31;3;0.25;133;888;38;4;0.125;67;917;148;NaN
400109;1;1;533;533;8;2;0.5;267;792;11;3;0.25;133;914;32;4;0.125;67;949;147;NaN
401110;1;1;533;533;24;2;0.5;267;776;46;3;0.25;133;863;72;4;0.125;67;858;334;NaN
402113;1;1;533;533;12;2;0.5;267;788;22;3;0.25;133;899;27;4;0.125;67;939;155;NaN
403128;1;1;533;533;33;2;0.5;267;767;83;3;0.25;133;817;133;4;0.125;67;751;512;NaN
404139;1;1;533;533;2;2;0.5;267;798;9;3;0.25;133;922;11;4;0.125;67;978;59;NaN
405148;1;1;533;533;21;2;0.5;267;779;44;3;0.25;133;868;65;4;0.125;67;870;315;NaN
406152;1;1;533;533;14;2;0.5;267;786;22;3;0.25;133;897;44;4;0.125;67;920;192;NaN
407167;1;1;533;533;4;2;0.5;267;796;13;3;0.25;133;916;21;4;0.125;67;962;120;NaN
408167;1;1;533;533;18;2;0.5;267;782;38;3;0.25;133;877;51;4;0.125;67;893;254;NaN
409180;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;21;4;0.125;67;960;85;NaN
410184;1;1;533;533;21;2;0.5;267;779;27;3;0.25;133;885;58;4;0.125;67;894;234;NaN
411195;1;1;533;533;11;2;0.5;267;789;14;3;0.25;133;908;29;4;0.125;67;946;124;NaN
412197;1;1;533;533;17;2;0.5;267;783;40;3;0.25;133;876;71;4;0.125;67;872;317;NaN
413204;1;1;533;533;5;2;0.5;267;795;9;3;0.25;133;919;12;4;0.125;67;974;61;NaN
414215;1;1;533;533;15;2;0.5;267;785;32;3;0.25;133;886;55;4;0.125;67;898;248;NaN
415215;1;1;533;533;1;2;0.5;267;799;7;3;0.25;133;925;9;4;0.125;67;983;67;NaN
416228;1;1;533;533;6;2;0.5;267;794;13;3;0.25;133;914;14;4;0.125;67;967;121;NaN
417243;1;1;533;533;34;2;0.5;267;766;64;3;0.25;133;835;84;4;0.125;67;818;394;NaN
418250;1;1;533;533;12;2;0.5;267;788;16;3;0.25;133;905;36;4;0.125;67;936;170;NaN
419255;1;1;533;533;30;2;0.5;267;770;56;3;0.25;133;847;73;4;0.125;67;841;395;NaN
420263;1;1;533;533;36;2;0.5;267;764;59;3;0.25;133;838;71;4;0.125;67;834;362;NaN
421276;1;1;533;533;1;2;0.5;267;799;8;3;0.25;133;924;9;4;0.125;67;982;49;NaN
422280;1;1;533;533;16;2;0.5;267;784;21;3;0.25;133;896;33;4;0.125;67;930;127;NaN
423282;1;1;533;533;3;2;0.5;267;797;7;3;0.25;133;923;10;4;0.125;67;980;52;NaN
424287;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;14;4;0.125;67;967;77;NaN
425287;1;1;533;533;31;2;0.5;267;769;51;3;0.25;133;851;84;4;0.125;67;834;353;NaN
426294;1;1;533;533;25;2;0.5;267;775;56;3;0.25;133;852;86;4;0.125;67;833;352;NaN
427306;1;1;533;533;22;2;0.5;267;778;42;3;0.25;133;869;71;4;0.125;67;865;305;NaN
428316;1;1;533;533;4;2;0.5;267;796;15;3;0.25;133;914;26;4;0.125;67;955;146;NaN
429330;1;1;533;533;22;2;0.5;267;778;48;3;0.25;133;863;67;4;0.125;67;863;286;NaN
430338;1;1;533;533;5;2;0.5;267;795;5;3;0.25;133;923;14;4;0.125;67;976;62;NaN
431341;1;1;533;533;16;2;0.5;267;784;26;3;0.25;133;891;45;4;0.125;67;913;197;NaN
432343;1;1;533;533;4;2;0.5;267;796;11;3;0.25;133;918;26;4;0.125;67;959;111;NaN
433347;1;1;533;533;8;2;0.5;267;792;19;3;0.25;133;906;20;4;0.125;67;953;143;NaN
434347;1;1;533;533;3;2;0.5;267;797;8;3;0.25;133;922;26;4;0.125;67;963;93;NaN
435353;1;1;533;533;14;2;0.5;267;786;30;3;0.25;133;889;54;4;0.125;67;902;245;NaN
436360;1;1;533;533;13;2;0.5;267;787;17;3;0.25;133;903;29;4;0.125;67;941;126;NaN
437361;1;1;533;533;5;2;0.5;267;795;13;3;0.25;133;915;14;4;0.125;67;968;82;NaN
438359;1;1;533;533;24;2;0.5;267;776;48;3;0.25;133;861;70;4;0.125;67;858;286;NaN
439364;1;1;533;533;29;2;0.5;267;771;58;3;0.25;133;846;82;4;0.125;67;831;448;NaN
440366;1;1;533;533;27;2;0.5;267;773;64;3;0.25;133;842;74;4;0.125;67;835;373;NaN
441366;1;1;533;533;6;2;0.5;267;794;26;3;0.25;133;901;33;4;0.125;67;935;135;NaN
442378;1;1;533;533;28;2;0.5;267;772;57;3;0.25;133;848;77;4;0.125;67;838;356;NaN
443388;1;1;533;533;11;2;0.5;267;789;18;3;0.25;133;904;27;4;0.125;67;944;131;NaN
444396;1;1;533;533;14;2;0.5;267;786;27;3;0.25;133;892;35;4;0.125;67;924;197;NaN
445397;1;1;533;533;12;2;0.5;267;788;28;3;0.25;133;893;45;4;0.125;67;915;190;NaN
446399;1;1;533;533;8;2;0.5;267;792;21;3;0.25;133;904;31;4;0.125;67;940;168;NaN
447400;1;1;533;533;16;2;0.5;267;784;44;3;0.25;133;873;62;4;0.125;67;878;292;NaN
448405;1;1;533;533;12;2;0.5;267;788;44;3;0.25;133;877;54;4;0.125;67;890;213;NaN
449406;1;1;533;533;8;2;0.5;267;792;20;3;0.25;133;905;22;4;0.125;67;950;142;NaN
450410;1;1;533;533;21;2;0.5;267;779;25;3;0.25;133;887;48;4;0.125;67;906;238;NaN
451422;1;1;533;533;15;2;0.5;267;785;25;3;0.25;133;893;48;4;0.125;67;912;209;NaN
452429;1;1;533;533;7;2;0.5;267;793;28;3;0.25;133;898;30;4;0.125;67;935;122;NaN
453438;1;1;533;533;26;2;0.5;267;774;42;3;0.25;133;865;44;4;0.125;67;888;299;NaN
454448;1;1;533;533;12;2;0.5;267;788;22;3;0.25;133;899;55;4;0.125;67;911;176;NaN
455450;1;1;533;533;3;2;0.5;267;797;10;3;0.25;133;920;11;4;0.125;67;976;59;NaN
456462;1;1;533;533;16;2;0.5;267;784;36;3;0.25;133;881;57;4;0.125;67;891;264;NaN
457469;1;1;533;533;18;2;0.5;267;782;31;3;0.25;133;884;31;4;0.125;67;920;191;NaN
458474;1;1;533;533;11;2;0.5;267;789;13;3;0.25;133;909;20;4;0.125;67;956;113;NaN
459483;1;1;533;533;11;2;0.5;267;789;20;3;0.25;133;902;33;4;0.125;67;936;156;NaN
460486;1;1;533;533;10;2;0.5;267;790;35;3;0.25;133;888;41;4;0.125;67;914;231;NaN
461501;1;1;533;533;14;2;0.5;267;786;38;3;0.25;133;881;41;4;0.125;67;907;220;NaN
462499;1;1;533;533;12;2;0.5;267;788;32;3;0.25;133;889;37;4;0.125;67;919;203;NaN
463498;1;1;533;533;12;2;0.5;267;788;20;3;0.25;133;901;45;4;0.125;67;923;171;NaN
464521;1;1;533;533;45;2;0.5;267;755;77;3;0.25;133;811;110;4;0.125;67;768;488;NaN
465532;1;1;533;533;13;2;0.5;267;787;18;3;0.25;133;902;30;4;0.125;67;939;115;NaN
466539;1;1;533;533;15;2;0.5;267;785;14;3;0.25;133;904;43;4;0.125;67;928;167;NaN
467550;1;1;533;533;10;2;0.5;267;790;16;3;0.25;133;907;17;4;0.125;67;957;104;NaN
468558;1;1;533;533;8;2;0.5;267;792;19;3;0.25;133;906;29;4;0.125;67;944;147;NaN
469571;1;1;533;533;3;2;0.5;267;797;12;3;0.25;133;918;9;4;0.125;67;976;66;NaN
470588;1;1;533;533;19;2;0.5;267;781;20;3;0.25;133;894;46;4;0.125;67;915;223;NaN
471594;1;1;533;533;3;2;0.5;267;797;10;3;0.25;133;920;12;4;0.125;67;975;66;NaN
472597;1;1;533;533;16;2;0.5;267;784;18;3;0.25;133;899;32;4;0.125;67;934;150;NaN
473600;1;1;533;533;8;2;0.5;267;792;12;3;0.25;133;913;21;4;0.125;67;959;130;NaN
474602;1;1;533;533;21;2;0.5;267;779;43;3;0.25;133;869;69;4;0.125;67;867;331;NaN
475612;1;1;533;533;13;2;0.5;267;787;22;3;0.25;133;898;27;4;0.125;67;938;160;NaN
476616;1;1;533;533;18;2;0.5;267;782;30;3;0.25;133;885;47;4;0.125;67;905;215;NaN
477627;1;1;533;533;7;2;0.5;267;793;21;3;0.25;133;905;30;4;0.125;67;942;141;NaN
478631;1;1;533;533;15;2;0.5;267;785;21;3;0.25;133;897;45;4;0.125;67;919;224;NaN
479632;1;1;533;533;13;2;0.5;267;787;43;3;0.25;133;877;40;4;0.125;67;904;232;NaN
480648;1;1;533;533;25;2;0.5;267;775;40;3;0.25;133;868;76;4;0.125;67;859;287;NaN
481663;1;1;533;533;25;2;0.5;267;775;72;3;0.25;133;836;81;4;0.125;67;822;392;NaN
482676;1;1;533;533;5;2;0.5;267;795;8;3;0.25;133;920;9;4;0.125;67;978;46;NaN
483684;1;1;533;533;9;2;0.5;267;791;13;3;0.25;133;911;20;4;0.125;67;958;73;NaN
484686;1;1;533;533;10;2;0.5;267;790;25;3;0.25;133;898;43;4;0.125;67;922;199;NaN
485691;1;1;533;533;14;2;0.5;267;786;30;3;0.25;133;889;57;4;0.125;67;899;245;NaN
486700;1;1;533;533;28;2;0.5;267;772;52;3;0.25;133;853;82;4;0.125;67;838;349;NaN
487703;1;1;533;533;4;2;0.5;267;796;7;3;0.25;133;922;12;4;0.125;67;977;52;NaN
488712;1;1;533;533;20;2;0.5;267;780;28;3;0.25;133;885;45;4;0.125;67;907;208;NaN
489715;1;1;533;533;11;2;0.5;267;789;26;3;0.25;133;896;34;4;0.125;67;929;171;NaN
490718;1;1;533;533;14;2;0.5;267;786;32;3;0.25;133;887;45;4;0.125;67;909;177;NaN
491725;1;1;533;533;18;2;0.5;267;782;30;3;0.25;133;885;68;4;0.125;67;884;235;NaN
492722;1;1;533;533;21;2;0.5;267;779;29;3;0.25;133;883;59;4;0.125;67;891;296;NaN
493732;1;1;533;533;10;2;0.5;267;790;21;3;0.25;133;902;14;4;0.125;67;955;91;NaN
494748;1;1;533;533;12;2;0.5;267;788;21;3;0.25;133;900;33;4;0.125;67;934;152;NaN
495756;1;1;533;533;17;2;0.5;267;783;38;3;0.25;133;878;42;4;0.125;67;903;272;NaN
496770;1;1;533;533;24;2;0.5;267;776;33;3;0.25;133;876;63;4;0.125;67;880;245;NaN
497779;1;1;533;533;5;2;0.5;267;795;14;3;0.25;133;914;17;4;0.125;67;964;78;NaN
498782;1;1;533;533;6;2;0.5;267;794;21;3;0.25;133;906;33;4;0.125;67;940;134;NaN
