Timestamp; Q1; Q2; Q3; Q4; Expirados
658056;76;186;239;17461;31352
658560;46;111;159;17646;31352
658714;46;111;159;16928;32070
659067;79;198;265;17445;32070
659566;0;0;0;16987;32070
659700;0;0;0;16791;32266
660071;55;76;160;17500;32266
660582;53;92;155;17491;32266
660707;53;92;155;17491;32266
661093;72;129;214;17800;32266
661604;44;79;121;17808;32266
661728;44;79;121;17244;32830
662108;56;106;183;17511;32830
662609;0;0;0;16856;32830
662720;0;0;0;16798;32888
663118;27;86;116;17323;32888
663623;38;62;86;16991;32888
663733;38;62;86;16941;32938
664131;38;62;86;16941;32938
664636;52;86;140;16745;32938
664760;52;86;140;16418;33265
665137;88;152;234;16924;33265
665642;0;0;0;16398;33265
665748;0;0;0;16398;33265
666154;15;42;62;16667;33265
666657;29;81;105;16341;33265
666748;29;81;105;16341;33265
667157;29;81;105;16341;33265
667661;16;35;58;15849;33265
667752;16;35;58;15849;33265
668166;33;74;96;16068;33265
668668;0;0;0;15271;33265
668763;0;0;0;15271;33265
669175;34;51;67;15589;33265
669678;47;94;156;15444;33265
669768;47;94;156;15444;33265
670193;95;198;316;16132;33265
670695;24;56;83;16074;33265
670772;24;56;83;16074;33265
671212;62;156;218;16668;33265
671711;36;58;116;16563;33265
671772;36;58;116;16563;33265
672214;36;58;116;16563;33265
672721;53;112;161;16447;33265
672779;53;112;161;16447;33265
673237;113;219;299;17142;33265
673737;48;103;128;17494;33265
673779;48;103;128;17494;33265
674250;96;210;260;18120;33265
674756;44;90;148;18404;33265
674806;44;90;148;17591;34078
675263;61;117;200;17783;34078
675767;44;102;150;17865;34078
675843;44;102;150;16563;35380
676269;93;215;291;17260;35380
676772;14;18;34;16965;35380
676822;14;18;34;16404;35941
677277;50;99;178;17066;35941
677778;61;86;140;17106;35941
677824;61;86;140;16806;36241
678295;107;170;297;17519;36241
678804;47;97;134;17815;36241
678839;47;97;134;17040;37016
679306;71;165;232;17486;37016
679842;0;0;0;16240;37730
679844;43;103;160;16934;37730
680319;79;160;253;17375;37730
680817;0;0;0;16867;37730
680821;34;63;103;17348;37730
681326;76;155;240;17971;37730
681828;0;0;0;17414;37758
681833;47;88;141;18052;37758
682335;92;169;274;18697;37758
682850;0;0;0;17905;38085
682854;20;47;68;18233;38085
683355;57;108;182;18676;38085
683841;0;0;0;18023;38085
683858;29;60;101;18489;38085
684369;69;171;224;19215;38085
684867;0;0;0;18305;38459
684872;37;105;141;19022;38459
685381;71;167;239;19494;38459
685862;0;0;0;18971;38459
685881;47;84;133;19626;38459
686382;64;135;198;19913;38459
686869;0;0;0;19310;38459
686886;22;46;78;19630;38459
687388;56;132;205;20235;38459
687880;0;0;0;19628;38459
687898;0;0;0;19628;38459
688403;32;88;117;20208;38459
688887;0;0;0;19445;38459
688904;13;41;60;19716;38459
689412;13;41;60;19716;38459
689899;0;0;0;18830;38459
689918;31;55;81;19219;38459
690425;48;90;131;19485;38459
690914;0;0;0;18754;38459
690932;0;0;0;18754;38459
691441;21;43;65;19058;38459
691923;0;0;0;18187;38459
691940;0;0;0;18187;38459
692449;23;44;64;18473;38459
692957;0;0;0;16967;39096
692961;0;0;0;16967;39096
693465;47;81;140;17631;39096
693945;0;0;0;16899;39096
693977;20;35;54;17130;39096
694479;53;89;149;17524;39096
694956;0;0;0;16689;39222
694982;0;0;0;16689;39222
695489;21;32;49;16902;39222
695972;0;0;0;15395;39831
695998;51;83;131;15987;39831
696506;93;175;272;16712;39831
696970;0;0;0;16050;40033
697011;43;104;134;16672;40033
697519;79;198;284;17392;40033
698023;0;0;0;15598;41388
698026;9;11;19;15705;41388
698531;49;91;151;16277;41388
698990;0;0;0;15477;41479
699037;0;0;0;15477;41479
699540;36;74;107;15931;41479
700010;0;0;0;14796;41831
700049;25;61;96;15280;41831
700555;50;126;187;15771;41831
701002;0;0;0;15134;41831
701066;20;53;76;15485;41831
701572;42;104;158;15837;41831
702029;0;0;0;14732;42240
702077;0;0;0;14732;42240
702583;21;36;55;14988;42240
703022;0;0;0;14015;42325
703083;29;55;80;14394;42325
703587;77;149;252;15080;42325
704035;0;0;0;14171;42712
704089;30;50;84;14534;42712
704595;89;143;229;15237;42712
705068;0;0;0;13707;43703
705100;50;111;171;14375;43703
705613;102;225;320;15060;43703
706060;0;0;0;14020;44390
706121;42;99;143;14736;44390
706627;65;125;197;14963;44390
707037;0;0;0;14350;44390
707136;32;54;64;14675;44390
707640;73;178;190;15384;44390
708050;0;0;0;14785;44430
708148;24;63;91;15255;44430
708659;39;110;145;15538;44430
709060;0;0;0;14687;44575
709163;0;0;0;14687;44575
709678;55;82;98;15219;44575
710067;0;0;0;14454;44575
710179;41;89;123;15054;44575
710692;41;89;123;15054;44575
711067;0;0;0;14307;44575
711197;36;101;142;15022;44575
711702;82;193;301;15725;44575
712074;0;0;0;15301;44575
712207;41;105;163;15992;44575
712720;86;221;320;16674;44575
713075;0;0;0;16301;44575
713233;15;21;45;16522;44575
713738;58;92;149;17068;44575
714083;0;0;0;16367;44575
714241;0;0;0;16367;44575
714744;48;93;155;17064;44575
715090;0;0;0;16360;44575
715250;12;48;54;16712;44575
715756;12;48;54;16712;44575
716099;0;0;0;15826;44575
716259;49;81;103;16358;44575
716774;49;81;103;16358;44575
717100;0;0;0;15591;44575
717276;55;108;144;16284;44575
717792;109;212;291;16979;44575
718113;0;0;0;16591;44575
718304;52;91;162;17286;44575
718805;106;205;325;17955;44575
719113;0;0;0;17591;44575
719303;49;106;149;18287;44575
719816;95;209;290;18997;44575
720147;0;0;0;18093;45073
720330;62;119;132;18780;45073
720839;109;220;281;19483;45073
721155;0;0;0;18641;45525
721342;52;93;123;19373;45525
721843;92;168;266;19940;45525
722147;0;0;0;19332;45659
722350;55;89;154;20032;45659
722851;94;166;274;20559;45659
723147;0;0;0;20093;45659
723354;13;33;46;20333;45659
723860;13;33;46;20333;45659
724160;0;0;0;19371;45713
724360;60;110;152;20049;45713
724863;110;196;322;20743;45713
725244;0;0;0;18549;47535
725362;12;22;24;18703;47535
725875;54;110;173;19361;47535
726164;0;0;0;18556;47677
726385;20;61;73;18882;47677
726885;20;61;73;18882;47677
727165;0;0;0;18036;47677
727387;60;107;132;18737;47677
727890;106;224;284;19422;47677
728182;0;0;0;18764;47949
728393;50;106;138;19470;47949
728902;90;185;246;20015;47949
729182;0;0;0;19536;47949
729407;42;70;127;20101;47949
729910;42;70;127;20101;47949
730198;0;0;0;19165;48124
730424;28;55;90;19577;48124
730939;55;107;173;19929;48124
731204;0;0;0;19214;48174
731445;51;89;137;19937;48174
731952;92;203;291;20628;48174
732280;0;0;0;18941;49447
732453;57;100;138;19646;49447
732956;98;181;249;20233;49447
733228;0;0;0;19623;49585
733457;48;106;161;20308;49585
733968;94;196;323;20951;49585
734235;0;0;0;20405;49744
734471;62;88;158;21097;49744
734976;106;185;306;21738;49744
735274;0;0;0;20689;50390
735482;46;102;134;21407;50390
735984;49;111;144;21468;50390
736254;0;0;0;20772;50390
736496;58;92;159;21463;50390
737002;84;142;229;21809;50390
737298;0;0;0;20732;50922
737509;58;100;148;21390;50922
738012;120;192;279;22095;50922
738307;0;0;0;21073;51535
738528;43;105;146;21754;51535
739029;94;195;286;22335;51535
739351;0;0;0;20741;52704
739540;0;0;0;20741;52704
740058;31;46;65;21030;52704
740328;0;0;0;19549;53327
740558;52;96;135;20242;53327
741060;52;96;135;20242;53327
741324;0;0;0;19267;53585
741567;13;42;61;19528;53585
742073;32;73;111;19811;53585
742342;0;0;0;18577;54035
742575;27;40;70;18899;54035
743078;76;132;202;19516;54035
743332;0;0;0;18749;54212
743578;39;90;133;19487;54212
744085;86;193;293;20177;54212
744354;0;0;0;19211;54750
744587;12;19;51;19422;54750
745108;60;116;191;20137;54750
745336;0;0;0;19504;54750
745605;46;123;168;20167;54750
746119;97;232;320;20855;54750
746367;0;0;0;19944;55310
746620;57;102;162;20623;55310
747135;87;155;260;21065;55310
747402;0;0;0;19535;56342
747650;25;56;96;19967;56342
748153;58;117;189;20412;56342
748359;0;0;0;19776;56342
748660;48;103;163;20462;56342
749165;100;186;315;21175;56342
749373;0;0;0;20704;56414
749674;62;95;189;21358;56414
750179;111;189;308;21977;56414
750410;0;0;0;21000;56999
750685;32;73;97;21436;56999
751185;86;173;231;22148;56999
751437;0;0;0;20574;58063
751698;54;90;135;21295;58063
752207;109;184;286;21995;58063
752449;0;0;0;20511;59126
752707;5;15;22;20618;59126
753218;62;114;167;21317;59126
753412;0;0;0;20385;59401
753719;34;54;80;20700;59401
754218;47;90;147;20958;59401
754442;0;0;0;19492;60151
754721;0;0;0;19492;60151
755234;37;77;117;19988;60151
755441;0;0;0;18946;60424
755741;50;86;139;19577;60424
756247;50;86;139;19577;60424
756449;0;0;0;18540;60736
756752;47;80;111;19035;60736
757260;84;152;205;19488;60736
757451;0;0;0;18830;60835
757761;9;8;8;18892;60835
758265;17;19;31;19001;60835
758465;0;0;0;17615;61288
758762;0;0;0;17615;61288
759278;6;12;13;17676;61288
759449;0;0;0;16707;61288
759793;7;16;31;16850;61288
760299;12;28;53;16926;61288
760451;0;0;0;16019;61288
760814;6;16;20;16115;61288
761318;10;32;42;16261;61288
761459;10;0;0;15341;61288
761826;26;37;48;15573;61288
762328;0;0;0;14684;61288
762473;0;0;0;14684;61288
762838;12;31;43;14862;61288
763338;0;0;0;13948;61288
763482;0;0;0;13948;61288
763842;8;19;25;14055;61288
764343;23;24;54;13297;61288
764489;23;24;54;13297;61288
764854;26;34;66;13362;61288
765352;0;0;0;12488;61288
765490;0;0;0;12488;61288
765868;6;11;23;12618;61288
766384;0;0;0;11658;61288
766505;0;0;0;11635;61311
766887;21;32;68;11861;61311
767390;7;16;30;11123;61311
767512;7;16;30;11123;61311
767897;19;42;63;11325;61311
768407;4;11;18;10548;61311
768523;4;11;18;9803;62056
768913;12;29;43;9926;62056
769416;0;0;0;9010;62056
769526;0;0;0;9010;62056
769930;13;25;47;9279;62056
770436;2;11;21;8465;62056
770530;2;11;21;8343;62178
770940;11;31;46;8456;62178
771449;0;0;0;7544;62178
771550;0;0;0;6877;62845
771964;13;11;24;7010;62845
772468;0;0;0;6058;62845
772545;0;0;0;6058;62845
772974;6;15;25;6153;62845
773490;8;17;16;5292;62845
773550;8;17;16;5292;62845
773991;8;17;16;5292;62845
774496;8;18;45;4493;62845
774555;8;18;45;4493;62845
775009;25;47;111;4685;62845
775516;3;14;22;3971;62845
775569;3;14;22;3971;62845
776011;3;14;22;3971;62845
776513;4;22;21;3091;62845
776573;4;22;21;3091;62845
777019;12;37;45;3194;62845
777522;4;8;14;2334;62845
777581;4;8;14;2334;62845
778022;10;24;32;2445;62845
778525;7;9;17;1599;62845
778586;7;9;17;1599;62845
779028;8;25;30;1682;62845
779535;0;0;0;745;62845
779594;0;0;0;745;62845
780046;6;21;25;859;62845
780548;9;18;32;116;62756
780609;9;18;32;116;62756
781065;9;18;32;116;62756
781569;13;36;39;210;61931
781613;13;36;39;210;61931
782075;13;36;39;210;61931
782589;7;9;21;89;61229
782622;7;9;21;89;61229
783097;25;46;63;320;61229
783598;4;10;18;63;60683
783628;4;10;18;63;60683
784110;22;65;103;357;60683
784610;0;0;0;0;60230
784638;0;0;0;0;60230
785125;2;7;10;47;60230
785629;8;16;21;119;59296
785641;8;16;21;119;59296
786134;20;33;47;235;59296
786634;7;18;19;100;58631
786647;7;18;19;100;58631
787148;15;39;41;214;58631
787649;0;0;0;0;57940
787650;0;0;0;0;57940
788168;16;37;57;238;57940
788651;0;0;0;0;57288
788668;0;0;0;0;57288
789173;13;26;58;203;57288
789652;0;0;0;0;56588
789684;0;0;0;0;56588
790187;8;23;31;164;56588
790658;0;0;0;0;55814
790693;4;12;12;64;55814
791207;4;12;12;64;55814
791674;0;0;0;0;54906
791706;9;28;38;132;54906
792208;9;28;38;132;54906
792673;0;0;0;0;54113
792722;4;19;19;104;54113
793225;14;31;38;212;54113
793689;0;0;0;0;53408
793737;0;0;0;0;53408
794239;3;6;17;71;53408
794690;0;0;0;0;52505
794740;5;3;11;72;52505
795254;26;30;50;297;52505
795703;0;0;0;0;51908
795753;0;0;0;0;51908
796259;4;17;28;77;51908
796717;0;0;0;0;51034
796766;0;0;0;0;51034
797282;7;11;23;67;51034
797717;0;0;0;0;50142
797783;6;19;20;96;50142
798288;6;19;20;96;50142
798727;0;0;0;0;49283
798794;7;25;21;111;49283
799293;15;44;36;189;49283
799729;0;0;0;0;48567
799795;2;8;7;63;48567
800300;2;8;7;63;48567
800735;0;0;0;0;47647
800801;7;8;7;49;47647
801308;11;17;29;163;47647
801747;0;0;0;0;46867
801812;0;0;0;0;46867
802321;2;14;12;65;46867
802748;0;0;0;0;45960
802829;7;17;19;114;45960
803335;7;17;19;114;45960
803760;0;0;0;0;45117
803840;7;9;14;65;45117
804343;13;29;43;175;45117
804765;0;0;0;0;44377
804848;0;0;0;0;44377
805352;6;12;13;80;44377
805770;0;0;0;0;43488
805853;0;0;0;0;43488
806360;11;18;31;161;43488
806783;0;0;0;0;42709
806866;27;33;59;229;42709
807373;36;59;91;367;42709
807794;0;0;0;0;42262
807874;0;0;0;0;42262
808382;6;24;38;131;42262
808801;0;0;0;0;41461
808884;22;16;31;164;41461
809388;22;16;31;164;41461
809812;0;0;0;0;40694
809892;7;13;22;82;40694
810403;44;85;108;526;40694
810814;0;0;0;0;40457
810913;2;5;11;51;40457
811413;8;17;37;140;40457
811818;0;0;0;0;39659
811914;0;0;0;0;39659
812432;7;23;31;121;39659
812821;0;0;0;0;38841
812936;23;35;101;317;38841
813441;28;42;121;402;38841
813829;0;0;0;0;38434
813939;6;9;19;87;38434
814440;6;9;19;87;38434
814834;0;0;0;0;37555
814946;27;49;45;307;37555
815449;27;49;45;307;37555
815835;0;0;0;0;36983
815962;3;4;15;55;36983
816477;10;11;27;114;36983
816838;0;0;0;0;36145
816982;21;38;50;286;36145
817486;21;38;50;286;36145
817848;0;0;0;0;35540
817993;6;11;21;123;35540
818492;6;11;21;123;35540
818849;0;0;0;0;34701
819007;25;54;93;409;34701
819519;30;71;115;523;34701
819860;0;0;0;0;34440
820019;0;0;0;0;34440
820521;6;7;21;74;34440
820860;0;0;0;0;33548
821034;0;0;0;0;33548
821539;7;20;29;119;33548
821868;0;0;0;0;32723
822042;0;0;0;0;32723
822550;15;22;37;180;32723
822881;0;0;0;0;31977
823057;4;12;15;90;31977
823559;11;24;39;186;31977
823890;0;0;0;0;31237
824068;22;28;57;205;31237
824571;22;28;57;205;31237
824900;0;0;0;0;30549
825078;14;31;48;248;30549
825593;14;31;48;248;30549
825911;0;0;0;0;29890
826105;5;5;6;79;29890
826613;13;17;26;177;29890
826922;0;0;0;0;29123
827113;0;0;0;0;29123
827618;7;16;29;128;29123
827929;0;0;0;0;28303
828122;8;20;16;98;28303
828626;8;20;16;98;28303
828941;0;0;0;0;27445
829132;7;21;29;121;27445
829640;14;42;54;245;27445
829952;0;0;0;0;26800
830145;6;20;33;138;26800
830650;6;20;33;138;26800
830961;0;0;0;0;25997
831153;6;8;16;71;25997
831657;6;8;16;71;25997
831967;0;0;0;0;25098
832158;11;21;30;152;25098
832674;15;32;49;237;25098
832968;0;0;0;0;24431
833173;7;19;34;153;24431
833683;7;19;34;153;24431
833979;0;0;0;0;23644
834187;1;11;9;42;23644
834687;12;26;30;173;23644
834983;0;0;0;0;22885
835188;13;35;41;204;22885
835691;18;57;72;342;22885
835988;0;0;0;0;22374
836194;8;14;28;154;22374
836696;31;59;85;402;22374
836989;0;0;0;0;21951
837197;7;4;13;50;21951
837699;12;10;27;118;21951
837998;0;0;0;0;21118
838203;7;16;33;108;21118
838707;20;54;81;395;21118
839005;0;0;0;0;20668
839211;2;10;21;71;20668
839728;6;19;39;128;20668
840020;0;0;0;0;19860
840227;4;9;9;65;19860
840733;10;25;43;179;19860
841026;0;0;0;0;19117
841231;12;24;25;132;19117
841746;18;40;40;219;19117
842031;0;0;0;0;18434
842256;9;36;49;224;18434
842760;16;49;66;289;18434
843042;0;0;0;0;17854
843264;8;12;18;108;17854
843771;8;15;28;158;17854
844054;0;0;0;0;17063
844277;0;0;0;0;17063
844778;3;7;9;43;17063
845060;0;0;0;0;16125
845282;11;36;49;207;16125
845793;11;36;49;207;16125
846072;0;0;0;0;15428
846294;4;4;15;65;15428
846792;18;19;37;172;15428
847074;0;0;0;0;14674
847296;10;25;25;133;14674
847796;10;25;25;133;14674
848077;0;0;0;0;13867
848311;7;3;12;57;13867
848823;7;3;12;57;13867
849087;0;0;0;0;12946
849340;19;50;47;247;12946
849852;19;50;47;247;12946
850101;0;0;0;0;12309
850353;10;18;29;114;12309
850870;27;48;64;313;12309
851103;0;0;0;0;11761
851370;0;0;0;0;11761
851885;19;18;40;206;11761
852103;0;0;0;0;11044
852388;2;8;10;55;11044
852903;6;12;21;121;11044
853103;0;0;0;0;10204
853403;0;0;0;0;10204
853909;11;18;46;158;10204
854110;0;0;0;0;9437
854413;6;13;18;56;9437
854921;30;54;71;403;9437
855123;0;0;0;0;8995
855421;0;0;0;0;8995
855923;12;22;29;144;8995
856124;0;0;0;0;8202
856424;0;0;0;0;8202
856927;2;14;14;80;8202
857131;0;0;0;0;7312
857435;0;0;0;0;7312
857939;0;8;10;53;7312
858145;0;0;0;0;6383
858443;7;12;27;106;6383
858952;7;12;27;106;6383
859153;0;0;0;0;5535
859457;7;17;27;140;5535
859961;21;52;84;423;5535
860162;0;0;0;0;5115
860461;0;0;0;0;5115
860967;18;35;53;227;5115
861169;0;0;0;0;4448
861468;0;0;0;0;4448
861974;6;6;13;42;4448
862175;0;0;0;0;3515
862481;5;8;13;44;3515
862989;10;29;36;126;3515
863176;0;0;0;0;2716
863495;10;17;42;141;2716
864005;13;24;54;197;2716
864181;0;0;0;0;2004
864513;0;0;0;0;2004
865020;8;16;30;130;2004
865195;0;0;0;0;1188
865527;9;28;34;130;1188
866033;9;28;34;130;1188
866204;0;0;0;0;389
866535;8;18;26;142;389
867048;8;18;26;142;389
867205;0;0;0;0;0
867550;10;17;20;101;0
868062;10;17;20;101;0
868216;0;0;0;0;0
868577;14;13;40;148;0
869086;32;54;106;407;0
869223;0;0;0;0;0
869587;12;16;28;128;0
870094;18;24;43;200;0
870232;0;0;0;0;0
870597;0;0;0;0;0
871105;6;11;19;63;0
871244;0;0;0;0;0
871611;3;17;16;92;0
872117;3;17;16;92;0
872257;0;0;0;0;0
872623;16;35;72;264;0
873121;16;35;72;264;0
873260;0;0;0;0;0
873620;4;18;24;136;0
874127;4;18;24;136;0
874266;0;0;0;0;0
874632;10;14;23;130;0
875136;10;14;23;130;0
875273;0;0;0;0;0
875639;11;19;22;107;0
876139;30;56;78;321;0
876276;0;0;0;0;0
876639;0;0;0;0;0
877141;11;22;22;104;0
877280;0;0;0;0;0
877649;18;41;60;246;0
878149;18;41;60;246;0
878291;0;0;0;0;0
878653;10;13;21;133;0
879157;23;31;39;217;0
879296;0;0;0;0;0
879661;10;22;22;104;0
880165;14;30;35;163;0
880305;0;0;0;0;0
880669;28;40;77;327;0
881168;28;40;77;327;0
881308;0;0;0;0;0
881667;4;12;16;64;0
882184;11;28;32;166;0
882323;0;0;0;0;0
882684;9;22;31;130;0
883197;9;22;31;130;0
883337;0;0;0;0;0
883698;1;11;14;78;0
884204;15;31;47;211;0
884344;0;0;0;0;0
884708;0;0;0;0;0
885209;6;14;18;102;0
885349;0;0;0;0;0
885711;12;21;22;86;0
886215;18;28;31;129;0
886355;0;0;0;0;0
886719;0;0;0;0;0
887219;6;8;19;57;0
887357;0;0;0;0;0
887725;22;36;66;229;0
888233;27;46;88;314;0
888372;0;0;0;0;0
888736;9;20;36;130;0
889245;17;36;55;248;0
889385;0;0;0;0;0
889750;0;0;0;0;0
890258;5;3;8;50;0
890398;0;0;0;0;0
890766;0;0;0;0;0
891274;11;16;23;101;0
891413;0;0;0;0;0
891784;13;17;26;125;0
892287;26;34;59;246;0
892424;0;0;0;0;0
892787;0;0;0;0;0
893292;10;9;27;127;0
893432;0;0;0;0;0
893795;8;18;16;132;0
894310;8;18;16;132;0
894447;0;0;0;0;0
894818;4;10;11;44;0
895321;9;35;32;160;0
895458;0;0;0;0;0
895838;1;8;11;72;0
896352;16;46;68;314;0
896458;16;0;0;0;0
896852;16;0;0;0;0
897354;8;19;26;88;0
897460;8;0;0;0;0
897865;12;8;10;55;0
898368;7;17;30;111;0
898474;7;0;0;0;0
898883;7;0;0;0;0
899386;8;13;19;112;0
899479;8;13;19;112;0
899894;13;19;31;170;0
900395;6;20;33;179;0
900489;6;20;33;179;0
900900;6;20;33;179;0
901399;3;10;10;52;0
901495;3;10;10;52;0
901903;11;32;40;173;0
902402;0;0;0;0;0
902502;0;0;0;0;0
902908;12;22;25;87;0
903409;18;34;28;164;0
903503;18;34;28;164;0
903923;28;40;54;253;0
904428;1;5;14;47;0
904505;1;5;14;47;0
904932;12;19;31;196;0
905444;4;14;32;128;0
905504;4;14;32;128;0
905959;10;29;62;246;0
906473;10;31;47;191;0
906517;10;31;47;191;0
906974;16;49;69;283;0
907477;0;0;0;0;0
907521;0;0;0;0;0
907979;7;17;11;66;0
908486;4;10;17;50;0
908531;4;10;17;50;0
908993;6;18;30;101;0
909499;0;0;0;0;0
909541;0;0;0;0;0
909998;18;26;31;182;0
910498;0;0;0;0;0
910543;0;0;0;0;0
911015;6;11;14;56;0
911515;6;22;27;104;0
911543;6;22;27;104;0
912017;10;37;43;184;0
912517;4;9;7;48;0
912547;4;9;7;48;0
913022;4;9;7;48;0
913523;9;11;26;73;0
913552;9;11;26;73;0
914036;11;16;36;120;0
914547;19;29;52;194;0
914560;19;29;52;194;0
915051;31;43;60;270;0
915551;0;0;0;0;0
915564;0;0;0;0;0
916052;11;14;27;124;0
916565;0;0;0;0;0
916566;13;31;47;205;0
917079;13;31;47;205;0
917575;0;0;0;0;0
917581;16;39;58;270;0
918081;20;50;72;336;0
918577;0;0;0;0;0
918580;14;25;52;196;0
919096;14;25;52;196;0
919580;0;0;0;0;0
919599;24;50;65;308;0
920107;24;50;65;308;0
920593;0;0;0;0;0
920611;13;17;34;144;0
921116;13;17;34;144;0
921606;0;0;0;0;0
921624;2;3;16;46;0
922129;5;7;26;92;0
922616;0;0;0;0;0
922635;0;0;0;0;0
923144;16;41;65;236;0
923627;0;0;0;0;0
923644;0;0;0;0;0
924149;5;7;10;52;0
924639;0;0;0;0;0
924657;0;0;0;0;0
925168;8;29;50;191;0
925643;0;0;0;0;0
925677;0;0;0;0;0
926182;3;12;10;46;0
926647;0;0;0;0;0
926699;10;14;39;114;0
927214;19;25;59;218;0
927650;0;0;0;0;0
927714;7;9;12;87;0
928221;7;9;12;87;0
928664;0;0;0;0;0
928730;17;37;47;192;0
929237;17;37;47;192;0
929672;0;0;0;0;0
929738;10;12;26;115;0
930244;15;22;44;183;0
930685;0;0;0;0;0
930752;0;0;0;0;0
931260;9;25;46;151;0
931689;0;0;0;0;0
931773;4;9;10;46;0
932280;4;9;10;46;0
932700;0;0;0;0;0
932796;5;5;11;53;0
933299;25;39;55;273;0
933710;0;0;0;0;0
933809;0;0;0;0;0
934321;17;33;55;279;0
934713;0;0;0;0;0
934827;12;23;31;140;0
935331;12;23;31;140;0
935728;0;0;0;0;0
935840;8;19;25;129;0
936348;9;30;36;175;0
936743;0;0;0;0;0
936858;8;30;31;161;0
937366;14;39;59;227;0
937752;0;0;0;0;0
937880;0;0;0;0;0
938390;10;28;29;153;0
938764;0;0;0;0;0
938892;0;0;0;0;0
939400;24;55;70;318;0
939773;0;0;0;0;0
939901;18;30;45;193;0
940410;18;30;45;193;0
940774;0;0;0;0;0
940922;7;7;12;76;0
941437;10;19;38;172;0
941783;0;0;0;0;0
941943;0;0;0;0;0
942449;4;19;20;101;0
942791;0;0;0;0;0
942952;4;15;13;117;0
943465;4;15;13;117;0
943798;0;0;0;0;0
943977;8;22;41;197;0
944486;14;33;68;308;0
944805;0;0;0;0;0
944998;0;0;0;0;0
945509;27;42;50;255;0
945807;0;0;0;0;0
946018;6;9;12;71;0
946532;17;23;38;200;0
946814;0;0;0;0;0
947037;0;0;0;0;0
947539;15;14;29;131;0
947819;0;0;0;0;0
948046;7;11;20;80;0
948560;20;36;54;260;0
948824;0;0;0;0;0
949062;11;22;35;169;0
949578;17;31;53;220;0
949824;0;0;0;0;0
950079;11;24;42;239;0
950583;14;32;56;307;0
950832;0;0;0;0;0
951085;0;0;0;0;0
951594;9;19;23;103;0
951845;0;0;0;0;0
952099;10;19;24;142;0
952614;10;19;24;142;0
952847;0;0;0;0;0
953128;9;25;33;186;0
953628;13;29;46;246;0
953861;0;0;0;0;0
954130;0;0;0;0;0
954636;7;24;30;118;0
954872;0;0;0;0;0
955147;5;16;21;108;0
955652;10;38;40;231;0
955885;0;0;0;0;0
956156;2;15;19;72;0
956661;2;15;19;72;0
956896;0;0;0;0;0
957165;6;7;11;64;0
957670;15;20;39;177;0
957903;0;0;0;0;0
958176;11;24;37;189;0
958675;12;36;45;241;0
958905;0;0;0;0;0
959177;11;28;32;163;0
959676;11;28;32;163;0
959914;0;0;0;0;0
960185;28;33;70;272;0
960693;34;44;81;352;0
960917;0;0;0;0;0
961203;0;0;0;0;0
961709;16;25;33;119;0
961931;0;0;0;0;0
962215;3;2;6;52;0
962730;11;14;32;120;0
962930;0;0;0;0;0
963244;2;8;11;56;0
963759;9;16;26;120;0
963946;0;0;0;0;0
964261;0;0;0;0;0
964767;5;11;9;61;0
964954;0;0;0;0;0
965272;0;0;0;0;0
965775;7;24;27;128;0
965961;0;0;0;0;0
966280;9;16;26;110;0
966778;9;16;26;110;0
966976;0;0;0;0;0
967294;6;13;14;67;0
967797;19;31;47;193;0
967985;0;0;0;0;0
968305;2;5;11;71;0
968808;2;5;11;71;0
968993;0;0;0;0;0
969314;2;9;11;57;0
969818;2;9;11;57;0
970006;0;0;0;0;0
970322;4;9;15;59;0
970826;13;28;38;190;0
971014;0;0;0;0;0
971330;21;42;64;317;0
971840;21;42;64;317;0
972028;0;0;0;0;0
972348;1;5;16;65;0
972849;6;20;36;165;0
973036;0;0;0;0;0
973352;13;16;24;127;0
973852;14;24;37;192;0
974038;0;0;0;0;0
974357;2;15;17;69;0
974859;2;15;17;69;0
975045;0;0;0;0;0
975361;3;19;27;74;0
975865;11;39;57;188;0
976051;0;0;0;0;0
976381;0;0;0;0;0
976886;10;8;19;106;0
977053;0;0;0;0;0
977388;0;0;0;0;0
977899;4;4;9;59;0
978070;0;0;0;0;0
978402;5;16;20;88;0
978910;19;48;77;265;0
979079;0;0;0;0;0
979414;0;0;0;0;0
979929;4;8;11;58;0
980086;0;0;0;0;0
980434;13;37;48;234;0
980946;17;62;72;371;0
981100;0;0;0;0;0
981458;12;42;55;245;0
981956;16;54;77;331;0
982112;0;0;0;0;0
982462;0;0;0;0;0
982963;2;19;23;138;0
983119;0;0;0;0;0
983468;24;41;57;236;0
983970;24;41;57;236;0
984129;0;0;0;0;0
984478;10;24;29;134;0
984976;10;24;29;134;0
985131;0;0;0;0;0
985493;7;24;22;109;0
986005;7;24;22;109;0
986146;0;0;0;0;0
986508;4;4;9;59;0
987009;37;61;89;494;0
987148;0;0;0;0;0
987523;6;12;20;94;0
988025;13;24;41;249;0
988149;0;0;0;0;0
988524;0;0;0;0;0
989039;9;5;17;94;0
989160;0;0;0;0;0
989551;15;14;24;119;0
990050;15;14;24;119;0
990176;0;0;0;0;0
990557;15;35;63;230;0
991063;25;67;119;511;0
991187;0;0;0;0;0
991563;0;0;0;0;0
992071;13;25;46;219;0
992196;0;0;0;0;0
992573;10;16;23;105;0
993082;20;41;61;287;0
993206;0;0;0;0;0
993589;5;9;21;94;0
994087;5;9;21;94;0
994211;0;0;0;0;0
